millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2
8306,-175.06932,17.538929,-46.477722,135.3015,-55.682007,-28.774733,-88.738365,2.6579957,13.63514,-37.666965,14.314696,-20.884943,93.13864,3.8053706,2.5591598,-29.861769,2.1235514,-6.322976,-82.40049,-82.43747,-7.5622764
8317,-176.63235,16.972832,-47.21812,134.24792,-56.31973,-27.91654,-88.72101,2.636488,13.6348505,-37.66512,14.2467375,-20.924307,93.138626,3.8149724,2.5692887,-29.868523,2.1029267,-6.317612,-82.39399,-82.43638,-7.563228
8330,-178.05539,16.551094,-47.41,133.3923,-56.870453,-27.10796,-88.713905,2.5365524,13.574958,-37.657726,14.28279,-20.911667,93.13864,3.8053706,2.5591598,-29.861458,2.215373,-6.304048,-82.40021,-82.41485,-7.585137
8342,-179.31561,16.04033,-48.07109,132.93523,-57.0814,-26.567207,-88.74703,2.4652376,13.628809,-37.66195,14.280242,-20.880129,93.14594,3.9104083,2.5077617,-29.86135,2.3463671,-6.273847,-82.48014,-82.40553,-7.5929966
8354,179.86249,15.768889,-48.876465,132.8739,-57.119347,-26.069963,-88.73982,2.4792423,13.594694,-37.64908,14.295599,-20.843578,93.16314,3.9951897,2.4661016,-29.859903,2.3800619,-6.282821,-82.49865,-82.36978,-7.626463
8366,179.34566,15.359207,-49.963905,132.1404,-57.66583,-25.350069,-88.72813,2.4630148,13.6194105,-37.633736,14.352081,-20.836351,93.154305,3.9796147,2.4999657,-29.86019,2.3733232,-6.281027,-82.466705,-82.34103,-7.6552906
8379,178.96635,15.14606,-50.35864,131.48578,-58.161854,-24.712984,-88.70198,2.5494423,13.64021,-37.62445,14.39329,-20.848675,93.15536,3.9400995,2.5087898,-29.858997,2.415582,-6.2850475,-82.48479,-82.358826,-7.637501
8391,178.70648,14.994841,-50.95888,131.01613,-58.48186,-24.24139,-88.73543,2.5383158,13.634605,-37.6311,14.34203,-20.86394,93.153984,3.9945729,2.4954011,-29.852703,2.4839432,-6.27416,-82.50268,-82.33942,-7.654506
8403,178.58348,14.940163,-51.57368,130.51671,-58.901142,-23.591509,-88.71919,2.431633,13.639862,-37.62629,14.337247,-20.861488,93.15376,4.0148926,2.4859629,-29.847004,2.5388274,-6.259673,-82.51413,-82.31072,-7.679973
8416,178.57387,14.818488,-52.351074,131.62354,-58.079575,-23.44269,-88.72643,2.3780634,13.643911,-37.635868,14.355081,-20.814312,93.172005,4.0593204,2.4729562,-29.852564,2.5604603,-6.2583575,-82.522484,-82.26782,-7.7184954
8429,178.59683,14.481613,-53.61087,131.78809,-57.763428,-23.231739,-88.73498,2.358725,13.673793,-37.62857,14.368901,-20.778229,93.17267,4.0389996,2.4922128,-29.835384,2.4216805,-6.293048,-82.50005,-82.25416,-7.733276
8441,177.9183,13.887852,-53.77503,131.75026,-57.536064,-23.073343,-88.65654,2.4590015,13.685892,-37.633194,14.374089,-20.765175,93.16469,3.9683862,2.53957,-29.846996,2.4078352,-6.289913,-82.456215,-82.29499,-7.699306
8453,176.66628,13.342919,-53.143208,132.02405,-56.918274,-23.323786,-88.67855,2.591345,13.685434,-37.62371,14.378082,-20.851267,93.16517,3.9387496,2.5388176,-29.839645,2.457244,-6.295675,-82.47569,-82.35258,-7.6439567
8465,175.12065,12.784109,-52.57886,132.1779,-56.451385,-23.566416,-88.694595,2.503753,13.664842,-37.621918,14.288621,-20.891289,93.17379,4.0034385,2.525912,-29.835676,2.4149415,-6.291255,-82.486496,-82.31805,-7.6756215
8478,173.75258,12.3406725,-51.91762,132.34396,-56.13024,-23.554852,-88.69993,2.2901008,13.629694,-37.61733,14.290985,-20.828238,93.17428,3.9690027,2.5200927,-29.835283,2.467588,-6.283563,-82.45881,-82.276276,-7.7165885
8492,173.01654,11.8315735,-52.16466,132.42616,-56.037422,-23.543,-88.70149,2.315363,13.663952,-37.639847,14.322838,-20.780432,93.17283,4.029121,2.4919615,-29.829348,2.4986026,-6.2771907,-82.47257,-82.24059,-7.7482414
8502,172.74507,11.568451,-52.124233,132.2071,-56.312176,-23.160236,-88.72324,2.3618925,13.679607,-37.635777,14.333256,-20.77539,93.181786,4.0588145,2.4831803,-29.829409,2.4679973,-6.283516,-82.47415,-82.22141,-7.7653832
8515,173.07443,11.459073,-52.603355,132.05653,-56.555283,-22.706518,-88.65652,2.3945713,13.680268,-37.630962,14.328462,-20.772938,93.1724,4.033918,2.487207,-29.840384,2.49824,-6.277649,-82.455574,-82.22975,-7.759349
8528,173.54662,11.358925,-53.478115,132.14725,-56.493557,-22.658266,-88.70441,2.399717,13.699576,-37.624775,14.335887,-20.789936,93.18196,4.048936,2.4829285,-29.834677,2.496368,-6.2839875,-82.46471,-82.22783,-7.7603564
8540,173.62129,11.291342,-53.602924,132.25008,-56.358635,-22.626047,-88.68422,2.3732193,13.65454,-37.62963,14.319164,-20.793005,93.181625,4.063895,2.4783666,-29.82986,2.51573,-6.26728,-82.46994,-82.20576,-7.780508
8552,173.23924,11.0491295,-53.301712,132.45442,-56.007923,-22.754976,-88.70859,2.2662761,13.663775,-65.24857,-14.960463,-3.512335,93.18077,4.0892973,2.4542985,-29.823357,2.5602226,-6.2644835,-82.48836,-82.18682,-7.7948804
8576,152.22174,8.209739,-25.401382,132.81613,-55.127888,-23.124552,-88.70866,2.3108096,13.68897,-37.182358,14.154917,-21.03153,93.200005,4.1032453,2.4701927,-29.82206,2.5174048,-6.2892647,-82.52556,-82.213326,-7.7675176
8633,150.01813,-3.7502089,-53.368332,132.74837,-53.119705,-22.452229,-88.65772,2.28526,13.640289,-37.187317,14.167904,-21.091944,93.23691,3.7993298,2.7006621,-29.838226,2.4756362,-6.3078017,-82.10656,-82.29634,-7.696297
8656,148.67134,-5.482963,-53.61234,129.16646,-44.768787,-15.677943,-88.37945,2.535805,13.732338,-37.179146,14.20988,-21.096632,93.23691,3.8041253,2.70573,-29.838806,2.462158,-6.304216,-82.096634,-82.28506,-7.7073894
8668,147.88335,-6.3362885,-53.66075,129.03487,-44.22956,-15.2306795,-88.36057,2.6034923,13.723116,-37.184624,14.208724,-21.081617,93.22665,3.8049462,2.6758094,-29.838552,2.453594,-6.3091707,-82.03292,-82.22328,-7.769332
8691,146.79803,-7.8076935,-54.235546,128.73572,-43.295433,-14.244561,-88.35938,2.5094225,13.687263,-37.215225,14.211833,-21.135454,93.24627,3.8140497,2.6964293,-29.841198,1.645241,-6.491318,-82.08327,-82.28129,-7.7110057
8704,146.14005,-8.561193,-54.133053,128.72363,-42.70894,-13.939086,-88.36962,2.5155928,13.682172,-37.229557,14.154233,-21.110819,93.24614,3.809542,2.681481,-29.841291,1.6299399,-6.4944677,-82.06841,-82.27319,-7.718405
8716,145.28986,-9.312607,-53.913612,128.74963,-42.127575,-13.692857,-88.36951,2.5200913,13.677988,-37.226166,14.179849,-21.103134,93.24627,3.8044584,2.6862924,-29.8461,1.6258903,-6.507954,-82.049286,-82.26671,-7.7238255
8728,144.41466,-10.07698,-53.52165,128.74698,-41.604942,-13.404373,-88.35197,2.5430434,13.702885,-37.221428,14.225882,-21.117804,93.2464,3.8041706,2.6961722,-29.840324,1.6109987,-6.5111094,-82.043396,-82.278,-7.7104316
8741,143.68733,-10.816045,-53.19545,128.68564,-41.129215,-13.045723,-88.33702,2.6052918,13.739012,-37.22238,14.219192,-21.131348,93.24652,3.8038826,2.7060523,-29.841452,1.560176,-6.512011,-82.01764,-82.28428,-7.701301
8752,143.13512,-11.484466,-53.049046,128.55669,-40.657394,-12.605206,-88.36969,2.609946,13.65863,-37.212326,14.223346,-21.16239,93.23639,3.794827,2.675875,-29.84089,1.4800338,-6.541242,-81.97976,-82.29651,-7.682141
8765,142.63301,-12.164899,-53.112453,128.39992,-40.186577,-12.162765,-88.32748,2.5556157,13.648921,-37.218212,14.229594,-21.181318,93.256,3.788684,2.7010875,-29.840256,1.4543544,-6.5560803,-81.943245,-82.31587,-7.653939
8777,142.07516,-12.853279,-53.139828,128.26566,-39.69123,-11.714748,-88.3539,2.5391548,13.628046,-37.241055,14.188612,-21.187548,93.256485,3.7779384,2.7304673,-29.824024,1.4133168,-6.5520873,-81.917435,-82.34376,-7.616261
8790,141.43066,-13.621509,-53.073875,128.11371,-39.231407,-11.245746,-88.34381,2.5679195,13.598979,-37.233204,14.187176,-21.209091,93.24641,3.7849882,2.6758983,-29.820923,1.2792774,-6.5665207,-81.84763,-82.314285,-7.6362
8802,140.84207,-14.393824,-53.023724,127.91493,-38.869984,-10.788014,-88.339096,2.5369973,13.65841,-37.246346,14.179263,-21.224592,93.26539,3.7554586,2.646163,-29.786953,1.1809944,-6.590107,-81.86378,-82.2615,-7.7042613
8814,140.3932,-15.055968,-52.951565,127.64466,-38.544777,-10.271287,-88.30459,2.6382744,13.585345,-37.27272,14.163485,-21.200552,93.265144,3.751243,2.6213334,-29.796556,1.1149808,-6.5653415,-81.908134,-82.318825,-7.6447062
8827,140.20374,-15.462404,-53.25217,127.37099,-38.190754,-9.680418,-88.26972,2.7390888,13.581501,-37.133884,14.213227,-21.28593,93.29411,3.7406569,2.6220243,-29.789595,1.150911,-6.5676236,-82.04662,-82.45041,-7.512859
8840,140.04881,-16.03775,-53.72204,127.203636,-37.72222,-9.21005,-88.24173,2.6954725,13.602285,-37.081844,14.158078,-21.312698,93.2941,3.7502437,2.6321666,-29.790113,1.1527247,-6.5608773,-82.09221,-82.49273,-7.4727077
8852,139.59581,-16.687872,-53.710106,127.16129,-37.159943,-8.942955,-88.25191,2.6417384,13.587214,-37.06952,14.100701,-21.275236,93.284485,3.7504802,2.6318488,-29.78979,1.1594673,-6.5626755,-82.09265,-82.493744,-7.470941
8864,138.80602,-17.343357,-53.19438,127.23086,-36.51521,-8.852606,-88.244865,2.651384,13.557346,-37.073277,14.133667,-21.263412,93.284485,3.7504802,2.6318488,-29.789469,1.1662096,-6.564473,-82.06225,-82.48078,-7.4810247
8876,137.82132,-18.018349,-52.366726,127.29541,-35.87323,-8.8039875,-88.25215,2.6622,13.567005,-37.0806,14.178486,-21.280008,93.284485,3.7552743,2.6369193,-29.789469,1.1662096,-6.564473,-82.0618,-82.4786,-7.4843554
8889,136.82332,-18.66721,-51.464718,127.39297,-35.238674,-8.841222,-88.23754,2.6754928,13.582051,-37.07907,14.169598,-21.284597,93.284485,3.7552743,2.6369193,-29.789669,1.174766,-6.5595255,-82.08291,-82.48981,-7.4745097
8902,135.90323,-19.177244,-50.626804,127.52536,-34.644165,-8.96791,-88.24044,2.655859,13.5819235,-37.07265,14.147772,-21.283804,93.284485,3.7552743,2.6369193,-29.789669,1.174766,-6.5595255,-82.08902,-82.496735,-7.467553
8914,135.01538,-19.583624,-49.754803,127.6254,-34.117306,-9.030767,-88.24338,2.65121,13.567165,-37.075,14.150347,-21.277271,93.284485,3.7552743,2.6369193,-29.789669,1.174766,-6.5595255,-82.07797,-82.486786,-7.4767613
8925,134.19563,-20.01395,-48.92584,127.68175,-33.628643,-8.9939785,-88.24191,2.6560318,13.572106,-37.069237,14.17339,-21.276093,93.284485,3.7552743,2.6369193,-29.789669,1.174766,-6.5595255,-82.08378,-82.49262,-7.4715137
8939,133.54251,-20.436878,-48.312916,127.692375,-33.147667,-8.859514,-88.24044,2.655859,13.5819235,-37.07006,14.167082,-21.274153,93.284485,3.7552743,2.6369193,-29.78935,1.1815082,-6.561323,-82.07841,-82.488594,-7.4755435
8950,133.01935,-20.874447,-47.917004,127.59703,-32.668797,-8.592898,-88.240456,2.6608543,13.577047,-37.06853,14.158194,-21.278744,93.284485,3.7552743,2.6369193,-29.789862,1.1833223,-6.5545764,-82.07848,-82.488525,-7.475473
8962,132.58391,-21.373863,-47.70408,127.4422,-32.16791,-8.298883,-88.24189,2.6510367,13.576984,-37.07006,14.167082,-21.274153,93.284485,3.7600677,2.64199,-29.789545,1.1900648,-6.556374,-82.073814,-82.4887,-7.475072
8976,132.14445,-21.878239,-47.58347,127.308105,-31.651072,-8.109515,-88.24189,2.6510367,13.576984,-37.07006,14.167082,-21.274153,93.284355,3.7651532,2.6371806,-29.789225,1.196807,-6.5581727,-82.079155,-82.491425,-7.4725456
8987,131.59814,-22.34186,-47.36316,127.212814,-31.138483,-8.0729475,-88.24338,2.65121,13.567165,-37.07006,14.167082,-21.274153,93.284355,3.7651532,2.6371806,-29.789225,1.196807,-6.5581727,-82.082695,-82.48471,-7.4806757
9000,130.9621,-22.71946,-46.969032,127.17883,-30.682814,-8.182508,-88.25797,2.6329203,13.556997,-37.07006,14.167082,-21.274153,93.284355,3.7651532,2.6371806,-29.789225,1.196807,-6.5581727,-82.08211,-82.48248,-7.484116
9012,130.33986,-22.964716,-46.51179,127.23086,-30.314287,-8.453506,-88.2654,2.6042917,13.536475,-37.07088,14.160768,-21.272211,93.28423,3.7654443,2.6273007,-29.78375,1.2143251,-6.548306,-82.09952,-82.47461,-7.495697
9024,129.72713,-23.048203,-45.97016,127.34714,-30.105877,-8.837508,-88.27415,2.5458684,13.535402,-37.077225,14.153295,-21.255259,93.28398,3.7708201,2.612612,-29.773613,1.2728399,-6.5200286,-82.11935,-82.4561,-7.520763
9037,129.24023,-22.971525,-45.370308,127.52364,-30.04312,-9.266041,-88.26364,2.5142508,13.565566,-37.073643,14.141439,-21.22684,93.28359,3.7716935,2.5829725,-29.768118,1.32951,-6.498891,-82.1361,-82.42144,-7.562644
9050,128.9733,-22.701897,-44.885086,127.75135,-30.129251,-9.706566,-88.28382,2.4911423,13.59022,-37.071644,14.14663,-21.196795,93.2928,3.781923,2.5637953,-29.772402,1.4019712,-6.4965863,-82.159355,-82.3707,-7.6208706
9062,128.92918,-22.289064,-44.605965,128.0275,-30.387138,-10.14304,-88.2706,2.479644,13.619818,-37.06882,14.158128,-21.168695,93.3028,3.796056,2.5891647,-29.770943,1.4986918,-6.48619,-82.182274,-82.31769,-7.6789837
9074,129.12936,-21.79586,-44.411285,128.1608,-31.03388,-10.339102,-88.27778,2.435551,13.614609,-37.06116,14.164838,-21.138178,93.29291,3.8055985,2.5990295,-29.77084,1.5139906,-6.483032,-82.1981,-82.276695,-7.7223697
9087,129.69562,-21.238894,-44.552616,128.48735,-31.828026,-10.694754,-88.29059,2.3916376,13.639341,-37.06326,14.159597,-21.1132,93.30252,3.8005714,2.594281,-29.77084,1.5139906,-6.483032,-82.221924,-82.25061,-7.749299
9098,130.7038,-20.208996,-45.268005,128.86711,-32.928623,-10.818727,-88.27035,2.3997614,13.629303,-37.06464,14.139152,-21.090864,93.30252,3.8005714,2.594281,-29.770529,1.5207325,-6.4848266,-82.2108,-82.23949,-7.7604194
9110,132.44704,-19.056698,-46.698864,129.3427,-34.174934,-10.585419,-88.27316,2.4245675,13.654505,-37.058186,14.146991,-21.092335,93.30252,3.8053648,2.599352,-29.770529,1.5207325,-6.4848266,-82.21331,-82.24986,-7.749947
9124,134.9446,-18.12641,-48.540653,129.89438,-35.449024,-10.064662,-88.252655,2.4716384,13.675375,-37.05352,14.141853,-21.105408,93.30266,3.805072,2.6092315,-29.780403,1.5319813,-6.49556,-82.200935,-82.257256,-7.7422876
9136,137.77284,-17.470972,-50.41719,130.49672,-36.686993,-9.537404,-88.24978,2.4912705,13.6755085,-37.05377,14.149669,-21.123852,93.30291,3.804486,2.6289904,-29.779448,1.5130498,-6.5122113,-82.1795,-82.26721,-7.7315173
9150,140.30414,-17.041828,-51.70156,131.08633,-37.783203,-9.331576,-88.24272,2.500914,13.645639,-37.05318,14.163797,-21.14424,93.31318,3.8084404,2.6639798,-29.779968,1.4365535,-6.5279903,-82.157974,-82.3023,-7.6939006
9160,142.22249,-16.465975,-52.25236,131.58755,-38.769276,-9.587649,-88.22088,2.5183625,13.636377,-37.055904,14.173817,-21.171637,93.31319,3.798855,2.6538372,-29.775093,1.2992687,-6.556404,-82.124405,-82.3514,-7.639312
9172,143.52715,-15.581793,-52.443417,131.99597,-39.793102,-10.26287,-88.222725,2.5639834,13.581992,-37.056377,14.159747,-21.206272,93.322655,3.7836664,2.6488645,-29.78351,1.2449231,-6.5420017,-82.07449,-82.41641,-7.5611353
9184,144.44502,-14.413012,-52.301193,132.24843,-41.088776,-11.090039,-88.18638,2.6147232,13.568292,-37.059395,14.156046,-21.252823,93.342285,3.7687984,2.644125,-29.771976,1.2435449,-6.5483723,-82.043655,-82.45659,-7.508878
9197,145.47769,-13.001392,-52.113857,132.42863,-42.601437,-11.88024,-88.24032,2.5909605,13.576817,-37.063244,14.1163435,-21.295164,93.342155,3.778677,2.644391,-29.773252,1.2165756,-6.5411854,-82.07926,-82.46953,-7.5000124
9209,146.71544,-11.4832115,-52.015713,132.90608,-44.32793,-12.63717,-88.2112,2.4837718,13.531592,-37.048397,14.107563,-21.265806,93.34216,3.769094,2.6342454,-29.772615,1.2300601,-6.544779,-82.07218,-82.457054,-7.513021
9223,148.57732,-9.573703,-52.16977,133.05423,-46.66462,-12.819742,-88.2402,2.432197,13.525882,-37.06577,14.118891,-21.233606,93.34203,3.7741816,2.6294382,-29.767063,1.2237227,-6.5430126,-82.077156,-82.45861,-7.5123487
9247,151.38747,-7.2764688,-53.117455,132.99368,-49.229816,-12.690915,-88.224304,2.524722,13.541963,-37.067997,14.142973,-21.226368,93.34203,3.7741816,2.6294382,-29.767063,1.2237227,-6.5430126,-82.077736,-82.46272,-7.5077705
9252,155.09003,-4.7195034,-55.284153,132.9309,-51.648666,-12.551749,-88.23019,2.5453548,13.551707,-37.061787,14.128943,-21.244024,93.34203,3.7741816,2.6294382,-29.766745,1.2304654,-6.5448093,-82.083046,-82.46723,-7.504351
9260,159.4985,-1.8395065,-57.773026,132.8041,-54.06004,-12.403871,-88.218544,2.4995809,13.5364,-37.05461,14.121592,-21.248146,93.34203,3.7789729,2.634511,-29.767063,1.2237227,-6.5430126,-82.07668,-82.45899,-7.5129185
9271,164.37831,1.1455874,-60.106606,132.52954,-56.53435,-12.200208,-88.23004,2.4904459,13.536812,-37.05848,14.133051,-21.237024,93.34203,3.7741816,2.6294382,-29.766745,1.2304654,-6.5448093,-82.07585,-82.45467,-7.5173054
9284,169.28937,3.931589,-62.009907,132.07896,-59.021404,-12.001489,-88.22736,2.5155628,13.531387,-37.05684,14.145675,-21.240906,93.34203,3.7741816,2.6294382,-29.767656,1.2493898,-6.5281606,-82.08605,-82.4589,-7.514228
9296,173.75774,6.4187946,-63.088078,131.58842,-61.25852,-11.968601,-88.24192,2.5022633,13.516344,-37.055317,14.136788,-21.245497,93.3415,3.774496,2.6097214,-29.76167,1.2650926,-6.525034,-82.09365,-82.4479,-7.528167
9309,177.5165,8.59222,-63.426018,131.19223,-63.033905,-12.266192,-88.23736,2.451833,13.526022,-37.052765,14.126415,-21.233585,93.34124,3.7798793,2.5950356,-29.756811,1.2975296,-6.5115705,-82.11477,-82.43075,-7.5501475
9321,-179.42021,10.632818,-62.98685,130.8139,-64.45306,-12.800861,-88.23586,2.4466672,13.540717,-37.05497,14.129353,-21.211567,93.34138,3.780452,2.5851119,-29.751028,1.3217869,-6.503486,-82.114555,-82.40267,-7.5825706
9333,-176.87534,12.554527,-62.166264,130.3943,-65.642746,-13.452289,-88.24018,2.4766312,13.551228,-37.04818,14.150905,-21.193888,93.34124,3.7855392,2.580305,-29.750917,1.3370848,-6.500329,-82.12114,-82.385185,-7.6027737
9345,-174.54622,14.419299,-61.221092,129.86337,-66.73582,-14.040514,-88.24163,2.4718075,13.546282,-37.041714,14.15875,-21.19536,93.34124,3.7855392,2.580305,-29.750805,1.3523829,-6.4971714,-82.13525,-82.38291,-7.6062956
9357,-172.11899,16.298496,-60.40408,129.17996,-67.880455,-14.395197,-88.24447,2.447177,13.551017,-37.040894,14.165063,-21.197298,93.34112,3.7906268,2.575498,-29.750488,1.3591255,-6.4989653,-82.14381,-82.37654,-7.6140003
9371,-169.40234,18.153727,-59.9618,128.30348,-69.036575,-14.664151,-88.2459,2.4423537,13.546073,-37.045692,14.148695,-21.184942,93.34112,3.7906268,2.575498,-29.750175,1.365868,-6.50076,-82.14733,-82.36893,-7.622315
9383,-166.47098,20.011322,-59.618935,127.29411,-70.15323,-14.821463,-88.24302,2.452,13.555962,-37.039154,14.148371,-21.183445,93.331215,3.7953742,2.5802946,-29.75038,1.3744233,-6.4958067,-82.14602,-82.361595,-7.630345
9395,-163.49248,21.840284,-59.212387,126.262276,-70.997635,-15.127721,-88.24014,2.4666417,13.560977,-37.040676,14.157255,-21.178854,93.331215,3.7953742,2.5802946,-29.750065,1.3811659,-6.4976025,-82.144966,-82.355675,-7.636589
9408,-160.73535,23.59347,-58.55948,125.34897,-71.31901,-15.82106,-88.24159,2.4618182,13.556033,-37.038403,14.162854,-21.18835,93.331215,3.7953742,2.5802946,-29.749952,1.396464,-6.4944444,-82.14922,-82.35233,-7.6404533
9419,-158.27084,25.350199,-57.324013,124.2863,-71.48025,-16.542538,-88.24302,2.452,13.555962,-37.038403,14.162854,-21.18835,93.331085,3.800461,2.5754879,-29.74388,1.3883133,-6.499416,-82.14816,-82.34639,-7.6467075
9432,-156.0926,26.773132,-56.232388,122.6366,-71.75096,-17.010826,-88.24299,2.4470055,13.560836,-37.03187,14.162529,-21.186857,93.331085,3.800461,2.5754879,-29.743988,1.3730154,-6.502575,-82.13787,-82.343994,-7.648786
9445,-154.0108,27.88801,-55.440266,120.90902,-71.722595,-17.565405,-88.224106,2.4797642,13.585836,-37.038403,14.162854,-21.18835,93.34111,3.7954185,2.5805714,-29.74367,1.379758,-6.5043697,-82.12952,-82.35328,-7.6383247
9456,-151.88487,29.045593,-54.55409,119.54695,-71.25189,-18.353159,-88.22244,2.538518,13.60706,-37.034428,14.172908,-21.198769,93.331215,3.7953742,2.5802946,-29.743778,1.36446,-6.5075297,-82.125,-82.35641,-7.634412
9468,-149.97176,30.091846,-53.80582,117.96897,-70.69221,-19.110523,-88.20657,2.56211,13.621478,-37.033108,14.171831,-21.221806,93.34124,3.7951229,2.5904508,-29.748932,1.3536867,-6.519207,-82.1158,-82.36124,-7.62838
9481,-148.11244,31.10952,-52.687817,116.136955,-70.17051,-19.746065,-88.19634,2.560933,13.621693,-37.029118,14.181885,-21.232218,93.35111,3.7895045,2.6054585,-29.742125,1.3351698,-6.535883,-82.092834,-82.37252,-7.614207
9495,-146.42065,31.966654,-51.431705,114.32646,-69.5459,-20.428493,-88.18629,2.5947344,13.587789,-37.025196,14.2001095,-21.245594,93.3515,3.7934053,2.640171,-29.748636,1.3212787,-6.532271,-82.06774,-82.40173,-7.5779934
9507,-144.99426,32.729958,-50.316853,112.20431,-68.68542,-21.313498,-88.18055,2.6389992,13.583191,-37.01822,14.221698,-21.282919,93.36111,3.7883778,2.6354187,-29.74895,1.3145362,-6.5304756,-82.06838,-82.43952,-7.5352764
9518,-143.81609,33.453045,-49.392467,111.09357,-67.51617,-22.481419,-88.1834,2.6143675,13.587928,-37.015396,14.182054,-21.30831,93.36111,3.7883778,2.6354187,-29.748434,1.3127236,-6.537222,-82.06834,-82.44241,-7.5324817
9531,-142.60619,34.291584,-48.026947,110.30415,-66.33432,-23.652748,-88.18498,2.5651252,13.557645,-37.00722,14.173222,-21.295929,93.36111,3.7883778,2.6354187,-29.748636,1.3212787,-6.532271,-82.072815,-82.44081,-7.5345497
9542,-141.55267,35.00348,-46.63885,109.022224,-65.19854,-24.767157,-88.20241,2.527203,13.547331,-37.01916,14.193882,-21.281698,93.36111,3.7883778,2.6354187,-29.74927,1.3077937,-6.528681,-82.08455,-82.42232,-7.557149
9556,-140.72176,35.41619,-45.523655,106.92156,-64.02964,-25.898243,-88.19953,2.541842,13.552347,-37.0158,14.189819,-21.271734,93.36111,3.7883778,2.6354187,-29.74907,1.2992387,-6.533633,-82.09323,-82.417656,-7.5631104
9567,-139.90125,35.629765,-44.608105,103.34731,-62.902954,-26.962864,-88.203835,2.576802,13.557978,-37.01427,14.180937,-21.276327,93.360825,3.7833083,2.630387,-29.749386,1.2924962,-6.531837,-82.098656,-82.42319,-7.55801
9580,-138.8951,35.76703,-43.83749,97.6915,-61.72098,-28.04736,-88.20255,2.5226932,13.551515,-37.013573,14.165742,-21.278984,93.37071,3.7833498,2.6306655,-29.750023,1.2790111,-6.5282474,-82.092575,-82.41777,-7.5639696
9592,-137.49866,36.06643,-42.959114,89.83046,-60.476185,-29.156712,-88.203835,2.5173857,13.54726,-37.012558,14.164251,-21.262476,93.37071,3.7833498,2.6306655,-29.750338,1.2722685,-6.526452,-82.09202,-82.41634,-7.5657315
9605,-135.70099,36.614983,-41.80499,81.11329,-59.220974,-30.26148,-88.2112,2.5381918,13.547189,-37.019093,14.164572,-21.263977,93.37058,3.7836483,2.6207857,-29.75117,1.2673383,-6.5179105,-82.10618,-82.41422,-7.5693874
9617,-133.66371,37.338093,-40.423126,72.92497,-57.907913,-31.413067,-88.204,2.5178714,13.546571,-37.01985,14.150088,-21.259071,93.3703,3.78337,2.6208282,-29.750656,1.2655258,-6.5246572,-82.11085,-82.41538,-7.56878
9629,-131.52835,38.18088,-38.84402,64.21622,-56.580612,-32.56363,-88.20687,2.5032332,13.541554,-37.02302,14.146347,-21.250593,93.3703,3.78337,2.6208282,-29.750656,1.2655258,-6.5246572,-82.11027,-82.413925,-7.5705547
9642,-129.40085,39.03577,-37.114845,56.426785,-55.312042,-33.663643,-88.21407,2.5235517,13.542172,-37.02302,14.146347,-21.250593,93.380196,3.783412,2.621106,-29.750772,1.2502282,-6.527813,-82.10927,-82.40954,-7.5749846
9655,-127.46265,39.75719,-35.5733,49.44235,-54.127983,-34.691467,-88.21407,2.5235517,13.542172,-37.014202,14.151625,-21.258598,93.380196,3.783412,2.621106,-29.750772,1.2502282,-6.527813,-82.113914,-82.41067,-7.5743895
9667,-125.699326,40.374615,-34.198128,43.071354,-52.999523,-35.675953,-88.21405,2.5185556,13.547049,-37.014202,14.151625,-21.258598,93.380196,3.7786224,2.6160316,-29.745216,1.2438898,-6.526047,-82.11332,-82.409195,-7.5761733
9678,-124.14601,40.863346,-33.065544,36.826023,-51.908417,-36.620205,-88.21407,2.5235517,13.542172,-37.020676,14.143777,-21.257132,93.380196,3.7786224,2.6160316,-29.745216,1.2438898,-6.526047,-82.11826,-82.411736,-7.5737586
9691,-122.71575,41.218132,-32.09886,30.96644,-50.80527,-37.560734,-88.21553,2.5187304,13.53723,-37.014202,14.151625,-21.258598,93.380196,3.7786224,2.6160316,-29.744701,1.242078,-6.532794,-82.11766,-82.41025,-7.5755453
9704,-121.32662,41.480213,-31.220562,26.487135,-49.618683,-38.565105,-88.21553,2.5187304,13.53723,-37.014202,14.151625,-21.258598,93.380196,3.7786224,2.6160316,-29.745018,1.2353351,-6.530999,-82.12185,-82.40845,-7.577611
9715,-119.82588,41.759655,-30.232777,23.117384,-48.395462,-39.580597,-88.21407,2.5235517,13.542172,-37.014202,14.151625,-21.258598,93.380196,3.7786224,2.6160316,-29.745018,1.2353351,-6.530999,-82.12124,-82.40694,-7.5794024
9727,-118.11246,42.09301,-29.03189,20.063274,-47.14524,-40.59588,-88.21553,2.5187304,13.53723,-37.014202,14.151625,-21.258598,93.380196,3.7786224,2.6160316,-29.745018,1.2353351,-6.530999,-82.11581,-82.40716,-7.579045
9740,-116.28281,42.421814,-27.717506,17.799393,-45.853035,-41.652813,-88.21553,2.5187304,13.53723,-37.014202,14.151625,-21.258598,93.380196,3.7786224,2.6160316,-29.744503,1.2335232,-6.5377464,-82.114746,-82.40276,-7.5834837
9753,-114.45595,42.732677,-26.381327,16.000784,-44.56986,-42.698807,-88.21553,2.5187304,13.53723,-37.014202,14.151625,-21.258598,93.380196,3.7786224,2.6160316,-29.744503,1.2335232,-6.5377464,-82.124146,-82.4021,-7.5850725
