A0,A1,A2,A3,B0,B1,B2,B3,C0,C1,C2,C3,D0,D1,D2,D3,E0,E1,E2,E3,F0,F1,F2,F3,G0,G1,G2,G3,H0,H1,H2,H3,I0,I1,I2,I3,J0,J1,J2,J3,K0,K1,K2,K3
-0.9217529,0.24737549,-0.28253174,-0.09710693,0.36419678,-0.24145508,0.18127441,0.88098145,0.678772,0.6246948,-0.38031006,0.06542969,0.8534546,0.31799316,-0.26190186,0.3190918,-0.0256958,0.6281738,0.6776123,0.3814087,-0.12554932,0.34753418,0.51452637,0.7737427,-0.10229492,-0.5866089,0.7718506,-0.22277832,-0.121520996,-0.7298584,-0.38842773,-0.54937744,0.30218506,0.36065674,-0.88238525,-0.0064086914,0.51464844,-0.091552734,-0.75231934,-0.401062,0.25317383,0.47161865,-0.09790039,0.8389282
-0.9262085,0.23950195,-0.27368164,-0.09942627,0.36694336,-0.24407959,0.17059326,0.8812256,0.68170166,0.6187134,-0.3834839,0.07299805,0.8516846,0.3166504,-0.26818848,0.32006836,-0.020263672,0.626709,0.6744385,0.38970947,-0.122558594,0.34552002,0.50341797,0.78234863,-0.11102295,-0.59124756,0.76782227,-0.22033691,-0.12164307,-0.72766113,-0.3881836,-0.55236816,0.30914307,0.35736084,-0.8812256,-0.012084961,0.5262451,-0.09649658,-0.7434082,-0.40148926,0.25213623,0.4749756,-0.10369873,0.8366699
-0.927063,0.24206543,-0.26965332,-0.09649658,0.37213135,-0.24743652,0.16833496,0.8786011,0.6880493,0.6121826,-0.38226318,0.07507324,0.852417,0.31341553,-0.26898193,0.32043457,-0.012634277,0.62561035,0.67144775,0.39697266,-0.117492676,0.34161377,0.49353027,0.79107666,-0.12054443,-0.5938721,0.7655029,-0.2163086,-0.12579346,-0.7248535,-0.38635254,-0.5564575,0.31445312,0.35357666,-0.8807373,-0.021606445,0.5340576,-0.10083008,-0.73443604,-0.40649414,0.2512207,0.47406006,-0.10998535,0.8366699
-0.9276123,0.24346924,-0.26727295,-0.09436035,0.37493896,-0.24945068,0.16662598,0.87713623,0.69091797,0.60913086,-0.3815918,0.07678223,0.8530884,0.31011963,-0.27001953,0.321167,-0.009887695,0.6248779,0.6699829,0.4005127,-0.114868164,0.33984375,0.48876953,0.795166,-0.12554932,-0.59503174,0.7640381,-0.21551514,-0.1270752,-0.72369385,-0.38494873,-0.5586548,0.31726074,0.3519287,-0.880249,-0.025817871,0.53808594,-0.103027344,-0.73028564,-0.4081421,0.2508545,0.4741211,-0.11328125,0.8362427
-0.9298096,0.2456665,-0.25952148,-0.088256836,0.38336182,-0.25646973,0.15930176,0.87280273,0.6995239,0.59954834,-0.3798828,0.08258057,0.8540039,0.29797363,-0.27667236,0.32452393,-0.0014648438,0.6230469,0.6642456,0.4128418,-0.10913086,0.3366089,0.4727173,0.80700684,-0.14135742,-0.5977173,0.7601929,-0.21179199,-0.13140869,-0.7202759,-0.37927246,-0.56585693,0.32678223,0.34552002,-0.8788452,-0.038330078,0.5499878,-0.111206055,-0.7174072,-0.41296387,0.2498169,0.47479248,-0.1239624,0.8347168
-0.9302368,0.24975586,-0.25579834,-0.08282471,0.3897705,-0.26184082,0.15698242,0.8687744,0.7081909,0.59051514,-0.3776245,0.084228516,0.8548584,0.29327393,-0.2783203,0.32513428,0.006713867,0.62231445,0.65911865,0.42211914,-0.103149414,0.333313,0.46020508,0.8162842,-0.15344238,-0.5986328,0.7583008,-0.20770264,-0.13641357,-0.7175293,-0.3743286,-0.57141113,0.33343506,0.33947754,-0.87823486,-0.04864502,0.55773926,-0.11785889,-0.70751953,-0.4177246,0.24902344,0.47491455,-0.13201904,0.83361816
-0.932251,0.24932861,-0.24993896,-0.07952881,0.39666748,-0.2697754,0.14880371,0.86468506,0.7155762,0.5812988,-0.3764038,0.09100342,0.85424805,0.28198242,-0.28692627,0.32922363,0.011291504,0.6211548,0.652771,0.43341064,-0.097717285,0.33172607,0.44348145,0.82684326,-0.16577148,-0.60028076,0.75408936,-0.2086792,-0.13690186,-0.71624756,-0.36810303,-0.5769043,0.34240723,0.3338623,-0.8764038,-0.05670166,0.5675049,-0.12554932,-0.69750977,-0.41912842,0.24676514,0.47772217,-0.14111328,0.83117676
-0.9331665,0.24853516,-0.2477417,-0.078186035,0.3994751,-0.27227783,0.14538574,0.8631592,0.7172241,0.57910156,-0.3762207,0.09277344,0.8540039,0.2800293,-0.28881836,0.32977295,0.011962891,0.62060547,0.65130615,0.43640137,-0.095947266,0.331604,0.43902588,0.8294678,-0.1694336,-0.6010132,0.7524414,-0.20959473,-0.13647461,-0.71588135,-0.3665161,-0.5784302,0.34490967,0.3328247,-0.8756714,-0.05908203,0.57037354,-0.12719727,-0.69470215,-0.4194336,0.24597168,0.47821045,-0.14367676,0.8306885
-0.9345093,0.24749756,-0.24475098,-0.07501221,0.40545654,-0.27667236,0.14013672,0.8598633,0.7207031,0.5748291,-0.3756714,0.09448242,0.8540039,0.2779541,-0.2902832,0.33032227,0.014526367,0.61938477,0.64868164,0.4418335,-0.09136963,0.33062744,0.4309082,0.8345947,-0.17700195,-0.60284424,0.74920654,-0.2097168,-0.13684082,-0.71447754,-0.3637085,-0.5819092,0.34887695,0.33044434,-0.87457275,-0.06506348,0.5756836,-0.13000488,-0.6887207,-0.42114258,0.24499512,0.47790527,-0.14923096,0.8302002
-0.93426514,0.2536621,-0.24078369,-0.070007324,0.41333008,-0.28131104,0.13781738,0.85498047,0.7279053,0.56707764,-0.3729248,0.097351074,0.85461426,0.2668457,-0.29553223,0.333313,0.01977539,0.6174927,0.64367676,0.4515381,-0.08404541,0.32824707,0.41711426,0.8432617,-0.18774414,-0.60491943,0.7449341,-0.20947266,-0.13830566,-0.71221924,-0.35906982,-0.5871582,0.35614014,0.32525635,-0.87286377,-0.074035645,0.5838623,-0.13562012,-0.67907715,-0.42370605,0.24273682,0.47833252,-0.15698242,0.8291626
-0.9343262,0.25506592,-0.23931885,-0.06933594,0.41534424,-0.2824707,0.13671875,0.8538208,0.7298584,0.5648804,-0.37200928,0.09899902,0.8543701,0.26483154,-0.2965088,0.33459473,0.020690918,0.6166992,0.64245605,0.45422363,-0.08227539,0.3277588,0.41271973,0.84576416,-0.19024658,-0.60583496,0.74328613,-0.21038818,-0.13775635,-0.71191406,-0.35803223,-0.5883179,0.3581543,0.32440186,-0.8721924,-0.07598877,0.5863037,-0.13684082,-0.6766968,-0.42382812,0.24169922,0.47869873,-0.15881348,0.82891846
-0.9346924,0.2564087,-0.2366333,-0.06842041,0.4189453,-0.28405762,0.13427734,0.8518677,0.732605,0.5618286,-0.37036133,0.101989746,0.85406494,0.26330566,-0.29748535,0.3357544,0.02178955,0.6151123,0.64068604,0.4588623,-0.07891846,0.32684326,0.40551758,0.84991455,-0.19451904,-0.6080322,0.739624,-0.21313477,-0.13568115,-0.7114258,-0.3567505,-0.59020996,0.3614502,0.32373047,-0.8707886,-0.07928467,0.5907593,-0.1381836,-0.6727295,-0.42358398,0.23962402,0.4794922,-0.1616211,0.82855225
-0.93414307,0.25982666,-0.2354126,-0.06695557,0.4248047,-0.28759766,0.13366699,0.8479004,0.73773193,0.55718994,-0.36669922,0.10357666,0.85479736,0.2557373,-0.29901123,0.3383789,0.02734375,0.61309814,0.6378174,0.465271,-0.07171631,0.32373047,0.39556885,0.8564453,-0.2019043,-0.6118164,0.7347412,-0.21228027,-0.1361084,-0.7084961,-0.35534668,-0.5944214,0.36450195,0.32226562,-0.8692627,-0.08721924,0.5963745,-0.13916016,-0.66571045,-0.4263916,0.23742676,0.47711182,-0.16809082,0.82922363
-0.93359375,0.26275635,-0.23486328,-0.06512451,0.4274292,-0.28863525,0.13415527,0.8461304,0.7402954,0.5548706,-0.3651123,0.10321045,0.85546875,0.2524414,-0.29919434,0.33898926,0.030151367,0.61224365,0.6366577,0.46777344,-0.068237305,0.32208252,0.39160156,0.8591919,-0.20477295,-0.6132202,0.73309326,-0.21130371,-0.13702393,-0.70703125,-0.35473633,-0.5963745,0.3656006,0.32141113,-0.8687744,-0.09094238,0.5985718,-0.1395874,-0.66259766,-0.42803955,0.23638916,0.47601318,-0.1706543,0.8296509
-0.9328003,0.26708984,-0.23339844,-0.064086914,0.43115234,-0.29162598,0.13427734,0.8432007,0.7444458,0.5512085,-0.36187744,0.10449219,0.85565186,0.24969482,-0.29956055,0.34020996,0.033325195,0.6097412,0.6351929,0.47277832,-0.06347656,0.31933594,0.38409424,0.86395264,-0.2097168,-0.61639404,0.7290039,-0.21136475,-0.13677979,-0.70458984,-0.35369873,-0.5998535,0.36834717,0.32086182,-0.8671875,-0.09649658,0.6033325,-0.13995361,-0.65722656,-0.42956543,0.23376465,0.4746704,-0.17468262,0.83032227
-0.9315796,0.2734375,-0.23175049,-0.061523438,0.43707275,-0.29742432,0.13415527,0.83813477,0.75097656,0.54559326,-0.3562622,0.10668945,0.8562012,0.23883057,-0.30059814,0.3456421,0.038085938,0.6055908,0.6331177,0.48046875,-0.057006836,0.3154297,0.37298584,0.8706665,-0.21789551,-0.6211548,0.7225342,-0.21130371,-0.13635254,-0.7005005,-0.35168457,-0.60595703,0.37286377,0.32037354,-0.8643799,-0.105651855,0.6107788,-0.14038086,-0.64868164,-0.43182373,0.22906494,0.4725952,-0.18164062,0.83135986
-0.93133545,0.27526855,-0.23052979,-0.061157227,0.43859863,-0.29992676,0.13323975,0.83654785,0.7529907,0.5437622,-0.35437012,0.10797119,0.855896,0.23632812,-0.3010254,0.34765625,0.03881836,0.60388184,0.63275146,0.48303223,-0.055358887,0.31433105,0.36938477,0.87268066,-0.22015381,-0.6229248,0.7200928,-0.21203613,-0.1352539,-0.6992798,-0.3511963,-0.6078491,0.37457275,0.3206787,-0.86328125,-0.10797119,0.61346436,-0.14019775,-0.64624023,-0.4317627,0.22698975,0.4724121,-0.18341064,0.831604
-0.9312134,0.27838135,-0.22723389,-0.061523438,0.44055176,-0.30474854,0.13061523,0.8342285,0.75665283,0.5404663,-0.35040283,0.11212158,0.8553467,0.23425293,-0.30151367,0.35003662,0.03942871,0.5997925,0.6326294,0.4882202,-0.053527832,0.31219482,0.36254883,0.8764038,-0.22442627,-0.626709,0.7147827,-0.2144165,-0.13208008,-0.69696045,-0.3503418,-0.6117554,0.3782959,0.32183838,-0.8607178,-0.111816406,0.61901855,-0.13964844,-0.6418457,-0.43060303,0.22229004,0.47283936,-0.18634033,0.83203125
-0.92993164,0.2845459,-0.22503662,-0.06048584,0.44470215,-0.31225586,0.12921143,0.82940674,0.76275635,0.5352783,-0.3439331,0.11566162,0.85461426,0.22393799,-0.302063,0.35803223,0.043029785,0.5935669,0.6323242,0.4958496,-0.04949951,0.30767822,0.35247803,0.8823242,-0.23150635,-0.6331787,0.7067871,-0.21435547,-0.13000488,-0.6917114,-0.34954834,-0.61846924,0.3828125,0.3236084,-0.8569336,-0.12005615,0.6269531,-0.13787842,-0.6338501,-0.4315796,0.2164917,0.47027588,-0.1930542,0.83343506
-0.9293213,0.2868042,-0.22485352,-0.059753418,0.4465332,-0.3147583,0.12939453,0.8274536,0.76519775,0.5332031,-0.34155273,0.11602783,0.85491943,0.22045898,-0.30181885,0.3595581,0.04522705,0.59161377,0.63183594,0.4985962,-0.047180176,0.30560303,0.34881592,0.88464355,-0.23431396,-0.6351929,0.7043457,-0.21343994,-0.13024902,-0.6895752,-0.3491211,-0.6210327,0.38415527,0.32373047,-0.8557739,-0.12365723,0.6295166,-0.13757324,-0.6305542,-0.43273926,0.21490479,0.46887207,-0.19586182,0.8339844
-0.92785645,0.29144287,-0.22558594,-0.0579834,0.4501953,-0.31970215,0.13067627,0.8234253,0.7699585,0.52923584,-0.33685303,0.11639404,0.8553467,0.21710205,-0.30151367,0.36090088,0.050048828,0.58795166,0.6308594,0.50372314,-0.0423584,0.30145264,0.34143066,0.8892212,-0.23968506,-0.63916016,0.69958496,-0.21118164,-0.13110352,-0.68530273,-0.34838867,-0.6260376,0.3864746,0.3236084,-0.8536377,-0.13134766,0.6343384,-0.13696289,-0.62390137,-0.4354248,0.21166992,0.4656372,-0.20111084,0.8353882
-0.9243164,0.30236816,-0.2263794,-0.055236816,0.4555664,-0.32867432,0.13482666,0.81622314,0.7786255,0.5213623,-0.32922363,0.11608887,0.857605,0.2010498,-0.30059814,0.3656006,0.059631348,0.58221436,0.6281128,0.5126343,-0.033996582,0.29406738,0.32928467,0.8965454,-0.24938965,-0.6448364,0.6923218,-0.20648193,-0.13348389,-0.67767334,-0.34625244,-0.63494873,0.39050293,0.32318115,-0.84991455,-0.14385986,0.6422119,-0.13598633,-0.612854,-0.43981934,0.20599365,0.460083,-0.2121582,0.83709717
-0.92285156,0.30706787,-0.22631836,-0.053833008,0.4576416,-0.3324585,0.13623047,0.81329346,0.7821655,0.5180054,-0.32617188,0.11602783,0.85809326,0.19586182,-0.30047607,0.36730957,0.062805176,0.579895,0.62701416,0.51623535,-0.03149414,0.29138184,0.3244629,0.899292,-0.2532959,-0.64697266,0.68933105,-0.2052002,-0.1340332,-0.6748657,-0.3451538,-0.63842773,0.39257812,0.3232422,-0.84814453,-0.1484375,0.6456299,-0.13549805,-0.6084595,-0.4411621,0.20349121,0.4578247,-0.21618652,0.83795166
-0.9191284,0.31781006,-0.22747803,-0.050109863,0.46142578,-0.34094238,0.14056396,0.80688477,0.78948975,0.5109253,-0.319458,0.11621094,0.8586426,0.19030762,-0.30023193,0.3690796,0.06915283,0.5739746,0.62524414,0.5241699,-0.026855469,0.28485107,0.3145752,0.9050293,-0.2616577,-0.65185547,0.682251,-0.20300293,-0.13458252,-0.6682739,-0.3428955,-0.64642334,0.3968506,0.32403564,-0.8440552,-0.15844727,0.6530762,-0.13391113,-0.598999,-0.44360352,0.19702148,0.45336914,-0.2244873,0.8397217
-0.9125366,0.33709717,-0.22784424,-0.04284668,0.46795654,-0.35803223,0.14648438,0.79455566,0.8040161,0.49645996,-0.30584717,0.1159668,0.86053467,0.16156006,-0.2994995,0.37890625,0.08294678,0.5626221,0.6206665,0.5397339,-0.019348145,0.2720337,0.29656982,0.91516113,-0.28045654,-0.6594238,0.6694946,-0.19573975,-0.13824463,-0.6546631,-0.33654785,-0.6627197,0.40563965,0.3248291,-0.83532715,-0.17956543,0.6668701,-0.13220215,-0.5791626,-0.44989014,0.18640137,0.44348145,-0.24230957,0.84246826
-0.90948486,0.34545898,-0.22808838,-0.039001465,0.47039795,-0.36480713,0.14953613,0.7894287,0.8100586,0.48999023,-0.300354,0.115722656,0.861084,0.15203857,-0.2991333,0.38189697,0.08856201,0.55859375,0.6178589,0.5461426,-0.016113281,0.26635742,0.28857422,0.9194946,-0.28881836,-0.66137695,0.6647949,-0.19311523,-0.14025879,-0.64941406,-0.33294678,-0.66918945,0.40960693,0.32391357,-0.8317261,-0.1885376,0.6724243,-0.13256836,-0.5706177,-0.45251465,0.18200684,0.43981934,-0.24945068,0.8432617
-0.8956909,0.38189697,-0.22607422,-0.028564453,0.47644043,-0.4000244,0.15771484,0.7668457,0.8352661,0.4605713,-0.27545166,0.1194458,0.86035156,0.109069824,-0.29937744,0.3977661,0.11376953,0.5369873,0.6031494,0.5786133,-0.008605957,0.24133301,0.25091553,0.9373779,-0.3291626,-0.66955566,0.6408081,-0.18096924,-0.14666748,-0.62371826,-0.3128662,-0.7011719,0.43243408,0.3199463,-0.8114624,-0.22833252,0.69885254,-0.13616943,-0.52948,-0.46124268,0.16131592,0.425354,-0.2828369,0.84436035
-0.8908081,0.39318848,-0.2263794,-0.024597168,0.47827148,-0.41033936,0.16125488,0.7595215,0.8430786,0.4505005,-0.26800537,0.11981201,0.86016846,0.0947876,-0.30004883,0.4013672,0.12231445,0.53063965,0.59729004,0.5886841,-0.0059814453,0.2341919,0.2387085,0.9423828,-0.3430786,-0.670105,0.63409424,-0.17669678,-0.15039062,-0.6159668,-0.3048706,-0.7107544,0.43988037,0.315979,-0.8051758,-0.24163818,0.7059326,-0.13964844,-0.5155029,-0.465271,0.1564331,0.42041016,-0.2921753,0.8446045
-0.8848877,0.40563965,-0.22821045,-0.019897461,0.4798584,-0.42095947,0.16680908,0.7514038,0.85150146,0.43945312,-0.25964355,0.119506836,0.85980225,0.07928467,-0.30029297,0.4052124,0.13110352,0.52459717,0.5904541,0.59906006,-0.002380371,0.22662354,0.22589111,0.9473877,-0.35791016,-0.6694946,0.6275635,-0.17285156,-0.15447998,-0.6081543,-0.29553223,-0.720459,0.44830322,0.31048584,-0.79833984,-0.25543213,0.71307373,-0.14453125,-0.5004883,-0.46917725,0.15179443,0.41589355,-0.3013916,0.8444214
-0.86016846,0.45336914,-0.23364258,-0.0051879883,0.4829712,-0.45794678,0.18811035,0.72216797,0.88568115,0.3852539,-0.22930908,0.12023926,0.8548584,0.014770508,-0.3093872,0.41619873,0.15863037,0.50250244,0.5477905,0.64971924,0.016174316,0.20446777,0.15814209,0.9658203,-0.42437744,-0.6453247,0.6151123,-0.15856934,-0.17980957,-0.58917236,-0.23980713,-0.75042725,0.48913574,0.2644043,-0.7734375,-0.30444336,0.7337036,-0.18817139,-0.43914795,-0.4831543,0.13873291,0.40551758,-0.3373413,0.83813477
-0.8536377,0.46557617,-0.23370361,-0.004211426,0.4810791,-0.46600342,0.19268799,0.717041,0.89282227,0.37036133,-0.22619629,0.12017822,0.8530884,0.0020141602,-0.31292725,0.41741943,0.1616211,0.49987793,0.5362549,0.66052246,0.021057129,0.20275879,0.1408081,0.96881104,-0.43878174,-0.6378784,0.61273193,-0.15856934,-0.18377686,-0.5873413,-0.22460938,-0.75561523,0.5003662,0.2518921,-0.7668457,-0.3133545,0.737854,-0.2006836,-0.4251709,-0.48431396,0.13623047,0.40582275,-0.34375,0.8358154
-0.847229,0.47711182,-0.23358154,-0.0034179688,0.479187,-0.47351074,0.19702148,0.7122803,0.90026855,0.3538208,-0.22369385,0.119384766,0.8508301,-0.012329102,-0.3187256,0.41748047,0.1638794,0.4989624,0.5241699,0.6703491,0.026489258,0.20367432,0.12445068,0.9707031,-0.45355225,-0.6295166,0.61053467,-0.15893555,-0.1875,-0.5861206,-0.20880127,-0.76013184,0.5115967,0.23840332,-0.7602539,-0.32165527,0.74108887,-0.21411133,-0.41137695,-0.48547363,0.13409424,0.40631104,-0.3494873,0.8334961
-0.8405762,0.4882202,-0.2345581,-0.0017089844,0.4779663,-0.4796753,0.20214844,0.7074585,0.90808105,0.3345337,-0.22277832,0.11755371,0.848938,-0.026062012,-0.32452393,0.41625977,0.16625977,0.49835205,0.512146,0.6793823,0.03277588,0.20526123,0.1081543,0.97210693,-0.46722412,-0.6213379,0.60858154,-0.15899658,-0.19177246,-0.58483887,-0.19348145,-0.7640991,0.52160645,0.22479248,-0.7539673,-0.33007812,0.7435303,-0.22711182,-0.397583,-0.48736572,0.13250732,0.40625,-0.35455322,0.831604
-0.824646,0.5169678,-0.22973633,-8.544922E-4,0.47253418,-0.49700928,0.20941162,0.69696045,0.9256592,0.28479004,-0.22241211,0.1116333,0.8432007,-0.053222656,-0.33776855,0.41485596,0.1694336,0.501709,0.47094727,0.70544434,0.060424805,0.21636963,0.051879883,0.97302246,-0.5107422,-0.5900879,0.6036377,-0.16320801,-0.20593262,-0.5835571,-0.13806152,-0.77337646,0.553833,0.16955566,-0.73291016,-0.3569336,0.7445679,-0.27868652,-0.34942627,-0.4958496,0.12915039,0.40948486,-0.3656006,0.82580566
-0.82232666,0.5213623,-0.22790527,-3.6621094E-4,0.4724121,-0.4993286,0.20977783,0.69537354,0.92736816,0.28076172,-0.22088623,0.11090088,0.8428345,-0.05432129,-0.33691406,0.41607666,0.17120361,0.50335693,0.46087646,0.71051025,0.068603516,0.21905518,0.039245605,0.97247314,-0.5194092,-0.58343506,0.6027832,-0.16296387,-0.21014404,-0.58251953,-0.12567139,-0.77508545,0.55963135,0.15551758,-0.72839355,-0.36346436,0.74298096,-0.29107666,-0.33789062,-0.49908447,0.12884521,0.41003418,-0.36676025,0.82507324
-0.8204346,0.5253296,-0.22564697,3.6621094E-4,0.47265625,-0.5009155,0.2097168,0.69403076,0.9283447,0.27978516,-0.21783447,0.111083984,0.8427124,-0.05419922,-0.33422852,0.4185791,0.17272949,0.5048828,0.45202637,0.7147217,0.076171875,0.22180176,0.027893066,0.9716797,-0.52716064,-0.5779419,0.6014404,-0.16241455,-0.21386719,-0.5810547,-0.114746094,-0.7769165,0.5640259,0.14251709,-0.7246704,-0.36938477,0.7409668,-0.30212402,-0.32720947,-0.50268555,0.12872314,0.41003418,-0.36749268,0.82470703
-0.81073,0.5411377,-0.2232666,0.009460449,0.47839355,-0.5028076,0.21600342,0.68670654,0.9310913,0.28393555,-0.19787598,0.114868164,0.8422241,-0.06085205,-0.32025146,0.42938232,0.17938232,0.5029297,0.43084717,0.727417,0.09442139,0.22454834,-6.1035156E-4,0.96984863,-0.5531616,-0.5654297,0.5909424,-0.15838623,-0.22241211,-0.569397,-0.082336426,-0.7871704,0.5739136,0.10205078,-0.71099854,-0.39331055,0.7338867,-0.33215332,-0.29162598,-0.5158081,0.12658691,0.40820312,-0.36895752,0.8253174
-0.80755615,0.546875,-0.22058105,0.010192871,0.4790039,-0.5031738,0.21661377,0.68585205,0.92889404,0.29260254,-0.19390869,0.11785889,0.8427124,-0.060058594,-0.31530762,0.43218994,0.17944336,0.5024414,0.42755127,0.7296753,0.097229004,0.22619629,-0.0063476562,0.96917725,-0.5583496,-0.5631714,0.5881958,-0.1585083,-0.22271729,-0.5661621,-0.07519531,-0.7901001,0.5744629,0.089416504,-0.7102051,-0.39697266,0.7297363,-0.34051514,-0.28533936,-0.5197754,0.12634277,0.4081421,-0.36767578,0.82592773
-0.803772,0.55340576,-0.21820068,0.012268066,0.480896,-0.50323486,0.21789551,0.68408203,0.9260864,0.30133057,-0.19451904,0.117004395,0.8442383,-0.05822754,-0.3139038,0.43041992,0.18188477,0.50268555,0.42492676,0.73046875,0.1015625,0.22698975,-0.0095825195,0.96850586,-0.5626221,-0.56073,0.5869751,-0.15655518,-0.22521973,-0.5635376,-0.07006836,-0.79174805,0.57281494,0.07739258,-0.7105713,-0.40130615,0.7241821,-0.34783936,-0.28063965,-0.5251465,0.12738037,0.40734863,-0.3671875,0.826416
-0.80181885,0.55688477,-0.21624756,0.014221191,0.48303223,-0.5026245,0.21844482,0.6828613,0.92370605,0.30743408,-0.1973877,0.114868164,0.84606934,-0.056396484,-0.3143921,0.42669678,0.18493652,0.5076294,0.4187622,0.72979736,0.10961914,0.23034668,-0.013549805,0.9667969,-0.567749,-0.5567627,0.58636475,-0.15447998,-0.2286377,-0.56134033,-0.06359863,-0.7928467,0.5706787,0.064819336,-0.71118164,-0.40551758,0.7186279,-0.35510254,-0.27575684,-0.5305176,0.12896729,0.40612793,-0.3673706,0.82666016
-0.80096436,0.55877686,-0.21447754,0.016235352,0.4897461,-0.49853516,0.22070312,0.6803589,0.9205322,0.31506348,-0.20343018,0.109191895,0.850708,-0.054748535,-0.31732178,0.41540527,0.19567871,0.51763916,0.38970947,0.73602295,0.13317871,0.23828125,-0.039794922,0.96118164,-0.5828247,-0.5418701,0.58825684,-0.14398193,-0.24206543,-0.5554199,-0.0435791,-0.7944336,0.56347656,0.032287598,-0.7131958,-0.41571045,0.7079468,-0.37097168,-0.26348877,-0.54022217,0.13189697,0.40490723,-0.37072754,0.8253174
-0.80163574,0.5579834,-0.21417236,0.016296387,0.49084473,-0.49676514,0.2208252,0.68078613,0.9190674,0.31695557,-0.20654297,0.10986328,0.85131836,-0.052246094,-0.31958008,0.41278076,0.20300293,0.51776123,0.37286377,0.7426758,0.1416626,0.23864746,-0.05480957,0.95910645,-0.5900879,-0.53686523,0.5863037,-0.14099121,-0.24487305,-0.5519409,-0.034423828,-0.79644775,0.5586548,0.02154541,-0.7163086,-0.41760254,0.7022705,-0.37628174,-0.26342773,-0.5439453,0.13275146,0.40655518,-0.3696289,0.82489014
-0.80267334,0.55682373,-0.21313477,0.016113281,0.49194336,-0.4951172,0.22021484,0.6813965,0.91656494,0.32061768,-0.21142578,0.111206055,0.8522949,-0.04827881,-0.3225708,0.40875244,0.21411133,0.5171509,0.35058594,0.75079346,0.15234375,0.23583984,-0.07556152,0.9567871,-0.5947876,-0.53222656,0.586792,-0.13677979,-0.2487793,-0.5501709,-0.02935791,-0.79663086,0.55267334,0.013122559,-0.71972656,-0.4199829,0.6972046,-0.3789673,-0.26464844,-0.54803467,0.13360596,0.40722656,-0.36798096,0.8251343
-0.80352783,0.55584717,-0.21234131,0.017211914,0.49414062,-0.4932251,0.21966553,0.68133545,0.91308594,0.32531738,-0.21887207,0.111816406,0.8540039,-0.0435791,-0.32666016,0.4025879,0.22485352,0.51672363,0.33129883,0.75665283,0.1618042,0.23205566,-0.09326172,0.95458984,-0.59729004,-0.52996826,0.5871582,-0.1329956,-0.25177002,-0.54919434,-0.028564453,-0.79644775,0.5462036,0.008178711,-0.7225952,-0.42370605,0.6939697,-0.37805176,-0.26660156,-0.5517578,0.1340332,0.40686035,-0.36657715,0.8258667
-0.8062134,0.5522461,-0.21105957,0.022521973,0.50128174,-0.48950195,0.21704102,0.67962646,0.9057617,0.33270264,-0.23626709,0.11413574,0.85614014,-0.03692627,-0.33770752,0.3892212,0.24804688,0.5130005,0.29699707,0.7661133,0.17633057,0.22436523,-0.116882324,0.9512329,-0.6038208,-0.52526855,0.5862427,-0.12573242,-0.25585938,-0.5455322,-0.028198242,-0.79766846,0.53204346,8.544922E-4,-0.7280884,-0.43225098,0.68865967,-0.37329102,-0.274292,-0.5578613,0.13549805,0.40820312,-0.3638916,0.8261719
-0.8062744,0.5522461,-0.21044922,0.026550293,0.50549316,-0.48876953,0.21582031,0.6774292,0.90509033,0.33239746,-0.23925781,0.1138916,0.8567505,-0.038024902,-0.3404541,0.38549805,0.2536621,0.51104736,0.29058838,0.7680664,0.17901611,0.22241211,-0.12121582,0.95062256,-0.6065674,-0.5236206,0.5856323,-0.12237549,-0.25805664,-0.54351807,-0.026794434,-0.79833984,0.52801514,-0.0015869141,-0.7288208,-0.4359131,0.6871948,-0.37182617,-0.27557373,-0.55999756,0.13537598,0.4072876,-0.36383057,0.82666016
-0.80566406,0.5529175,-0.21038818,0.03161621,0.5097656,-0.48840332,0.21514893,0.6746826,0.90460205,0.3320923,-0.24176025,0.11364746,0.85717773,-0.038330078,-0.34283447,0.38238525,0.25457764,0.50994873,0.2925415,0.76776123,0.18041992,0.22045898,-0.12109375,0.9508667,-0.6060791,-0.5253296,0.58477783,-0.12164307,-0.25756836,-0.54211426,-0.027770996,-0.7994385,0.5247803,-0.0014038086,-0.7296753,-0.43841553,0.6873169,-0.3684082,-0.27783203,-0.56103516,0.13464355,0.4066162,-0.3633423,0.82733154
-0.8051758,0.55352783,-0.2097168,0.036010742,0.5130615,-0.48840332,0.21380615,0.67266846,0.90319824,0.33306885,-0.24499512,0.114868164,0.8569946,-0.036987305,-0.3460083,0.38006592,0.24749756,0.510437,0.30932617,0.76312256,0.17602539,0.2220459,-0.109375,0.95269775,-0.6001587,-0.5325928,0.5834961,-0.12524414,-0.25183105,-0.54229736,-0.03326416,-0.8009033,0.52246094,0.0045166016,-0.73168945,-0.43780518,0.6895752,-0.36157227,-0.28344727,-0.55981445,0.13372803,0.40655518,-0.36224365,0.8280029
