A0,A1,A2,A3,B0,B1,B2,B3,C0,C1,C2,C3,D0,D1,D2,D3,E0,E1,E2,E3,F0,F1,F2,F3,G0,G1,G2,G3,H0,H1,H2,H3,I0,I1,I2,I3,J0,J1,J2,J3,K0,K1,K2,K3
0.3106079,-0.401062,-0.25598145,0.822876,-1.8117065,-0.776001,0.15594482,-0.29400635,0.45214844,0.3046875,-0.71099854,-0.44415283,0.24053955,-0.23626709,-0.32263184,-0.88446045,-0.066467285,0.5014038,0.80181885,0.31799316,0.46038818,-0.0970459,-0.65301514,-0.5935669,0.17669678,-0.6973877,-0.694458,-0.015075684,-0.43389893,0.02154541,0.83148193,0.3461914,0.20062256,0.93859863,-0.16577148,0.22625732,-0.5107422,-0.668396,0.27191162,-0.46746826,0.8390503,0.14068604,-0.35772705,0.3848877
0.31970215,-0.40026855,-0.17382812,0.8410034,-0.44683838,-0.7892456,0.1015625,-0.2623291,0.41827393,0.30047607,-0.73461914,-0.44171143,0.21917725,-0.2277832,-0.32861328,-0.89001465,-0.045715332,0.5132446,0.7977905,0.31292725,0.44000244,-0.09197998,-0.65197754,-0.61065674,0.15338135,-0.70373535,-0.6932373,-0.027770996,-0.41619873,0.019042969,0.8320923,0.36602783,0.21228027,0.9394531,-0.17773438,0.20172119,-0.5363159,-0.6547241,0.2695923,-0.45947266,0.8515625,0.12677002,-0.3449707,0.3737793
0.3206787,-0.44885254,-0.1486206,0.82073975,-1.1675415,-0.79730225,0.06555176,-0.2680664,0.42504883,0.3062744,-0.7104492,-0.46990967,0.2263794,-0.20758057,-0.29412842,-0.90509033,-0.018249512,0.5036621,0.7952881,0.33673096,0.43841553,-0.07556152,-0.62323,-0.6431885,0.13226318,-0.6793213,-0.7194214,-0.059326172,-0.4295044,-6.713867E-4,0.8046875,0.40985107,0.25549316,0.93395996,-0.17468262,0.1784668,-0.5610962,-0.62524414,0.25958252,-0.4763794,0.85266113,0.09552002,-0.34039307,0.38458252
0.31567383,-0.45751953,-0.16107178,0.8154907,-1.7806396,-0.80041504,0.0501709,-0.29174805,0.43377686,0.3110962,-0.701355,-0.47247314,0.23394775,-0.203125,-0.2906494,-0.9053345,-0.020446777,0.4977417,0.79870605,0.3373413,0.44244385,-0.07092285,-0.61950684,-0.6445923,0.13604736,-0.6709595,-0.72662354,-0.0579834,-0.43530273,-0.0075683594,0.8016968,0.40948486,0.25646973,0.93426514,-0.17059326,0.17938232,-0.5584717,-0.6254883,0.25628662,-0.480896,0.8498535,0.09832764,-0.33880615,0.39141846
0.28979492,-0.44628906,-0.1887207,0.8253784,1.1636353,-0.78149414,0.03692627,-0.32287598,0.44799805,0.32391357,-0.6893921,-0.46820068,0.25286865,-0.190979,-0.2861328,-0.9042969,-0.018371582,0.4725952,0.81048584,0.34552002,0.45587158,-0.05126953,-0.6016846,-0.6538696,0.14227295,-0.64904785,-0.74438477,-0.06689453,-0.4505005,-0.026245117,0.79364014,0.40802002,0.27001953,0.9338989,-0.15167236,0.17852783,-0.5584717,-0.61572266,0.23925781,-0.50177,0.8414917,0.10070801,-0.33374023,0.4126587
0.28430176,-0.44683838,-0.20117188,0.82403564,-0.55804443,-0.77716064,0.039489746,-0.3305664,0.45690918,0.32617188,-0.67962646,-0.472229,0.26037598,-0.18780518,-0.27545166,-0.9061279,-0.013671875,0.4628296,0.81121826,0.35699463,0.46185303,-0.046081543,-0.5881958,-0.6622925,0.14324951,-0.6401367,-0.75061035,-0.07977295,-0.45922852,-0.02947998,0.7850342,0.41461182,0.28582764,0.9299927,-0.14624023,0.17895508,-0.56243896,-0.60375977,0.23498535,-0.513855,0.83843994,0.09448242,-0.33563232,0.4187622
0.2814331,-0.44763184,-0.21612549,0.8208008,-1.0176392,-0.7746582,0.044189453,-0.33850098,0.46746826,0.32470703,-0.6688843,-0.47821045,0.26550293,-0.18743896,-0.26184082,-0.90875244,-0.008544922,0.4543457,0.8088379,0.3731079,0.46728516,-0.04309082,-0.5710449,-0.673584,0.14135742,-0.6326294,-0.755249,-0.09765625,-0.46844482,-0.02935791,0.7744751,0.42401123,0.30303955,0.9244385,-0.14520264,0.17999268,-0.56762695,-0.5881958,0.23400879,-0.5264282,0.83551025,0.08666992,-0.340271,0.42260742
0.28289795,-0.4510498,-0.24621582,0.8098755,-0.24682617,-0.7739868,0.049438477,-0.34558105,0.49090576,0.3109131,-0.6501465,-0.48962402,0.27294922,-0.19470215,-0.23577881,-0.9121704,-0.006652832,0.44360352,0.80041504,0.40301514,0.47808838,-0.04522705,-0.54089355,-0.69055176,0.14764404,-0.62072754,-0.75897217,-0.13000488,-0.4866333,-0.020812988,0.75549316,0.43811035,0.33081055,0.9128418,-0.14697266,0.1887207,-0.5698242,-0.5626221,0.23675537,-0.55023193,0.8272705,0.07312012,-0.3536377,0.43029785
0.30389404,-0.4463501,-0.3067627,0.78375244,0.33026123,-0.7817993,0.09503174,-0.36810303,0.5463257,0.27160645,-0.60528564,-0.51123047,0.29595947,-0.21929932,-0.1652832,-0.914917,0.0053100586,0.41033936,0.77124023,0.48657227,0.506897,-0.05114746,-0.45422363,-0.73083496,0.1640625,-0.5819702,-0.7640381,-0.22515869,-0.5409546,0.0056152344,0.6998291,0.46643066,0.41131592,0.8742676,-0.14025879,0.21624756,-0.5730591,-0.48468018,0.24029541,-0.6156006,0.79907227,0.029418945,-0.39086914,0.4557495
0.3083496,-0.4494629,-0.33044434,0.7705078,-0.97283936,-0.78149414,0.11224365,-0.37945557,0.5656738,0.26239014,-0.5817871,-0.5222168,0.30743408,-0.2210083,-0.13568115,-0.9155884,0.012329102,0.39471436,0.7602539,0.5157471,0.5185547,-0.050720215,-0.42181396,-0.7420654,0.16906738,-0.5635376,-0.76623535,-0.2584839,-0.5625,0.01361084,0.6744995,0.4779663,0.4420166,0.85809326,-0.13555908,0.22320557,-0.5739746,-0.45422363,0.24072266,-0.6374512,0.7889404,0.010498047,-0.40167236,0.4647827
0.31433105,-0.45611572,-0.3848877,0.73828125,-1.3109741,-0.7797241,0.13201904,-0.3935547,0.6088257,0.24615479,-0.5256958,-0.5407715,0.33618164,-0.22485352,-0.06994629,-0.91192627,0.026794434,0.35913086,0.73236084,0.5777588,0.5421753,-0.051330566,-0.3513794,-0.76153564,0.17541504,-0.5264282,-0.7636719,-0.3300171,-0.6008911,0.033203125,0.6220093,0.5008545,0.5109863,0.81573486,-0.12792969,0.23876953,-0.5727539,-0.38378906,0.24230957,-0.6826172,0.76586914,-0.026367188,-0.42333984,0.48321533
0.31811523,-0.44488525,-0.4817505,0.6846924,-0.72198486,-0.74975586,0.25476074,-0.4498291,0.70147705,0.22192383,-0.38378906,-0.5579834,0.40960693,-0.2234497,0.06085205,-0.88238525,0.057556152,0.30236816,0.6470947,0.69744873,0.5739136,-0.06762695,-0.21411133,-0.7875366,0.18432617,-0.4734497,-0.71759033,-0.47644043,-0.64123535,0.09301758,0.5308838,0.5461426,0.64990234,0.70092773,-0.14746094,0.25402832,-0.56536865,-0.23535156,0.27215576,-0.7423096,0.72491455,-0.064697266,-0.4555664,0.51257324
0.3157959,-0.43945312,-0.49731445,0.6781616,-0.89660645,-0.7423096,0.2722168,-0.45477295,0.7180786,0.22137451,-0.3486328,-0.5602417,0.42370605,-0.21746826,0.088134766,-0.8748779,0.06896973,0.29486084,0.6221924,0.72180176,0.5739136,-0.07080078,-0.18554688,-0.7944946,0.18011475,-0.45526123,-0.70391846,-0.51464844,-0.6494751,0.105895996,0.5028076,0.56048584,0.68310547,0.668396,-0.1638794,0.2442627,-0.5704956,-0.19677734,0.28167725,-0.7460327,0.7178955,-0.06976318,-0.45788574,0.5196533
0.30969238,-0.43255615,-0.5236206,0.6654663,0.48864746,-0.73724365,0.28363037,-0.45928955,0.7429199,0.2154541,-0.28881836,-0.5640869,0.44525146,-0.2086792,0.13537598,-0.86016846,0.08654785,0.28198242,0.57025146,0.76660156,0.57128906,-0.08215332,-0.12841797,-0.80651855,0.16912842,-0.413208,-0.6734619,-0.5892334,-0.67388916,0.13024902,0.428833,0.5873413,0.73791504,0.6008301,-0.20812988,0.22607422,-0.5786743,-0.12188721,0.31048584,-0.7442627,0.7036743,-0.074645996,-0.46374512,0.53302
0.2883911,-0.42645264,-0.56085205,0.64837646,-0.3735962,-0.7190552,0.31140137,-0.4729004,0.77319336,0.20672607,-0.19769287,-0.565979,0.4758911,-0.1940918,0.19812012,-0.83465576,0.101623535,0.25543213,0.4960327,0.82354736,0.5744629,-0.09112549,-0.053955078,-0.8116455,0.1607666,-0.3717041,-0.62213135,-0.67004395,-0.6929321,0.17462158,0.3361206,0.6134033,0.7843628,0.51794434,-0.26409912,0.21606445,-0.5800781,-0.032592773,0.3418579,-0.73864746,0.68566895,-0.0836792,-0.46881104,0.5504761
0.28546143,-0.42492676,-0.5643921,0.64764404,1.6482544,-0.71606445,0.31640625,-0.4744873,0.77612305,0.20355225,-0.1887207,-0.5661621,0.4781494,-0.1942749,0.20446777,-0.8317871,0.10638428,0.24957275,0.47888184,0.83483887,0.5737915,-0.09246826,-0.038391113,-0.8128662,0.15625,-0.36889648,-0.61157227,-0.682312,-0.6932373,0.1821289,0.3244629,0.61724854,0.79125977,0.50653076,-0.26593018,0.21575928,-0.5800781,-0.01965332,0.3425293,-0.73883057,0.6843872,-0.08404541,-0.46868896,0.552124
0.28356934,-0.4180298,-0.5639038,0.6533203,0.27075195,-0.7141113,0.32019043,-0.47418213,0.7767334,0.19458008,-0.1885376,-0.5685425,0.47235107,-0.19897461,0.20336914,-0.8342285,0.119018555,0.2518921,0.45111084,0.84783936,0.5637207,-0.09741211,-0.020935059,-0.8199463,0.13720703,-0.36590576,-0.5858154,-0.710083,-0.68530273,0.19610596,0.302063,0.6329956,0.8026123,0.48529053,-0.28393555,0.19903564,-0.592041,0.004272461,0.34832764,-0.72680664,0.68969727,-0.07904053,-0.4630127,0.5510254
0.2841797,-0.41418457,-0.55963135,0.6591797,-1.7091064,-0.71466064,0.32147217,-0.47021484,0.77386475,0.19311523,-0.19458008,-0.5709839,0.4683838,-0.19781494,0.19909668,-0.83776855,0.12615967,0.2548828,0.4397583,0.8518677,0.55682373,-0.099365234,-0.014221191,-0.8245239,0.12768555,-0.3657837,-0.5773926,-0.71875,-0.6813965,0.1998291,0.29144287,0.6409302,0.803772,0.4814453,-0.29345703,0.1897583,-0.5984497,0.007751465,0.35028076,-0.72052,0.69366455,-0.076293945,-0.45941162,0.5494385
0.28619385,-0.427063,-0.5272217,0.6765747,0.36065674,-0.72662354,0.2925415,-0.46368408,0.7548828,0.19689941,-0.2243042,-0.5839844,0.44482422,-0.18945312,0.17407227,-0.8578491,0.14404297,0.26501465,0.45343018,0.83862305,0.5338135,-0.09448242,-0.036987305,-0.8395386,0.110839844,-0.38293457,-0.6069946,-0.6875,-0.67230225,0.1795044,0.31085205,0.64746094,0.7959595,0.5007324,-0.3001709,0.15997314,-0.6274414,-0.013427734,0.33898926,-0.70092773,0.71795654,-0.06762695,-0.4434204,0.5322876
0.28741455,-0.4298706,-0.51727295,0.6819458,0.05596924,-0.73065186,0.2826538,-0.46203613,0.7484131,0.20214844,-0.24060059,-0.5840454,0.43859863,-0.18713379,0.1550293,-0.8652344,0.14447021,0.27557373,0.4744873,0.82336426,0.5286865,-0.09136963,-0.06378174,-0.8414917,0.11199951,-0.39715576,-0.6288452,-0.6590576,-0.6685791,0.16400146,0.33483887,0.6433716,0.7863159,0.5192871,-0.29833984,0.15167236,-0.6364746,-0.03479004,0.33380127,-0.69451904,0.72821045,-0.057617188,-0.43347168,0.52770996
0.2826538,-0.43359375,-0.4864502,0.70391846,0.4389038,-0.73376465,0.26745605,-0.4578247,0.7286377,0.2197876,-0.29248047,-0.5789795,0.42108154,-0.18206787,0.10412598,-0.8824463,0.12322998,0.2942505,0.5632324,0.762146,0.52142334,-0.07873535,-0.1506958,-0.8362427,0.1326294,-0.42645264,-0.6935425,-0.56536865,-0.6676636,0.117004395,0.4048462,0.6137085,0.74523926,0.5909424,-0.26019287,0.16625977,-0.6362915,-0.11004639,0.3118286,-0.6970215,0.7449951,-0.045837402,-0.42126465,0.5150757
0.30548096,-0.43151855,-0.3371582,0.77893066,1.9904175,-0.7817993,0.19317627,-0.3798828,0.560791,0.33740234,-0.5994873,-0.4607544,0.3343506,-0.20465088,-0.22943115,-0.8909302,-0.07537842,0.4169922,0.8101196,0.4050293,0.4631958,-0.119018555,-0.5437012,-0.6897583,0.2241211,-0.616333,-0.7538452,-0.04119873,-0.5009155,-0.009094238,0.7815552,0.37164307,0.28131104,0.9199219,-0.14904785,0.22857666,-0.51586914,-0.6279907,0.2637329,-0.5195923,0.80023193,0.1083374,-0.38006592,0.4510498
0.29016113,-0.39813232,-0.19317627,0.84851074,-0.6530762,-0.79241943,0.13543701,-0.32891846,0.45056152,0.3347168,-0.7149048,-0.4169922,0.25445557,-0.20715332,-0.34606934,-0.8790283,-0.072509766,0.4743042,0.81695557,0.31982422,0.39440918,-0.1295166,-0.6152954,-0.670166,0.19238281,-0.6694946,-0.7173462,0.01763916,-0.4085083,-0.01965332,0.84765625,0.33789062,0.18823242,0.942749,-0.18988037,0.19915771,-0.51794434,-0.6789551,0.28094482,-0.43804932,0.8369751,0.16113281,-0.33831787,0.39874268
0.28497314,-0.41296387,-0.17242432,0.84765625,1.7277222,-0.81048584,-0.0053100586,-0.29504395,0.4689331,0.3244629,-0.6998291,-0.43023682,0.2677002,-0.20617676,-0.31134033,-0.8882446,-0.062194824,0.4520874,0.81140137,0.3651123,0.4041748,-0.117370605,-0.55859375,-0.7147827,0.20672607,-0.62683105,-0.74938965,-0.052734375,-0.44665527,-0.023132324,0.81347656,0.3717041,0.25360107,0.928772,-0.18261719,0.19915771,-0.53289795,-0.62872314,0.27801514,-0.49346924,0.8265991,0.13323975,-0.35357666,0.41693115
0.29553223,-0.43914795,-0.29278564,0.79626465,-1.0023193,-0.8024292,0.06964111,-0.36993408,0.5634155,0.29101562,-0.5928955,-0.4963379,0.31799316,-0.206604,-0.17028809,-0.9095459,-0.008422852,0.3821411,0.7781372,0.49835205,0.4348755,-0.07678223,-0.41418457,-0.79589844,0.20239258,-0.5430298,-0.78967285,-0.20159912,-0.5462036,-0.015625,0.7124634,0.44018555,0.40948486,0.87719727,-0.14147949,0.20684814,-0.5647583,-0.49725342,0.24401855,-0.6118164,0.7889404,0.03112793,-0.39385986,0.47058105
0.30706787,-0.43115234,-0.4399414,0.72546387,-0.93304443,-0.77789307,0.19769287,-0.44274902,0.680603,0.23590088,-0.4381714,-0.5376587,0.3927002,-0.22320557,0.003112793,-0.8922119,0.046203613,0.28912354,0.6754761,0.6766968,0.47729492,-0.061584473,-0.2121582,-0.8505249,0.21685791,-0.43469238,-0.7631836,-0.42626953,-0.6539917,0.047851562,0.5582886,0.5081787,0.6204834,0.7344971,-0.13122559,0.24127197,-0.5675049,-0.27575684,0.2581787,-0.7316284,0.7391968,-0.040100098,-0.4333496,0.513916
0.3013916,-0.42218018,-0.49420166,0.69763184,1.6599121,-0.75,0.25836182,-0.47924805,0.74053955,0.20428467,-0.31445312,-0.5576782,0.4317627,-0.21313477,0.111694336,-0.86932373,0.09454346,0.26916504,0.54351807,0.7893677,0.46343994,-0.078186035,-0.06970215,-0.87994385,0.19000244,-0.37127686,-0.66864014,-0.61572266,-0.6860962,0.13128662,0.40460205,0.5901489,0.76000977,0.5686035,-0.2454834,0.19683838,-0.59887695,-0.078308105,0.32965088,-0.725708,0.71380615,-0.055603027,-0.44580078,0.5372925
0.27960205,-0.4656372,-0.4800415,0.6888428,-0.40734863,-0.7468872,0.22998047,-0.51000977,0.75476074,0.18322754,-0.24859619,-0.5787964,0.43530273,-0.19799805,0.16400146,-0.86279297,0.11999512,0.23773193,0.48809814,0.8311157,0.4475708,-0.07196045,-0.01928711,-0.8911743,0.17999268,-0.3355713,-0.64263916,-0.664917,-0.710022,0.15960693,0.3248291,0.6040039,0.77838135,0.52142334,-0.31573486,0.15014648,-0.63635254,-0.035461426,0.34375,-0.68969727,0.7098999,-0.079711914,-0.45184326,0.5343628
0.2980957,-0.43267822,-0.30743408,0.79333496,1.0186768,-0.80255127,0.15911865,-0.44067383,0.5336304,0.3334961,-0.64868164,-0.42803955,0.29608154,-0.20825195,-0.28527832,-0.8875122,-0.08728027,0.41033936,0.80822754,0.41308594,0.38775635,-0.19189453,-0.50390625,-0.7476196,0.20855713,-0.6274414,-0.74884033,0.046203613,-0.4418335,-0.03253174,0.84375,0.30285645,0.17260742,0.93969727,-0.19165039,0.22454834,-0.47912598,-0.7001953,0.27990723,-0.44934082,0.8144531,0.17474365,-0.35211182,0.42669678
0.28894043,-0.416687,-0.20819092,0.83636475,-0.3657837,-0.81573486,0.095703125,-0.36260986,0.4486084,0.32769775,-0.7093506,-0.4338379,0.22979736,-0.19177246,-0.33911133,-0.89190674,-0.08282471,0.46661377,0.8185425,0.32452393,0.32647705,-0.21051025,-0.5751953,-0.71990967,0.15386963,-0.65789795,-0.73480225,0.0602417,-0.38256836,-0.047058105,0.86779785,0.31359863,0.13568115,0.949646,-0.222229,0.1739502,-0.50701904,-0.7123413,0.28399658,-0.39361572,0.84576416,0.1796875,-0.31280518,0.3930664
0.27593994,-0.43347168,-0.13214111,0.8475952,-0.6207886,-0.8277588,0.025756836,-0.30444336,0.3984375,0.32800293,-0.7235718,-0.45837402,0.19848633,-0.1687622,-0.34454346,-0.9019165,-0.03741455,0.5012207,0.8173218,0.28155518,0.26763916,-0.20306396,-0.60198975,-0.7244873,0.119628906,-0.6557617,-0.74383545,0.049621582,-0.36047363,-0.069885254,0.86242676,0.34838867,0.14587402,0.9524536,-0.23254395,0.13183594,-0.53619385,-0.70306396,0.2753296,-0.37750244,0.86065674,0.16149902,-0.2886963,0.38702393
0.26342773,-0.44866943,-0.30529785,0.7975464,-0.73669434,-0.82385254,-0.028015137,-0.3397827,0.57092285,0.31048584,-0.59661865,-0.47088623,0.3357544,-0.20324707,-0.1817627,-0.90167236,-0.04284668,0.40393066,0.8095093,0.42382812,0.3538208,-0.14831543,-0.46862793,-0.79577637,0.20996094,-0.5084839,-0.81988525,-0.15875244,-0.552124,-0.047546387,0.73651123,0.38781738,0.34436035,0.90631104,-0.13232422,0.20581055,-0.5241699,-0.55822754,0.2421875,-0.59588623,0.7755127,0.0769043,-0.38842773,0.49176025
0.2664795,-0.45257568,-0.3630371,0.7695923,-1.0758667,-0.8213501,0.0064697266,-0.36993408,0.6066284,0.29803467,-0.5500488,-0.49053955,0.355896,-0.20513916,-0.12561035,-0.9030762,-0.027404785,0.37646484,0.79467773,0.47528076,0.36791992,-0.12976074,-0.41552734,-0.8217163,0.20935059,-0.4852295,-0.82037354,-0.2185669,-0.5840454,-0.03338623,0.69628906,0.41589355,0.40820312,0.87823486,-0.12872314,0.2131958,-0.53704834,-0.49902344,0.24212646,-0.6356201,0.76501465,0.04815674,-0.39935303,0.50286865
0.26867676,-0.4486084,-0.413208,0.7454834,-0.19433594,-0.81884766,0.038146973,-0.39923096,0.64086914,0.28308105,-0.50231934,-0.5067749,0.37634277,-0.20819092,-0.07342529,-0.8997803,-0.013671875,0.3517456,0.7752075,0.5244751,0.37908936,-0.11437988,-0.36212158,-0.8438721,0.20880127,-0.46502686,-0.8133545,-0.28051758,-0.6099243,-0.014404297,0.6581421,0.4411621,0.47210693,0.8432617,-0.1303711,0.22131348,-0.5459595,-0.43670654,0.24700928,-0.6710205,0.7559204,0.025939941,-0.40777588,0.5114136
0.2695923,-0.43847656,-0.45184326,0.7286377,1.6604614,-0.8150635,0.06829834,-0.42132568,0.6746826,0.26733398,-0.45147705,-0.519104,0.39672852,-0.21057129,-0.024230957,-0.89312744,8.544922E-4,0.3287964,0.7503662,0.57336426,0.38787842,-0.10211182,-0.30859375,-0.8624878,0.21697998,-0.4406128,-0.7962036,-0.3534546,-0.635376,0.010559082,0.61657715,0.46472168,0.54437256,0.795105,-0.13909912,0.22814941,-0.55236816,-0.36297607,0.25994873,-0.7040405,0.7461548,0.010192871,-0.4175415,0.5184326
0.26843262,-0.40533447,-0.5756836,0.6574707,-1.0602417,-0.7783203,0.21289062,-0.4800415,0.7647705,0.21179199,-0.2571411,-0.55145264,0.46539307,-0.20214844,0.15631104,-0.8474121,0.07397461,0.2715454,0.5620117,0.77770996,0.3937378,-0.09649658,-0.08886719,-0.9098511,0.20562744,-0.38256836,-0.66851807,-0.60375977,-0.68151855,0.1293335,0.4364624,0.57299805,0.75115967,0.5810547,-0.26812744,0.16192627,-0.60772705,-0.09655762,0.33868408,-0.711853,0.7145996,-0.039001465,-0.44677734,0.53686523
0.26367188,-0.40527344,-0.58862305,0.6478882,0.7351074,-0.77337646,0.22741699,-0.48828125,0.7746582,0.21057129,-0.22607422,-0.5516968,0.47607422,-0.19665527,0.17822266,-0.8383789,0.085754395,0.26434326,0.5315552,0.8000488,0.3902588,-0.09265137,-0.05706787,-0.91430664,0.20367432,-0.3657837,-0.6541748,-0.6300049,-0.69055176,0.13952637,0.4064331,0.5817261,0.7605591,0.56243896,-0.28460693,0.15527344,-0.6119385,-0.07470703,0.34692383,-0.70684814,0.7085571,-0.049560547,-0.45074463,0.5406494
0.2600708,-0.40374756,-0.6001587,0.63964844,-0.9690552,-0.76660156,0.23913574,-0.49768066,0.7824707,0.20458984,-0.199646,-0.5531616,0.48272705,-0.19561768,0.19866943,-0.8302002,0.09387207,0.2557373,0.5093384,0.81622314,0.3883667,-0.08862305,-0.0335083,-0.916626,0.20465088,-0.35473633,-0.64172363,-0.64849854,-0.69647217,0.15179443,0.38378906,0.5869751,0.7677002,0.54260254,-0.303833,0.15429688,-0.6107178,-0.05407715,0.35943604,-0.70355225,0.70111084,-0.05999756,-0.4580078,0.54315186
0.26220703,-0.39837646,-0.607605,0.63513184,-1.1278076,-0.7588501,0.2538452,-0.5060425,0.7883911,0.19476318,-0.17895508,-0.5553589,0.4854126,-0.19689941,0.21612549,-0.8239746,0.09765625,0.24743652,0.49310303,0.8282471,0.38726807,-0.08709717,-0.014770508,-0.91778564,0.20654297,-0.34326172,-0.6357422,-0.6598511,-0.7029419,0.1605835,0.36663818,0.58795166,0.77471924,0.5275879,-0.31134033,0.15649414,-0.6071167,-0.03942871,0.3632202,-0.7056885,0.6940918,-0.0713501,-0.46417236,0.5455322
0.3109131,-0.49243164,-0.6144409,0.5322876,1.270874,-0.7477417,0.28936768,-0.5348511,0.7069092,0.2598877,-0.35803223,-0.55181885,0.43774414,-0.23840332,0.09631348,-0.86157227,0.022705078,0.17755127,0.6618042,0.7279053,0.4140625,-0.057250977,-0.12548828,-0.8997803,0.26635742,-0.3718872,-0.83691406,-0.3007202,-0.732605,0.027038574,0.5183716,0.44030762,0.6143799,0.7532959,-0.068237305,0.2243042,-0.55114746,-0.34448242,0.17425537,-0.7398071,0.6756592,-0.11425781,-0.47802734,0.5494385
0.3251953,-0.50531006,-0.55822754,0.5720215,0.6904907,-0.74957275,0.2984619,-0.5548096,0.6387329,0.31573486,-0.48291016,-0.5090332,0.39709473,-0.24169922,-0.06097412,-0.8833008,-0.015930176,0.22174072,0.7329712,0.64282227,0.40563965,-0.10046387,-0.2553711,-0.8718872,0.2565918,-0.48065186,-0.826355,-0.14282227,-0.64678955,-0.0138549805,0.66400146,0.375,0.45806885,0.8553467,-0.1081543,0.21624756,-0.5308838,-0.5239258,0.20672607,-0.63323975,0.75097656,0.0013427734,-0.4307251,0.5004883
0.31860352,-0.5065918,-0.4411621,0.6687622,0.7576294,-0.767334,0.29296875,-0.5265503,0.50860596,0.32647705,-0.64294434,-0.47052002,0.2906494,-0.24468994,-0.22711182,-0.8967285,-0.059448242,0.32336426,0.7998657,0.50201416,0.3517456,-0.17114258,-0.42852783,-0.8144531,0.22381592,-0.5720215,-0.7883301,-0.03643799,-0.5332031,-0.039733887,0.7854004,0.31188965,0.28900146,0.9205322,-0.16217041,0.20678711,-0.5076904,-0.6524658,0.24450684,-0.50683594,0.8120117,0.097717285,-0.39019775,0.42285156
0.29162598,-0.52038574,-0.2397461,0.7659302,-1.8297119,-0.8661499,0.003112793,-0.3684082,0.4553833,0.3289795,-0.6663208,-0.4902954,0.26062012,-0.20056152,-0.23712158,-0.9141846,-0.026489258,0.4212036,0.8157959,0.39526367,0.24713135,-0.19128418,-0.524353,-0.79211426,0.19073486,-0.5286865,-0.82250977,-0.08734131,-0.510437,-0.08947754,0.7819214,0.3463745,0.3114624,0.9227905,-0.1630249,0.15753174,-0.5477295,-0.6251831,0.2265625,-0.5078125,0.81848145,0.04522705,-0.36663818,0.44006348
0.28674316,-0.520874,-0.25561523,0.76226807,1.5168457,-0.8619995,0.021850586,-0.3821411,0.46191406,0.32073975,-0.6546631,-0.50512695,0.26171875,-0.19927979,-0.21972656,-0.91845703,-0.010986328,0.41619873,0.8126831,0.40753174,0.2397461,-0.17999268,-0.5097046,-0.8064575,0.18579102,-0.5192261,-0.82733154,-0.107299805,-0.5201416,-0.09210205,0.7682495,0.36151123,0.33306885,0.9161377,-0.1609497,0.15429688,-0.55700684,-0.60601807,0.22265625,-0.52246094,0.81292725,0.034423828,-0.37164307,0.44702148
0.2841797,-0.5159912,-0.27770996,0.7588501,-0.6034546,-0.85723877,0.024353027,-0.39556885,0.47711182,0.31085205,-0.6418457,-0.51361084,0.27008057,-0.20336914,-0.20031738,-0.9196167,-0.0024414062,0.40979004,0.807251,0.42462158,0.24072266,-0.17218018,-0.4897461,-0.8201294,0.1876831,-0.50445557,-0.8319702,-0.1348877,-0.53674316,-0.08947754,0.75079346,0.37445068,0.3600464,0.9057617,-0.1564331,0.15948486,-0.5623169,-0.5807495,0.21942139,-0.54626465,0.80548096,0.024658203,-0.38171387,0.45257568
0.31237793,-0.4650879,-0.4656372,0.6850586,-1.2285156,-0.82806396,0.12670898,-0.46044922,0.6520996,0.2319336,-0.46203613,-0.5545044,0.35754395,-0.23248291,3.6621094E-4,-0.904541,0.025146484,0.3125,0.71447754,0.62542725,0.30145264,-0.12200928,-0.27056885,-0.9061279,0.2515869,-0.3970337,-0.779541,-0.41418457,-0.6605835,0.016113281,0.5840454,0.47143555,0.6370239,0.7230835,-0.16485596,0.20996094,-0.5706177,-0.29925537,0.2619629,-0.7185669,0.74157715,-0.047912598,-0.4570923,0.48864746
0.31756592,-0.45648193,-0.48736572,0.6732178,0.22167969,-0.82128906,0.15374756,-0.4694214,0.6791992,0.21466064,-0.4257202,-0.5579834,0.36993408,-0.23535156,0.03753662,-0.89801025,0.03552246,0.2956543,0.6846924,0.66516113,0.30749512,-0.113098145,-0.22381592,-0.91796875,0.25323486,-0.38970947,-0.7542114,-0.4638672,-0.6687622,0.042236328,0.55548096,0.49230957,0.68188477,0.6789551,-0.17883301,0.20483398,-0.5717163,-0.24865723,0.27514648,-0.7319336,0.7318115,-0.057128906,-0.46624756,0.49371338
0.3190918,-0.4286499,-0.5484619,0.64312744,1.2366943,-0.7838135,0.25012207,-0.51153564,0.7626953,0.13256836,-0.24902344,-0.58203125,0.4144287,-0.24743652,0.2006836,-0.85253906,0.09527588,0.2571411,0.4973755,0.82299805,0.29278564,-0.087768555,-0.015075684,-0.95202637,0.22906494,-0.30493164,-0.63171387,-0.67492676,-0.713501,0.15301514,0.355896,0.58380127,0.8223877,0.4697876,-0.27526855,0.16485596,-0.58587646,-0.015991211,0.33319092,-0.7385864,0.68481445,-0.10021973,-0.4946289,0.5256958
