millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2
17693,109.20032,-21.768103,2.1053402,-19.241926,-24.06092,-56.959824,77.819176,53.20587,-2.1538901,-17.640358,-9.43082,1.2266293
17701,109.06131,-21.140028,2.045636,-19.241926,-24.06092,-56.959824,77.83599,53.186966,-2.1261218,-17.645906,-9.428512,1.2409681
17711,108.91365,-20.590342,1.9093934,-19.241926,-24.06092,-56.959824,77.839355,53.183468,-2.1211233,-17.61763,-9.42595,1.2594146
17721,108.864784,-20.080164,1.6946902,-19.23625,-24.057089,-56.963146,77.83869,53.190273,-2.1199598,-17.606665,-9.423417,1.2724776
17731,108.86668,-19.571629,1.4191842,-19.23625,-24.057089,-56.963146,77.849144,53.191322,-2.1156032,-17.585033,-9.420701,1.2914833
17742,108.84157,-19.082727,1.0844464,-19.23625,-24.057089,-56.963146,77.845764,53.194817,-2.1206028,-17.57727,-9.425614,1.3057547
17751,108.73712,-18.619751,0.702885,-19.23625,-24.057089,-56.963146,77.83489,53.188606,-2.1287134,-17.562294,-9.429629,1.326361
17764,108.61802,-18.19566,0.27111867,-19.23625,-24.057089,-56.963146,77.82849,53.17725,-2.1292336,-17.544676,-9.43416,1.3399074
17785,108.45377,-17.073471,-1.2903254,-19.237316,-24.058283,-56.95822,77.851006,53.176495,-2.099781,-17.52358,-9.432533,1.3520219
17801,108.420204,-16.783007,-1.9069858,-19.237316,-24.058283,-56.95822,77.86863,53.17569,-2.0816708,-17.517471,-9.426882,1.3435333
17812,108.40051,-16.56753,-2.5683153,-19.237316,-24.058283,-56.95822,77.8731,53.170544,-2.0740821,-17.517466,-9.419992,1.3424929
17822,108.42205,-16.419497,-3.282025,-19.23375,-24.057331,-56.95608,77.87648,53.167038,-2.069083,-17.525236,-9.41507,1.3282231
17831,108.4841,-16.322783,-4.016026,-19.230139,-24.051683,-56.959087,77.86711,53.16437,-2.0708497,-17.532444,-9.409083,1.3208451
17861,108.91171,-16.270805,-6.3541827,-19.23375,-24.057331,-56.95608,77.89257,53.15489,-2.0401528,-17.562384,-9.394162,1.2785853
17871,109.114586,-16.328455,-7.152617,-19.23375,-24.057331,-56.95608,77.91019,53.154057,-2.022041,-17.569582,-9.388179,1.2712041
17882,109.336464,-16.40814,-7.9437404,-19.230139,-24.051683,-56.959087,77.91801,53.145382,-2.009451,-17.57678,-9.382195,1.2638223
17891,109.599014,-16.50885,-8.739233,-19.23375,-24.057331,-56.95608,77.926254,53.14188,-1.9931108,-17.583988,-9.383101,1.2574848
17900,109.89047,-16.641157,-9.529938,-19.234814,-24.058529,-56.951157,77.934074,53.133198,-1.9805195,-17.593843,-9.383491,1.258201
17912,110.21255,-16.794891,-10.314647,-19.234814,-24.058529,-56.951157,77.942314,53.12967,-1.9641792,-17.593843,-9.383491,1.258201
17924,110.54508,-16.989773,-11.093806,-19.229136,-24.054697,-56.95448,77.950554,53.126156,-1.947837,-17.6005,-9.383328,1.2587551
17932,110.90852,-17.205053,-11.867351,-19.229136,-24.054697,-56.95448,77.95836,53.117462,-1.9352498,-17.5994,-9.381185,1.2725383
17941,111.28563,-17.448687,-12.62876,-19.229136,-24.054697,-56.95448,77.97555,53.111412,-1.9208887,-17.598837,-9.373226,1.2783843
17952,111.67493,-17.708363,-13.376884,-19.229136,-24.054697,-56.95448,77.98377,53.107876,-1.9045469,-17.597181,-9.370012,1.2990597
17961,112.078224,-17.974209,-14.095419,-19.229136,-24.054697,-56.95448,77.99198,53.104332,-1.8882068,-17.58942,-9.368037,1.3122908
17971,112.48565,-18.253796,-14.794109,-19.229136,-24.054697,-56.95448,78.00957,53.10343,-1.8700926,-17.58456,-9.364271,1.3328003
17981,112.8878,-18.543793,-15.466101,-19.230202,-24.055895,-56.94955,78.01737,53.09471,-1.8575051,-17.576237,-9.354339,1.351879
17991,113.286194,-18.842411,-16.106043,-19.230202,-24.055895,-56.94955,78.02894,53.087616,-1.8361567,-17.567919,-9.351297,1.3720033
18000,113.68983,-19.15335,-16.721025,-19.230202,-24.055895,-56.94955,78.036736,53.07889,-1.8235672,-17.56015,-9.34244,1.3841933
18011,114.08492,-19.472925,-17.294395,-19.226635,-24.05494,-56.94742,78.05431,53.077965,-1.8054527,-17.551825,-9.339401,1.4043198
18022,114.48458,-19.794533,-17.841597,-19.230247,-24.060585,-56.944416,78.06292,53.079536,-1.785363,-17.544054,-9.3305435,1.4165126
18032,114.868454,-20.135937,-18.356806,-19.230247,-24.060585,-56.944416,78.081154,53.07177,-1.7684247,-17.533094,-9.32803,1.4295768
18045,115.2535,-20.47749,-18.830957,-19.230247,-24.060585,-56.944416,78.088936,53.06302,-1.7558335,-17.531984,-9.319004,1.4423203
18051,115.63135,-20.835987,-19.269548,-19.230247,-24.060585,-56.944416,78.092705,53.064632,-1.747076,-17.524767,-9.318109,1.4486643
18061,115.990776,-21.188738,-19.66775,-19.230247,-24.060585,-56.944416,78.10047,53.055878,-1.7344862,-17.524767,-9.318109,1.4486643
18071,116.35333,-21.5465,-20.025635,-19.230247,-24.060585,-56.944416,78.114685,53.058453,-1.721379,-17.52421,-9.3170395,1.4555566
18091,116.687805,-21.904444,-20.332157,-19.230247,-24.060585,-56.944416,78.12286,53.05484,-1.7050412,-17.52421,-9.3170395,1.4555566
18092,117.00478,-22.256857,-20.593212,-19.230247,-24.060585,-56.944416,78.12621,53.05129,-1.7000321,-17.468306,-9.312067,1.4430653
18101,117.31488,-22.605684,-20.810919,-19.230247,-24.060585,-56.944416,78.13398,53.042522,-1.6874406,-17.47552,-9.319849,1.4377586
18111,117.56638,-22.95821,-20.974243,-19.230247,-24.060585,-56.944416,78.1459,53.040497,-1.6623464,-17.484406,-9.310162,1.408659
18121,117.799706,-23.318073,-21.093504,-19.230247,-24.060585,-56.944416,78.17832,53.035217,-1.6323007,-17.499392,-9.319907,1.3901173
18130,118.05129,-23.68161,-21.173824,-19.22457,-24.056757,-56.947735,78.18166,53.031662,-1.6272889,-17.510897,-9.323488,1.370157
18145,118.3018,-24.019325,-21.19524,-19.22457,-24.056757,-56.947735,78.17832,53.035217,-1.6323007,-17.526428,-9.327419,1.343686
18152,118.508286,-24.319717,-21.153107,-19.22457,-24.056757,-56.947735,78.17873,53.040363,-1.6285546,-17.5414,-9.330288,1.3241091
18162,118.64457,-24.614773,-21.054932,-19.225634,-24.057951,-56.942802,78.17873,53.040363,-1.6285546,-17.556366,-9.333161,1.3045336
18171,118.73083,-24.911419,-20.898087,-19.225634,-24.057951,-56.942802,78.17832,53.035217,-1.6323007,-17.574514,-9.3296995,1.2840786
18181,118.79425,-25.203476,-20.697733,-19.225634,-24.057951,-56.942802,78.17832,53.035217,-1.6323007,-17.582272,-9.3316765,1.270845
18192,118.836,-25.477154,-20.44698,-19.229242,-24.063597,-56.9398,78.19251,53.037758,-1.6191921,-17.590014,-9.326764,1.2565666
18202,118.83555,-25.723791,-20.147724,-19.225634,-24.057951,-56.942802,78.19251,53.037758,-1.6191921,-17.590014,-9.326764,1.2565666
18211,118.7671,-25.965282,-19.791298,-19.229242,-24.063597,-56.9398,78.18918,53.041317,-1.6242023,-17.596668,-9.326601,1.2571173
18221,118.66519,-26.192537,-19.394833,-19.229242,-24.063597,-56.9398,78.18582,53.04487,-1.6292139,-17.590014,-9.326764,1.2565666
18231,118.519295,-26.408482,-18.94683,-19.229242,-24.063597,-56.9398,78.18101,53.04496,-1.6405399,-17.589464,-9.325693,1.2634586
18242,118.34308,-26.600134,-18.457102,-19.230305,-24.064795,-56.93487,78.16346,53.04596,-1.6586577,-17.581713,-9.323717,1.2766923
18256,118.11834,-26.775276,-17.917517,-19.230305,-24.064795,-56.93487,78.1557,53.05474,-1.6712451,-17.574514,-9.3296995,1.2840786
18261,117.84201,-26.910063,-17.332485,-19.230305,-24.064795,-56.93487,78.15234,53.058292,-1.6762552,-17.5601,-9.327892,1.2967619
18270,117.52753,-27.01468,-16.698046,-19.230305,-24.064795,-56.93487,78.14458,53.06707,-1.6888441,-17.54916,-9.332258,1.310875
18280,117.18188,-27.104803,-16.028362,-19.230305,-24.064795,-56.93487,78.13976,53.067142,-1.7001712,-17.534742,-9.330456,1.3235587
18291,116.80116,-27.164345,-15.323894,-19.230305,-24.064795,-56.93487,78.13199,53.075912,-1.7127607,-17.526983,-9.335377,1.3378347
18302,116.39918,-27.195866,-14.584706,-19.223566,-24.059765,-56.943123,78.12045,53.083073,-1.7341061,-17.513113,-9.334646,1.3436263
18311,115.96885,-27.195448,-13.818352,-19.224625,-24.060963,-56.938194,78.09952,53.08757,-1.7572284,-17.505905,-9.340635,1.3510083
18322,115.51858,-27.165176,-13.032285,-19.224625,-24.060963,-56.938194,78.091736,53.09633,-1.769817,-17.499243,-9.340805,1.3504575
18331,115.065735,-27.10765,-12.235708,-19.224625,-24.060963,-56.938194,78.080185,53.10346,-1.7911593,-17.489407,-9.347311,1.3507792
18341,114.59879,-27.028055,-11.422923,-19.228237,-24.06661,-56.935192,78.07198,53.10704,-1.8074965,-17.489407,-9.347311,1.3507792
18352,114.12904,-26.920034,-10.59967,-19.228237,-24.06661,-56.935192,78.06419,53.115776,-1.820084,-17.483292,-9.341658,1.3422964
18361,113.65648,-26.78238,-9.781368,-19.228237,-24.06661,-56.935192,78.06199,53.12554,-1.8396498,-17.4844,-9.343788,1.3285109
18371,113.1976,-26.627249,-8.957171,-19.228237,-24.06661,-56.935192,78.05083,53.1378,-1.8572425,-17.485506,-9.345918,1.3147253
18385,112.74258,-26.448069,-8.151201,-19.228237,-24.06661,-56.935192,78.033226,53.138706,-1.8753561,-17.493269,-9.34788,1.3014917
18391,112.30179,-26.24766,-7.3491488,-19.228237,-24.06661,-56.935192,78.02164,53.14579,-1.8966973,-17.494923,-9.351078,1.280814
18401,111.86831,-26.043184,-6.5703535,-19.228237,-24.06661,-56.935192,78.01383,53.1545,-1.909283,-17.502684,-9.353043,1.2675812
18421,111.4508,-25.819685,-5.810451,-19.228237,-24.06661,-56.935192,78.00559,53.15804,-1.9256209,-17.504333,-9.356239,1.2469041
18423,111.07169,-25.59457,-5.0871477,-19.22467,-24.065655,-56.933056,77.99777,53.166748,-1.9382085,-17.515827,-9.359826,1.2269397
18431,110.70564,-25.352564,-4.389333,-19.22467,-24.065655,-56.933056,77.98954,53.17028,-1.9545465,-17.517473,-9.363022,1.2062619
18442,110.365036,-25.11829,-3.7287748,-19.22573,-24.066854,-56.928127,77.97234,53.17631,-1.9689049,-17.518568,-9.365152,1.1924767
18453,110.0543,-24.884693,-3.1030016,-19.22934,-24.072502,-56.92513,77.964096,53.17983,-1.9852452,-17.519678,-9.37417,1.1797335
18461,109.771935,-24.655075,-2.5181556,-19.22934,-24.072502,-56.92513,77.95627,53.18852,-1.9978309,-17.520771,-9.376302,1.1659485
18472,109.51101,-24.427807,-1.9823704,-19.22934,-24.072502,-56.92513,77.942024,53.185844,-2.010942,-17.521881,-9.385319,1.1532055
18482,109.28056,-24.203724,-1.4810005,-19.22934,-24.072502,-56.92513,77.93756,53.19101,-2.0185285,-17.522974,-9.387449,1.1394206
18492,109.07741,-23.988714,-1.0266507,-19.22934,-24.072502,-56.92513,77.933105,53.196163,-2.0261157,-17.524065,-9.389578,1.1256362
18502,108.90553,-23.779173,-0.6223906,-19.22934,-24.072502,-56.92513,77.919945,53.19184,-2.0366395,-17.517971,-9.397687,1.1192298
18512,108.75367,-23.576689,-0.257409,-19.22934,-24.072502,-56.92513,77.91886,53.19349,-2.0392268,-17.511856,-9.398906,1.1117809
18521,108.62156,-23.385645,0.06271703,-19.22934,-24.072502,-56.92513,77.91548,53.196995,-2.0442266,-17.512949,-9.401032,1.097996
18532,108.52145,-23.197775,0.33858216,-19.2304,-24.0737,-56.920193,77.9144,53.19864,-2.046815,-17.503103,-9.400631,1.0972873
18541,108.43315,-23.014626,0.5660817,-19.2304,-24.0737,-56.920193,77.90503,53.19597,-2.048583,-17.496988,-9.401846,1.0898381
18555,108.377846,-22.840422,0.74463147,-19.2304,-24.0737,-56.920193,77.90462,53.190792,-2.0523374,-17.497536,-9.402909,1.082946
18561,108.333534,-22.674255,0.88522476,-19.226833,-24.072746,-56.91806,77.90462,53.190792,-2.0523374,-17.49142,-9.404123,1.0754966
18571,108.312,-22.51152,0.9828548,-19.226833,-24.072746,-56.91806,77.903534,53.19244,-2.0549262,-17.491962,-9.405186,1.0686044
18584,108.29536,-22.355694,1.0349069,-19.226833,-24.072746,-56.91806,77.903946,53.197613,-2.0511727,-17.485846,-9.406399,1.0611545
18592,108.30136,-22.203468,1.0440158,-19.230442,-24.078394,-56.915062,77.89459,53.194946,-2.0529425,-17.48639,-9.407459,1.054262
18601,108.32056,-22.054049,1.0112741,-19.231504,-24.079592,-56.91013,77.89459,53.194946,-2.0529425,-17.487476,-9.409583,1.0404772
18611,108.34234,-21.913244,0.94248384,-19.231504,-24.079592,-56.91013,77.89459,53.194946,-2.0529425,-17.48802,-9.410644,1.0335846
18621,108.37798,-21.780214,0.8270134,-19.231504,-24.079592,-56.91013,77.897964,53.191437,-2.047943,-17.488564,-9.411703,1.0266924
18635,108.42106,-21.640537,0.6732226,-19.225824,-24.07576,-56.913452,77.897964,53.191437,-2.047943,-17.495224,-9.411554,1.0272505
18640,108.46599,-21.513298,0.47769696,-19.225824,-24.07576,-56.913452,77.897964,53.191437,-2.047943,-17.495768,-9.412616,1.0203581
18651,108.51304,-21.394459,0.24606398,-19.225824,-24.07576,-56.913452,77.897964,53.191437,-2.047943,-17.502424,-9.412467,1.0209161
18661,108.57599,-21.273432,-0.030634496,-19.225824,-24.07576,-56.913452,77.897964,53.191437,-2.047943,-17.545563,-9.4121275,1.0244123
18670,108.6382,-21.17014,-0.34512284,-19.225824,-24.07576,-56.913452,77.895004,53.20011,-2.04919,-17.538342,-9.4043255,1.0297028
18681,108.72709,-21.077618,-0.69003606,-19.225824,-24.07576,-56.913452,77.889694,53.19492,-2.0642853,-17.537252,-9.402197,1.0434867
18690,108.822014,-20.981585,-1.078959,-19.225824,-24.07576,-56.913452,77.87587,53.19739,-2.0736418,-17.529509,-9.40022,1.0567138
18702,108.88833,-20.889297,-1.500948,-19.225824,-24.07576,-56.913452,77.889694,53.19492,-2.0642853,-17.5212,-9.390292,1.0757916
18711,108.9201,-20.815166,-1.9544076,-19.226885,-24.076956,-56.908516,77.89349,53.19659,-2.0555322,-17.51957,-9.387101,1.0964689
18721,108.9801,-20.784548,-2.449842,-19.226885,-24.076956,-56.908516,77.89308,53.191414,-2.0592856,-17.50143,-9.383663,1.115882
18731,109.084015,-20.76372,-2.9784884,-19.226885,-24.076956,-56.908516,77.89349,53.19659,-2.0555322,-17.493135,-9.3806305,1.136004
18745,109.20405,-20.746489,-3.5313392,-19.226885,-24.076956,-56.908516,77.903946,53.197613,-2.0511727,-17.484837,-9.377598,1.1561266
18751,109.32413,-20.749577,-4.1109467,-19.226885,-24.076956,-56.908516,77.903946,53.197613,-2.0511727,-17.47708,-9.37563,1.1693573
18761,109.4427,-20.77475,-4.707728,-19.230492,-24.082607,-56.905518,77.89459,53.194946,-2.0529425,-17.468761,-9.365713,1.1884431
18771,109.58399,-20.81959,-5.3267655,-19.230492,-24.082607,-56.905518,77.897964,53.191437,-2.047943,-17.467665,-9.363588,1.202229
18786,109.76377,-20.884972,-5.9613695,-19.230492,-24.082607,-56.905518,77.90841,53.19246,-2.043585,-17.45673,-9.361073,1.2153033
18791,109.96889,-20.955425,-6.611207,-19.230492,-24.082607,-56.905518,77.91179,53.18895,-2.038585,-17.456194,-9.366899,1.2232337
18801,110.18839,-21.032036,-7.2654586,-19.230492,-24.082607,-56.905518,77.91667,53.18896,-2.027244,-17.455645,-9.365837,1.2301265
18811,110.432,-21.130684,-7.9317064,-19.230492,-24.082607,-56.905518,77.930916,53.191643,-2.0141335,-17.455084,-9.357886,1.2359816
18823,110.69387,-21.25258,-8.607103,-19.230492,-24.082607,-56.905518,77.93875,53.18297,-2.0015464,-17.461746,-9.357723,1.2365346
18831,110.98707,-21.385511,-9.285725,-19.230492,-24.082607,-56.905518,77.942116,53.17945,-1.9965466,-17.464373,-9.357214,1.2435875
18841,111.30414,-21.522947,-9.97042,-19.226923,-24.081652,-56.903385,77.947,53.17945,-1.9852058,-17.471022,-9.3501625,1.243102
18851,111.63406,-21.669952,-10.640476,-19.226923,-24.081652,-56.903385,77.96081,53.176952,-1.975848,-17.471022,-9.3501625,1.243102
18863,111.99013,-21.807682,-11.309963,-19.227983,-24.082853,-56.898445,77.96906,53.17343,-1.9595077,-17.477673,-9.34311,1.2426156
18871,112.347786,-21.960207,-11.974774,-19.227983,-24.082853,-56.898445,77.97688,53.164734,-1.9469211,-17.484337,-9.342948,1.2431675
18881,112.72032,-22.112417,-12.6238785,-19.227983,-24.082853,-56.898445,77.994484,53.16386,-1.9288095,-17.490984,-9.3358965,1.2426796
18891,113.09845,-22.264318,-13.255874,-19.227983,-24.082853,-56.898445,78.00271,53.16032,-1.9124697,-17.490984,-9.3358965,1.2426796
18901,113.48245,-22.408562,-13.875036,-19.233664,-24.086683,-56.895126,78.01053,53.15161,-1.8998823,-17.490974,-9.329008,1.2416399
18911,113.86456,-22.550926,-14.470025,-19.233664,-24.086683,-56.895126,78.02813,53.150723,-1.8817701,-17.497086,-9.327782,1.2490838
18921,114.25274,-22.6825,-15.04681,-19.233664,-24.086683,-56.895126,78.035934,53.142,-1.8691804,-17.497086,-9.327782,1.2490838
18931,114.62801,-22.81885,-15.593825,-19.233664,-24.086683,-56.895126,78.04415,53.13844,-1.8528432,-17.496536,-9.326717,1.2559766
18941,114.99801,-22.954344,-16.122368,-19.233664,-24.086683,-56.895126,78.051956,53.129715,-1.8402555,-17.496536,-9.326717,1.2559766
18952,115.35174,-23.078934,-16.616589,-19.234722,-24.087877,-56.890194,78.06016,53.12614,-1.823918,-17.495989,-9.325652,1.2628694
18965,115.70099,-23.193546,-17.076023,-19.23833,-24.093529,-56.88719,78.06796,53.1174,-1.8113294,-17.49544,-9.324587,1.2697623
18972,116.02124,-23.30622,-17.500748,-19.850744,-24.79653,-55.783916,78.08447,53.11814,-1.7957921,-17.488232,-9.323687,1.2761046
18982,116.32787,-23.410229,-17.888819,-19.78171,-24.554144,-55.92211,78.088905,53.112934,-1.7882087,-17.488232,-9.323687,1.2761046
18991,116.61716,-23.50081,-18.237068,-19.69917,-24.341536,-55.939465,78.0971,53.10934,-1.7718712,-17.48768,-9.322622,1.2829974
19001,116.87607,-23.594017,-18.541006,-19.822128,-24.427137,-55.56922,78.10153,53.10413,-1.7642909,-17.480473,-9.321722,1.2893401
19012,117.11449,-23.671373,-18.804935,-19.591942,-24.159279,-55.809586,78.10865,53.1022,-1.7505258,-17.480473,-9.321722,1.2893401
19022,117.32481,-23.743347,-19.023048,-19.579187,-24.210386,-55.705235,78.113075,53.096977,-1.742946,-17.47326,-9.320822,1.295683
19032,117.4964,-23.808966,-19.19333,-19.387262,-24.089315,-55.904213,78.11979,53.089897,-1.7329316,-17.47326,-9.320822,1.295683
19041,117.658165,-23.869377,-19.32149,-19.141932,-23.90842,-56.2469,78.12461,53.08984,-1.7215999,-17.470083,-9.320273,1.2955201
19051,117.77253,-23.916756,-19.403727,-19.02096,-23.863913,-56.489994,78.12797,53.08629,-1.7165931,-17.470076,-9.313385,1.2944818
19061,117.86648,-23.96276,-19.432459,-18.933565,-23.831219,-56.7858,78.132385,53.081066,-1.7090127,-17.470627,-9.314447,1.2875888
19076,117.93295,-23.997272,-19.419064,-18.957863,-23.899372,-56.972042,78.13574,53.077522,-1.7040036,-17.470627,-9.314447,1.2875888
19082,117.95226,-24.024038,-19.350286,-19.014015,-23.964914,-57.1574,78.13574,53.077522,-1.7040036,-17.471174,-9.315512,1.2806959
19092,117.952995,-24.046858,-19.237318,-19.084587,-24.015242,-57.33177,78.14017,53.072296,-1.6964236,-17.471724,-9.316575,1.2738031
19102,117.90835,-24.05894,-19.078323,-19.196074,-24.10677,-57.40506,78.14392,53.0739,-1.6876671,-17.482111,-9.318027,1.2676219
19113,117.83645,-24.064066,-18.867767,-19.313845,-24.193935,-57.427982,78.14392,53.0739,-1.6876671,-17.48266,-9.319089,1.2607286
19122,117.7373,-24.057238,-18.614964,-19.41119,-24.268524,-57.39496,78.14392,53.0739,-1.6876671,-17.483208,-9.320154,1.2538357
19132,117.60356,-24.04028,-18.318089,-19.450323,-24.292688,-57.34449,78.153305,53.07654,-1.6858875,-17.490416,-9.321055,1.2474931
19142,117.43324,-24.018663,-17.973177,-19.44792,-24.282265,-57.269196,78.153305,53.07654,-1.6858875,-17.490416,-9.321055,1.2474931
19152,117.226326,-23.987171,-17.589678,-19.415499,-24.250605,-57.172012,78.153305,53.07654,-1.6858875,-17.490953,-9.315229,1.2395604
19162,116.995415,-23.94538,-17.164055,-19.36492,-24.211374,-57.047867,78.14955,53.074936,-1.6946448,-17.4915,-9.316294,1.2326673
19172,116.7365,-23.895403,-16.70724,-19.301151,-24.159655,-56.919884,78.14955,53.074936,-1.6946448,-17.491512,-9.323183,1.2337072
19182,116.45344,-23.833755,-16.208315,-19.244753,-24.113956,-56.79021,78.146194,53.078484,-1.6996529,-17.492058,-9.324248,1.2268144
19192,116.15258,-23.767448,-15.685509,-19.206383,-24.077705,-56.669853,78.14177,53.083706,-1.7072319,-17.492058,-9.324248,1.2268144
19202,115.823494,-23.691061,-15.131723,-19.186493,-24.057833,-56.56592,78.13842,53.08725,-1.7122391,-17.492605,-9.325313,1.2199214
19211,115.46922,-23.607319,-14.546904,-19.192518,-24.053463,-56.495632,78.12421,53.08468,-1.7253487,-17.492619,-9.332201,1.2209615
19222,115.10789,-23.511057,-13.944055,-19.209066,-24.059265,-56.451046,78.11643,53.09345,-1.73794,-17.492619,-9.332201,1.2209615
19234,114.73742,-23.407722,-13.319189,-19.242548,-24.077843,-56.448906,78.113075,53.096977,-1.742946,-17.485956,-9.332362,1.2204099
19242,114.348404,-23.296122,-12.685882,-19.277596,-24.098984,-56.486103,78.10488,53.100594,-1.7592835,-17.48597,-9.339251,1.2214493
19252,113.96037,-23.181707,-12.037573,-19.303925,-24.120838,-56.558956,78.10046,53.1058,-1.7668656,-17.47931,-9.339412,1.2208974
19261,113.56242,-23.06199,-11.388085,-19.319738,-24.133507,-56.658123,78.09333,53.107723,-1.7806257,-17.47931,-9.339412,1.2208974
19273,113.1741,-22.942587,-10.730551,-19.31798,-24.139547,-56.774208,78.076164,53.113823,-1.7949922,-17.472647,-9.339573,1.2203455
19282,112.77422,-22.81616,-10.072194,-19.300392,-24.134872,-56.89513,78.07173,53.119026,-1.8025734,-17.470018,-9.340084,1.213294
19292,112.39095,-22.695784,-9.418526,-19.276815,-24.124367,-57.01189,78.06352,53.12261,-1.8189129,-17.470018,-9.340084,1.213294
19302,112.017075,-22.575634,-8.771903,-19.252556,-24.119337,-57.0992,78.055725,53.13134,-1.8315003,-17.463905,-9.341307,1.205849
19312,111.65891,-22.45333,-8.134401,-19.231611,-24.111721,-57.161633,78.047516,53.134907,-1.8478384,-17.463905,-9.341307,1.205849
19321,111.30613,-22.343504,-7.5113163,-19.215004,-24.108082,-57.19349,78.043076,53.140102,-1.855422,-17.457804,-9.349417,1.1994419
19332,110.97131,-22.242527,-6.9075418,-19.209396,-24.108444,-57.187363,78.03635,53.14716,-1.865429,-17.458351,-9.350478,1.192549
19342,110.65411,-22.138628,-6.3222814,-19.215816,-24.114985,-57.14699,78.02212,53.144535,-1.8785412,-17.459446,-9.352601,1.1787632
19351,110.359184,-22.05175,-5.759938,-19.231613,-24.124487,-57.085754,78.01431,53.153248,-1.8911284,-17.45999,-9.353664,1.1718704
19374,109.83011,-21.911581,-4.7155647,-19.275984,-24.148779,-56.916637,77.997856,53.16034,-1.9238073,-17.461641,-9.363737,1.1522301
19392,109.38404,-21.818045,-3.778843,-19.308735,-24.158794,-56.756187,77.98403,53.162853,-1.9331667,-17.456621,-9.367077,1.1309977
19414,109.02145,-21.779816,-2.9707341,-19.304039,-24.140564,-56.67042,77.96798,53.17508,-1.9620938,-17.464933,-9.376992,1.1119127
19424,108.88032,-21.784286,-2.618185,-19.292892,-24.130861,-56.65728,77.9646,53.178596,-1.9670944,-17.465477,-9.378054,1.10502
19434,108.755646,-21.796658,-2.2955697,-19.277933,-24.117577,-56.666878,77.960144,53.183773,-1.9746815,-17.466566,-9.380175,1.0912348
19454,108.56329,-21.862164,-1.7632725,-19.610952,-24.536917,-56.30552,77.947,53.17945,-1.9852058,-17.467653,-9.382296,1.0774498
19461,108.49476,-21.910736,-1.5486705,-20.560917,-25.796663,-54.786644,77.945915,53.181103,-1.9877931,-17.468199,-9.383356,1.0705572
19492,108.39925,-22.105507,-1.1213541,-19.396524,-23.213465,-56.30469,77.93766,53.184612,-2.0041332,-17.469282,-9.385477,1.0567724
19534,108.458496,-22.46267,-1.0592027,-22.7141,-26.570072,-57.92752,77.92105,53.16025,-2.0139325,-17.462538,-9.358069,1.0520604
19564,108.63261,-22.78593,-1.3822187,-24.973969,-27.986298,-59.96069,77.92593,53.16026,-2.0025918,-17.461351,-9.321502,1.0606514
19594,108.87156,-23.09646,-1.9917352,-28.241215,-28.538305,-61.44986,77.94142,53.125736,-1.9860917,-17.455923,-9.282259,1.0828805
19604,108.965385,-23.209635,-2.2611642,-29.16867,-28.294142,-61.612793,77.935,53.114388,-1.9866117,-17.454807,-9.26636,1.0945896
19635,109.321815,-23.541538,-3.2461734,-30.082775,-26.60791,-62.049923,77.92481,53.101387,-1.9958906,-17.448812,-9.205391,1.1205974
19644,109.451675,-23.649118,-3.6201313,-29.7223,-26.091722,-62.36558,77.92926,53.096222,-1.9883045,-17.448246,-9.190549,1.1254141
19655,109.59287,-23.754911,-4.020687,-28.916967,-25.549282,-62.97201,77.94307,53.093716,-1.9789515,-17.447157,-9.181538,1.1381632
19696,110.2836,-24.150906,-5.8137693,-21.946346,-21.5146,-68.41998,77.94307,53.093716,-1.9789515,-17.437292,-9.18222,1.1800213
19739,111.43476,-24.593761,-8.367142,-18.13779,-18.866156,-69.502975,77.96455,53.118057,-1.9578127,-17.42569,-9.283255,1.2153206
19765,111.974945,-24.728426,-9.427784,-18.840649,-18.636648,-66.935196,77.964966,53.123226,-1.9540591,-17.42519,-9.309754,1.2263587
19774,112.27234,-24.784744,-9.959656,-19.444603,-18.8197,-65.93739,77.9792,53.125877,-1.9409515,-17.424664,-9.322473,1.2353239
19809,113.46978,-24.909498,-12.016836,-22.012253,-20.322802,-63.011612,78.01926,53.124096,-1.89339,-17.4334,-9.320741,1.2498213
19834,114.06372,-24.90997,-12.976832,-24.920225,-22.9674,-60.72168,78.05527,53.132607,-1.8496593,-17.436865,-9.29936,1.2471017
19844,114.35133,-24.892096,-13.425871,-25.794462,-23.884356,-59.9329,78.05527,53.132607,-1.8496593,-17.436308,-9.2914095,1.2529583
19860,114.902756,-24.813229,-14.273663,-26.494095,-24.661499,-59.20991,78.05863,53.129074,-1.8446548,-17.436865,-9.29936,1.2471017
19869,115.1573,-24.757217,-14.66097,-27.085793,-25.350555,-58.466198,78.06347,53.12904,-1.8333199,-17.436872,-9.306251,1.2481385
19900,115.82117,-24.52924,-15.655988,-28.5721,-27.17753,-56.002937,78.103485,53.12712,-1.785761,-17.44065,-9.349198,1.2476254
19945,116.414474,-24.088612,-16.542515,-32.964684,-31.929884,-51.623936,78.123245,53.116386,-1.7480822,-17.444454,-9.405927,1.2491859
19980,116.61165,-23.549217,-16.881468,-37.001595,-35.569016,-48.116085,78.14458,53.117027,-1.7212105,-17.444988,-9.3932085,1.2402195
19990,116.599495,-23.39938,-16.87869,-37.780025,-36.106598,-47.460335,78.148994,53.11181,-1.7136302,-17.441805,-9.385766,1.2390225
