millis,A0,A1,A2,B0,B1,B2
9702,26.468397,8.597871,1.0742443,0.5337781,-1.2950214,26.845953
9711,27.47812,13.622006,2.1521096,-1.0903155E-4,2.6137853,29.436905
9721,28.7498,17.369104,3.7548168,0.31440505,4.556638,31.406176
9731,29.875574,19.323664,5.5500264,1.0772072,4.96797,32.805504
9741,30.86299,20.39283,7.118041,1.8692851,5.307739,33.951435
9751,32.167393,21.585539,8.430913,2.6324964,6.1015425,34.894936
9761,33.68245,23.118107,9.449731,3.039116,7.372615,35.664295
9771,34.920444,24.944916,10.018704,2.9622626,8.963278,36.16695
9780,35.846645,26.85009,10.048417,2.3495138,10.852036,36.387127
9791,36.71682,29.062075,9.605713,1.3898015,13.23742,36.375526
9809,37.712738,31.638374,8.968631,0.1335451,15.893445,36.296753
9812,38.888416,34.22669,8.368446,-1.1483084,18.49043,36.13212
