millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2
18153,41.63419,-0.75212574,24.530048,-156.00357,24.3117,-65.49452,132.60556,5.2922163,9.276901,-45.44141,16.304523,-22.64036,85.85518,2.2036853,2.6211364,-109.80707,2.8123348,-4.0572886,6.487461,-35.262966,0.8825651
18165,41.811497,-2.2585523,26.241617,-155.37999,24.961834,-64.80964,132.60553,5.2949834,9.283249,-45.4292,16.299875,-22.635946,85.84524,2.2481885,2.6143274,-109.80676,2.8415334,-4.06231,6.530378,-35.2631,0.8786284
18178,42.20601,-3.6861591,26.53704,-154.97075,25.41255,-64.275345,132.59842,5.3022866,9.280241,-45.416294,16.30129,-22.633812,85.83511,2.2681675,2.613381,-109.81472,2.856599,-4.0601363,6.5828657,-35.26532,0.872524
18189,43.276863,-5.134738,25.133556,-154.56335,25.834913,-63.79076,132.59044,5.2990556,9.288923,-45.40637,16.304682,-22.632837,85.83468,2.258498,2.6137602,-109.82434,2.8507752,-4.064453,6.628479,-35.272366,0.8749122
18202,44.426273,-6.307407,23.350546,-154.02054,26.362747,-63.262165,132.59157,5.2835083,9.288303,-45.39179,16.304766,-22.62155,85.8243,2.2389557,2.6143036,-109.83259,2.8366435,-4.057253,6.689865,-35.26604,0.87372553
18214,45.229233,-7.1856065,22.598673,-153.31541,27.04528,-62.631176,132.5894,5.3090672,9.276847,-45.384556,16.298422,-22.617624,85.824104,2.2093146,2.615424,-109.841034,2.8110697,-4.058111,6.7431602,-35.25974,0.874663
18226,45.605434,-7.9055195,23.261225,-152.5425,27.80191,-61.93508,132.57904,5.354709,9.256647,-45.372673,16.311163,-22.644285,85.813965,2.1749222,2.6214626,-109.858986,2.7813807,-4.053538,6.7941074,-35.259834,0.8686087
18239,45.38595,-8.360969,24.585865,-151.90521,28.44161,-61.325954,132.57571,5.3958173,9.245804,-45.34694,16.323605,-22.684341,85.81346,2.15025,2.6174686,-109.867325,2.76554,-4.0560646,6.849123,-35.262314,0.86915815
18250,45.17675,-8.955723,25.484213,-151.41855,28.935867,-60.845734,132.57516,5.4022074,9.242939,-45.329094,16.336329,-22.726042,85.8032,2.1504688,2.6172748,-109.875374,2.7748857,-4.0579205,6.9023843,-35.256016,0.87010425
18263,45.169956,-9.669774,25.619375,-151.01823,29.339699,-60.451035,132.56664,5.4053607,9.248751,-45.3208,16.34105,-22.73421,85.793144,2.1803293,2.615954,-109.87519,2.7943492,-4.0612817,6.955631,-35.249714,0.8710552
18275,45.149975,-10.133575,25.3887,-150.74445,29.61046,-60.18724,132.56972,5.390341,9.248515,-45.303616,16.338114,-22.729303,85.78307,2.210189,2.614627,-109.875,2.8138127,-4.064642,7.00654,-35.249794,0.8650045
18288,45.006687,-10.33813,25.227644,-150.60269,29.745232,-60.058487,132.5624,5.3751802,9.247368,-45.294735,16.330448,-22.716234,85.77282,2.2104077,2.6144278,-109.88315,2.8134253,-4.0648217,7.059946,-35.25015,0.86561054
18300,44.977905,-10.601387,25.28635,-150.5085,29.83729,-59.971764,132.55505,5.36002,9.246222,-45.28514,16.32884,-22.705435,85.77276,2.2005277,2.6148052,-109.900795,2.8089252,-4.0595756,7.121209,-35.243813,0.86445343
18314,44.97175,-10.782219,25.346657,-150.47722,29.869337,-59.941654,132.5545,5.36641,9.243354,-45.28845,16.325815,-22.69678,85.76237,2.1809857,2.6153631,-109.909035,2.8028135,-4.0637817,7.174392,-35.237514,0.8654191
18326,44.88153,-10.746624,25.370564,-150.53589,29.816906,-59.993088,132.54488,5.3823423,9.243438,-45.267963,16.325895,-22.700537,85.752106,2.1812046,2.6151667,-109.908936,2.808538,-4.0597544,7.2188315,-35.23974,0.8614312
18338,44.763275,-10.638733,25.368658,-150.6986,29.662924,-60.140076,132.54625,5.389259,9.240948,-45.254692,16.332321,-22.70821,85.741905,2.1964247,2.6193395,-109.91836,2.8181646,-4.0617213,7.2721934,-35.240097,0.8620405
18350,44.610096,-10.529004,25.205868,-150.92715,29.442083,-60.353397,132.53833,5.3832564,9.24328,-45.239178,16.330702,-22.712458,85.73177,2.2164032,2.618379,-109.9263,2.8332324,-4.0595593,7.325344,-35.233795,0.8630144
18362,44.41692,-10.380338,24.958796,-151.25034,29.131458,-60.651276,132.53996,5.36409,9.251883,-45.23419,16.332403,-22.711967,85.72157,2.2265022,2.6177974,-109.92619,2.8429635,-4.061243,7.376171,-35.233864,0.85696983
18374,44.15137,-10.113539,24.622816,-151.68753,28.709106,-61.057053,132.53264,5.34893,9.250741,-45.22792,16.32776,-22.692513,85.72125,2.2314694,2.6126754,-109.934235,2.8523061,-4.0631104,7.43118,-35.236336,0.8575186
18387,43.8203,-9.761628,24.22397,-152.29301,28.126747,-61.608925,132.52716,5.337065,9.256325,-45.21111,16.319796,-22.677795,85.71098,2.2316875,2.6124742,-109.943756,2.852203,-4.0633955,7.4819903,-35.236393,0.8514732
18399,43.46087,-9.308922,23.685728,-153.17653,27.268284,-62.41259,132.51863,5.3402247,9.26214,-45.199837,16.316843,-22.657854,85.70105,2.2269394,2.6173959,-109.9519,2.8478096,-4.0578675,7.527242,-35.236782,0.8542002
18411,43.03644,-8.658946,22.81105,-154.40572,26.06982,-63.517014,132.51918,5.3338366,9.265008,-45.187645,16.31219,-22.653448,85.69078,2.227158,2.6171951,-109.961395,2.847706,-4.0581517,7.579753,-35.238953,0.8480895
18424,42.535072,-7.667513,21.591642,-155.99437,24.508926,-64.90977,132.51373,5.319202,9.26425,-45.178043,16.310566,-22.642656,85.69039,2.2273679,2.6172037,-109.96002,2.8514264,-4.0637617,7.633037,-35.239307,0.84869856
18436,41.975643,-6.2893147,19.931257,-157.90291,22.614573,-66.52458,132.50743,5.29404,9.275194,-45.164173,16.304565,-22.629103,85.68012,2.2275863,2.6170027,-109.96816,2.851038,-4.0639443,7.683608,-35.232697,0.8430341
18449,41.38018,-4.483256,17.533596,-159.94838,20.538033,-68.2158,132.50168,5.259719,9.282666,-45.16616,16.295168,-22.601484,85.66987,2.2226806,2.6120553,-109.97757,2.856661,-4.0602055,7.7449045,-35.233,0.841529
18461,40.864464,-2.404442,14.5079,-161.96675,18.446012,-69.8549,132.50278,5.244171,9.282058,-45.152645,16.284142,-22.578123,85.65959,2.2228987,2.6118546,-109.98571,2.8562727,-4.0603886,7.7997117,-35.228813,0.84245795
18473,40.468594,-0.2213419,11.391086,-163.83456,16.477644,-71.38073,132.4968,5.235922,9.27844,-45.146336,16.279463,-22.558676,85.64971,2.2229075,2.6116455,-109.99522,2.8561695,-4.060674,7.852942,-35.229168,0.8430706
18485,40.130398,2.014982,8.683,-165.591,14.606361,-72.82625,132.48996,5.2143774,9.280178,-45.149624,16.276419,-22.550014,85.64933,2.2179914,2.6069086,-110.00336,2.8557813,-4.060857,7.905954,-35.222866,0.8440752
18498,39.811028,4.3383565,6.594485,-167.26866,12.800099,-74.218834,132.49103,5.2016025,9.285917,-45.14002,16.274776,-22.539225,85.63905,2.2182093,2.6067083,-110.001976,2.8554964,-4.060755,7.956662,-35.222893,0.8380351
18510,39.647182,6.6780005,5.016101,-168.87299,11.051247,-75.58061,132.48465,5.1764483,9.296871,-45.13869,16.268398,-22.520266,85.628784,2.218427,2.6065083,-110.01149,2.8553932,-4.06104,8.01146,-35.2187,0.8389744
18522,39.651623,9.082052,3.7675772,-170.46436,9.288128,-76.93468,132.48018,5.1518116,9.308214,-45.128075,16.259325,-22.498062,85.61851,2.2186446,2.6063077,-110.01963,2.8550048,-4.0612226,8.062151,-35.218723,0.83293587
18535,39.877518,11.647184,2.8773425,-172.07149,7.4882073,-78.26002,132.47437,5.117498,9.315697,-45.12281,16.24353,-22.466537,85.61844,2.2087648,2.6066988,-110.027855,2.8448875,-4.059713,8.107285,-35.219128,0.83566725
18547,40.291702,14.348509,2.2122693,-173.62347,5.736371,-79.451294,132.46744,5.098737,9.323788,-45.11974,16.235771,-22.43843,85.60798,2.184471,2.6124177,-110.0457,2.8209376,-4.0510755,8.1577425,-35.21249,0.83003324
18561,40.91155,17.166306,1.5207531,-175.15446,4.0048714,-80.46336,132.46245,5.077711,9.325925,-45.106197,16.224695,-22.415077,85.60763,2.135072,2.6143746,-110.05423,2.7856343,-4.050188,8.221385,-35.213123,0.83519036
18572,41.760082,20.04605,0.7144808,-176.74818,2.1875799,-81.19704,132.45554,5.056174,9.327674,-45.104828,16.218298,-22.39612,85.59746,2.095567,2.6157355,-110.07217,2.7559552,-4.0455546,8.276167,-35.208935,0.83614117
18584,42.85547,22.917025,-0.14758071,-178.47076,0.20019157,-81.53078,132.4476,5.047408,9.323685,-45.103798,16.210846,-22.384697,85.59692,2.0708838,2.61179,-110.08039,2.7458408,-4.044031,8.326965,-35.19386,0.8376626
18597,44.267323,25.803225,-1.101182,179.67944,-1.9535903,-81.33046,132.44917,5.025473,9.325953,-45.094875,16.203104,-22.371645,85.58657,2.0663507,2.6167386,-110.08851,2.741457,-4.038488,8.390116,-35.181187,0.8436585
18609,46.002457,28.887857,-2.231096,177.62625,-4.363768,-80.462,132.4428,4.9947724,9.324231,-45.090942,16.193678,-22.359077,85.57637,2.0764494,2.6161578,-110.098015,2.7453492,-4.044484,8.44756,-35.184006,0.8508631
18622,48.035328,32.307026,-3.351059,175.40361,-6.987376,-78.98498,132.4449,4.9636717,9.323024,-45.099182,16.188944,-22.350906,85.57637,2.0764494,2.6161578,-110.09654,2.7508008,-4.0403605,8.513356,-35.17836,0.86310685
18633,50.293194,36.169746,-4.5362334,173.15204,-9.698532,-77.02347,132.4364,4.964072,9.322513,-45.09524,16.17952,-22.338339,85.56609,2.076668,2.61597,-110.10595,2.7604234,-4.0423403,8.566165,-35.172066,0.86416095
18646,52.726303,40.415997,-5.8065386,171.04828,-12.320648,-74.849945,132.43529,5.00289,9.305677,-45.090954,16.175116,-22.335583,85.55589,2.0867667,2.6153862,-110.113785,2.7852256,-4.0419006,8.618957,-35.16577,0.8652199
18658,55.339134,44.62321,-7.173793,169.2413,-14.627209,-72.839134,132.43115,5.056753,9.289049,-45.07365,16.182951,-22.36748,85.54543,2.1168287,2.6140213,-110.12258,2.8412287,-4.0369368,8.676378,-35.168613,0.87242657
18671,58.029137,48.414795,-8.623175,167.77698,-16.466948,-71.24436,132.43391,5.1293797,9.264322,-45.057304,16.202213,-22.428131,85.52542,2.201433,2.6151886,-110.11335,2.9309037,-4.0423203,8.729579,-35.17564,0.87262654
18683,60.528473,51.64537,-9.840387,166.68451,-17.778917,-70.122444,132.41956,5.208349,9.251237,-45.034325,16.227581,-22.506094,85.51543,2.3156657,2.615334,-110.104004,3.0245743,-4.053399,8.774283,-35.18448,0.8681994
18695,62.589973,54.25653,-10.603111,165.92487,-18.618473,-69.435844,132.42413,5.2637696,9.257027,-45.01138,16.26066,-22.570759,85.49574,2.404797,2.6112938,-110.103226,3.078943,-4.0578713,8.809379,-35.183445,0.8443284
18707,64.10132,56.25044,-11.018436,165.32127,-19.164425,-69.04687,132.42094,5.338426,9.269607,-44.962704,16.278015,-22.607664,85.49544,2.4196405,2.6057508,-110.11274,3.0788474,-4.0581675,8.833365,-35.19831,0.83037823
18720,65.12946,57.693924,-11.197536,164.78401,-19.593613,-68.7795,132.40877,5.4115276,9.259738,-44.926144,16.300053,-22.648943,85.4849,2.3755941,2.6122875,-110.12951,3.0431507,-4.0574875,8.8863125,-35.213726,0.8233837
18732,65.81269,58.804905,-11.262247,164.24551,-20.05486,-68.46866,132.40883,5.408752,9.253395,-44.884506,16.3238,-22.689713,85.48445,2.2965612,2.6155133,-110.146385,2.9937346,-4.049375,8.941298,-35.201134,0.8315348
18744,66.34857,59.721058,-11.367201,163.65518,-20.637228,-68.01474,132.41216,5.3676596,9.2643,-44.869717,16.342388,-22.701866,85.474266,2.247172,2.6173177,-110.15488,2.9641652,-4.04446,8.991552,-35.19446,0.82594764
18757,66.917625,60.490223,-11.452559,163.03474,-21.330553,-67.41786,132.39923,5.3461986,9.281458,-44.86921,16.329922,-22.68068,85.4738,2.2426357,2.6224663,-110.16425,2.969799,-4.0407357,9.042012,-35.19443,0.81991893
18768,67.56066,61.20845,-11.563907,162.42722,-22.080244,-66.73255,132.40036,5.3306494,9.280866,-44.862427,16.312742,-22.640055,85.46376,2.2823713,2.620645,-110.163765,3.0087068,-4.0475492,9.096975,-35.1969,0.82045215
18781,68.24744,61.969624,-11.7706,161.91699,-22.773802,-66.075325,132.40092,5.321486,9.277398,-44.85616,16.308033,-22.620623,85.443596,2.3519607,2.6173868,-110.16299,3.0630732,-4.0520506,9.149652,-35.190594,0.8215259
18794,68.92309,62.732506,-12.02577,161.57964,-23.232729,-65.642944,132.38911,5.365742,9.272299,-44.84855,16.306711,-22.626524,85.433624,2.41145,2.6147285,-110.16355,3.1177356,-4.0566425,9.202532,-35.19095,0.8221502
18807,69.495346,63.386864,-12.355037,161.4659,-23.360575,-65.53206,132.38525,5.413216,9.25851,-44.82857,16.319277,-22.651468,85.42322,2.4711573,2.6120558,-110.16272,3.1681087,-4.0554204,9.247035,-35.193096,0.81814384
18820,69.987305,63.913895,-12.4729,161.57596,-23.184486,-65.705414,132.38464,5.4223785,9.261975,-44.81051,16.33218,-22.693096,85.41306,2.5061443,2.6153364,-110.16227,3.1972873,-4.0605254,9.297665,-35.199715,0.81165737
18830,70.27068,64.16407,-12.366161,161.89383,-22.720762,-66.14609,132.37692,5.4388423,9.262405,-44.793816,16.341696,-22.709389,85.40282,2.5162394,2.6146996,-110.170395,3.196894,-4.0607376,9.342177,-35.201855,0.80764645
18843,70.232086,63.97366,-12.12986,162.36252,-22.043705,-66.782265,132.37573,5.457168,9.269334,-44.77257,16.347862,-22.715385,85.40231,2.4967036,2.6155176,-110.18817,3.186682,-4.059547,9.3798895,-35.207745,0.78996605
18856,69.803314,63.287838,-11.852056,162.98148,-21.149996,-67.6272,132.36111,5.457644,9.284195,-44.743874,16.360441,-22.713985,85.392334,2.476943,2.6161208,-110.196434,3.176563,-4.058053,9.422177,-35.21613,0.77883637
18868,69.00154,62.14463,-11.485747,163.77435,-20.074385,-68.63444,132.35823,5.38863,9.299754,-44.72476,16.357134,-22.692411,85.38206,2.4771605,2.6158981,-110.19629,3.1822977,-4.054039,9.474781,-35.209812,0.7799177
18880,67.87637,60.613388,-10.955279,164.7749,-18.783895,-69.84204,132.36316,5.328392,9.319309,-44.723232,16.345928,-22.639017,85.37185,2.497134,2.6148477,-110.205635,3.1959221,-4.0617642,9.522459,-35.202686,0.76770365
18894,66.39925,58.679825,-10.335564,165.92372,-17.337437,-71.18909,132.34914,5.319714,9.330724,-44.72027,16.320562,-22.57999,85.36165,2.5222435,2.618525,-110.20396,3.215071,-4.065085,9.567205,-35.211464,0.76321656
18905,64.699066,56.41685,-9.537695,167.15031,-15.825008,-72.58044,132.34256,5.3206315,9.330576,-44.707584,16.303366,-22.554432,85.35143,2.5422168,2.617467,-110.213165,3.2304397,-4.06308,9.614415,-35.220642,0.7653735
18917,62.852047,53.829113,-8.357045,168.4714,-14.228922,-74.00771,132.34471,5.295097,9.342091,-44.689827,16.314148,-22.5385,85.35106,2.5523174,2.617045,-110.22235,3.24581,-4.0610776,9.664524,-35.21391,0.7598123
18929,60.843876,50.900246,-6.902364,169.93073,-12.464396,-75.571754,132.33727,5.285506,9.353658,-44.680958,16.306385,-22.525475,85.34085,2.5671535,2.611251,-110.22082,3.2552307,-4.062695,9.714843,-35.213825,0.7537789
18942,58.722816,47.79617,-5.4426904,171.45245,-10.621653,-77.19395,132.33011,5.29559,9.356973,-44.672802,16.29254,-22.510206,85.33021,2.5924883,2.6149056,-110.229996,3.2745905,-4.066414,9.767348,-35.21585,0.7476414
18955,56.553905,44.715298,-3.954145,172.9065,-8.888837,-78.657776,132.32214,5.2896013,9.359322,-44.65037,16.29224,-22.497292,85.32005,2.6270795,2.6082664,-110.22952,3.3037655,-4.071534,9.807454,-35.222073,0.73659086
18966,54.42342,41.614315,-2.2272913,174.30539,-7.2602887,-79.92451,132.32321,5.2768354,9.36508,-44.633183,16.289234,-22.492416,85.30987,2.6569295,2.6067693,-110.23853,3.3288627,-4.071244,9.862412,-35.22451,0.7370975
18978,52.34888,38.428608,-0.6357205,175.77765,-5.550047,-81.16334,132.3177,5.264989,9.370696,-44.621857,16.286142,-22.472498,85.29963,2.6820397,2.6104167,-110.238205,3.348312,-4.0746574,9.904489,-35.217842,0.73366123
18992,50.444107,35.15414,0.64237094,177.3621,-3.7165735,-82.386246,132.30972,5.2617855,9.379388,-44.607243,16.286125,-22.46122,85.289375,2.6968715,2.6046035,-110.246155,3.3576393,-4.076589,9.954754,-35.217743,0.72762734
19003,48.73713,31.945196,1.9818909,179.00755,-1.8347676,-83.40842,132.30919,5.268168,9.376507,-44.59767,16.284428,-22.450441,85.279106,2.7069645,2.6039388,-110.255486,3.3632882,-4.072888,10.001689,-35.21193,0.73749465
19016,47.206165,28.846857,3.6522732,-179.2293,0.15082864,-84.06927,132.30865,5.2745504,9.373627,-44.58048,16.28141,-22.445568,85.26881,2.7123194,2.6084216,-110.25409,3.3669653,-4.078522,10.051042,-35.206554,0.75401384
19028,45.813118,25.636663,5.6630583,-177.38988,2.1860125,-84.11085,132.3007,5.268564,9.375977,-44.56505,16.279797,-22.449837,85.26838,2.7125487,2.6084075,-110.26359,3.3668778,-4.0788336,10.112968,-35.195312,0.78221685
19041,44.58933,22.353123,7.8886228,-175.4949,4.23543,-83.439804,132.30182,5.253016,9.375399,-44.554962,16.28316,-22.44884,85.25851,2.7125351,2.6081784,-110.27203,3.3510184,-4.08136,10.162021,-35.18331,0.7992457
19053,43.691044,19.164448,10.094363,-173.54224,6.3096647,-82.22784,132.30478,5.2407737,9.381548,-44.545383,16.281452,-22.438063,85.24815,2.6929958,2.608786,-110.280624,3.3254356,-4.082173,10.21438,-35.177006,0.8003733
19068,43.09306,16.019327,12.169844,-171.55688,8.386593,-80.686874,132.29576,5.247553,9.3781395,-44.528904,16.272343,-22.430952,85.24802,2.6534853,2.6104872,-110.28922,3.295867,-4.07726,10.261075,-35.1729,0.80350816
19086,42.724136,12.94167,14.148253,-169.62991,10.38067,-79.04167,132.2947,5.2603164,9.372376,-44.516052,16.273726,-22.42882,85.2376,2.6240687,2.6115272,-110.307144,3.2759328,-4.0743604,10.310978,-35.16616,0.79799604
19090,42.544994,10.005565,16.133966,-167.84586,12.207942,-77.44479,132.28568,5.2670946,9.368965,-44.50585,16.269419,-22.441124,85.237144,2.6144164,2.6119437,-110.31557,3.260074,-4.0768723,10.363287,-35.159855,0.7991373
19102,42.48172,7.3804483,18.102974,-166.2515,13.824558,-75.97837,132.2876,5.267618,9.369352,-44.484665,16.275576,-22.447134,85.227264,2.6092649,2.6069932,-110.31557,3.260074,-4.0768723,10.413152,-35.153107,0.79363525
19115,42.43301,5.040899,20.147612,-164.8087,15.2710085,-74.63368,132.27863,5.2716103,9.359601,-44.477036,16.274265,-22.453035,85.21693,2.6047454,2.6119108,-110.32382,3.2539387,-4.0810966,10.465662,-35.153458,0.7942716
19149,41.825157,0.4157307,25.648056,-161.67007,18.323673,-71.67607,132.26576,5.328628,9.348686,-44.32202,16.249397,-22.466768,85.19623,2.5854225,2.6123009,-110.35,3.2238848,-4.076681,10.622554,-35.142857,0.79046166
19161,41.57034,-0.4521144,27.312563,-161.01149,18.950933,-71.0432,132.25919,5.329548,9.3485365,-44.30435,16.233765,-22.440777,85.18584,2.5658836,2.6129286,-110.3584,3.2080252,-4.079181,10.677148,-35.13866,0.79151046
19174,41.305656,-0.919168,28.72263,-160.55486,19.397121,-70.59345,132.25919,5.329548,9.3485365,-44.29151,16.235144,-22.438644,85.18528,2.5416174,2.6189356,-110.3763,3.1880903,-4.076257,10.734848,-35.1318,0.78392357
19186,41.10755,-1.0696298,29.677319,-160.3372,19.629097,-70.365845,132.25922,5.3267617,9.342197,-44.283154,16.239933,-22.44678,85.17532,2.5167122,2.6148517,-110.38484,3.1585264,-4.0713053,10.787006,-35.125496,0.7850976
19199,41.068783,-1.0758146,30.001226,-160.40242,19.600147,-70.39983,132.24965,5.339916,9.335897,-44.27043,16.24031,-22.452185,85.17514,2.482346,2.6212978,-110.39337,3.132945,-4.0720735,-14.508636,14.846709,69.97197
19245,41.642414,-0.014999998,24.081121,-162.746,17.400385,-72.19714,132.13362,5.065291,9.274921,-44.230846,16.236923,-22.434427,85.14385,2.4087083,2.6189358,-110.42812,3.07157,-4.0723667,12.444577,-35.235867,0.96095586
19258,41.632027,0.21444927,21.251514,-163.5495,16.609562,-72.671104,132.12617,5.0501328,9.273846,-44.2207,16.24028,-22.433424,85.13359,2.4188032,2.6182842,-110.43622,3.0711772,-4.0725675,12.498973,-35.23176,0.9620297
19270,41.47302,0.32994556,17.985285,-164.3039,15.85015,-73.03495,132.1206,5.0382814,9.279494,-44.208584,16.235565,-22.429071,85.133156,2.4190207,2.618283,-110.44572,3.0710795,-4.0728626,12.550846,-35.232174,0.9626238
19294,19.907629,6.1616187,-62.656475,-165.59138,14.459607,-73.38977,132.11414,5.0131664,9.290535,-44.193485,16.222868,-22.396687,85.11281,2.3844576,2.614433,-110.46243,3.035383,-4.0720778,12.654703,-35.227943,0.9576605
19306,19.95984,6.4567695,-62.998894,-166.17656,13.749115,-73.37763,132.10599,5.036001,9.288075,-44.181374,16.218147,-22.392332,85.11264,2.3496776,2.6110182,-110.480545,2.9960027,-4.0656495,12.709358,-35.230473,0.95811844
19321,20.143396,6.69144,-63.047005,-166.89705,12.834033,-73.28498,132.10548,5.042379,9.285186,-44.173725,16.216848,-22.398237,85.10208,2.3052351,2.607829,-110.487854,2.9506884,-4.0628176,12.761157,-35.230896,0.9587126
19331,20.040657,6.7699127,-63.430702,-167.76479,11.699028,-73.0508,132.09749,5.036397,9.28756,-44.152527,16.223019,-22.40424,85.091965,2.2554333,2.5999212,-110.50591,2.9113088,-4.056365,12.807656,-35.2269,0.96191067
19343,19.200502,6.554293,-64.827446,-168.77759,10.35569,-72.62371,132.09192,5.0245476,9.293214,-44.139786,16.223398,-22.409647,85.09134,2.2157123,2.5917957,-110.51436,2.8857303,-4.0570807,12.859122,-35.220676,0.9631384
19356,17.8113,6.219397,-67.03752,-169.9059,8.838498,-71.97801,132.09294,5.0117936,9.298994,-44.13024,16.221651,-22.398886,85.08147,2.210571,2.5868676,-110.52385,2.8816507,-4.0516353,12.910862,-35.221096,0.9637355
19401,14.044383,5.965678,-73.67036,-44.96751,-8.083571,-46.48432,132.07545,4.9257727,9.307195,-44.096073,16.205412,-22.344994,84.86353,2.244894,2.5714228,-110.718994,2.915363,-4.053841,13.124015,-35.228565,0.9590557
19424,13.61175,6.2646875,-74.949776,175.06439,-22.88457,-48.91657,132.0603,4.9326787,9.319236,-44.08933,16.187855,-22.304493,84.853004,2.2154753,2.5725894,-110.73538,2.8951468,-4.0507073,13.226681,-35.216125,0.9615433
19437,13.507664,6.4637246,-75.40461,175.01646,-23.386326,-48.527695,132.05931,4.9454303,9.313452,-44.07466,16.18015,-22.306557,84.842735,2.2204072,2.5672212,-110.73527,2.9009,-4.046721,13.27342,-35.218784,0.96410716
19450,13.442914,6.6767488,-75.77124,174.95703,-24.004623,-47.97619,132.04982,4.9585805,9.307156,-44.05794,16.189754,-22.32282,84.8324,2.2257795,2.5717282,-110.74334,2.9044757,-4.0526443,13.325646,-35.22074,0.9579232
19462,13.077577,6.7391114,-76.4233,174.9234,-24.621225,-47.39247,132.05031,4.952204,9.310048,-44.043777,16.20233,-22.332668,84.82207,2.2259927,2.5715263,-110.75281,2.9043727,-4.0529313,13.376915,-35.21452,0.9591768
19473,12.375222,6.6803584,-77.49782,174.91667,-25.155722,-46.91782,132.04332,4.930674,9.311878,-44.029102,16.194628,-22.334732,84.812195,2.2208383,2.5666106,-110.76089,2.9000194,-4.0473766,13.431457,-35.21706,0.9596265
19486,11.60052,6.6193924,-78.66185,174.97827,-25.551474,-46.597275,132.03871,4.906077,9.323333,-44.02284,16.189728,-22.315348,84.81173,2.2210457,2.5666156,-110.76896,2.89963,-4.0475607,13.482682,-35.210846,0.9608863
19499,10.967242,6.6242166,-79.613205,175.07455,-25.767828,-46.4716,132.03122,4.890923,9.322275,-44.016563,16.18482,-22.295963,84.80132,2.2113814,2.5668752,-110.77856,2.8937724,-4.0518312,13.537204,-35.21338,0.96133566
19512,10.585713,6.687551,-80.20435,175.19482,-25.830551,-46.498417,132.02272,4.891323,9.321767,-44.00774,16.176943,-22.282991,84.79091,2.2068782,2.571843,-110.77714,2.893487,-4.0517287,13.588386,-35.207165,0.9626014
19523,10.510661,6.801606,-80.39113,175.33563,-25.761097,-46.650723,132.02512,4.8854513,9.325053,-43.995644,16.172201,-22.278648,84.790436,2.2019238,2.567142,-110.78533,2.8833804,-4.0501547,13.640569,-35.209114,0.9564175
19536,10.700512,6.9349895,-80.2409,175.49771,-25.630112,-46.85354,132.01662,4.885852,9.324545,-43.985455,16.175537,-22.277645,84.780426,2.1873379,2.5725677,-110.79481,2.8793142,-4.0446997,13.6917095,-35.202892,0.95768994
19548,11.085608,7.0753145,-79.83999,175.63068,-25.570177,-46.96414,132.0171,4.8794775,9.327438,-43.97336,16.170795,-22.273304,84.77003,2.177674,2.572832,-110.80299,2.869208,-4.0431232,13.746194,-35.205433,0.9581383
19561,11.584826,7.1980476,-79.2749,175.70601,-25.619171,-46.940926,132.011,4.8740063,9.330219,-43.96126,16.166052,-22.268967,84.76948,2.1680033,2.5733035,-110.81118,2.8630648,-4.047287,13.797292,-35.199215,0.959417
19573,11.972362,7.255441,-78.808235,175.71614,-25.778685,-46.762497,132.00346,4.861659,9.335502,-43.95943,16.164574,-22.259834,84.75962,2.1680112,2.5730982,-110.82066,2.8629603,-4.047571,13.848359,-35.193,0.96070033
19585,12.126368,7.264722,-78.62148,175.68172,-25.934734,-46.510643,132.00395,4.855285,9.338395,-43.942238,16.161495,-22.254997,84.749344,2.178101,2.5724356,-110.828606,2.8683276,-4.043771,13.902808,-35.19554,0.96114963
19597,11.990745,7.2070856,-78.78205,175.60664,-26.119934,-46.236443,131.99542,4.858493,9.344222,-43.932693,16.159708,-22.244244,84.739,2.1783144,2.5722373,-110.83807,2.8721843,-4.0497985,13.946046,-35.189453,0.96454877
19610,11.638582,7.071061,-79.163635,175.49734,-26.3375,-46.017616,131.9893,4.8530226,9.347005,-43.920605,16.15496,-22.239906,84.72865,2.1836908,2.5767434,-110.836555,2.877656,-4.0457144,14.000474,-35.191994,0.96499753
19622,11.267213,6.9614606,-79.58563,175.39967,-26.554173,-45.894188,131.98982,4.8438425,9.343567,-43.908512,16.150211,-22.23557,84.72825,2.1886103,2.571579,-110.84592,2.8872693,-4.047762,14.049157,-35.185173,0.95966196
19635,11.009331,6.945649,-79.91781,175.34026,-26.726686,-45.889946,131.98228,4.831497,9.348852,-43.89902,16.14743,-22.232351,84.7179,2.1888232,2.5713797,-110.853966,2.8868804,-4.047945,14.103565,-35.18771,0.9601105
19647,10.955682,7.0363326,-80.045906,175.37442,-26.78964,-46.001575,131.97713,4.813281,9.3574295,-43.88948,16.145638,-22.221607,84.70754,2.1890366,2.5711803,-110.86345,2.8867764,-4.04823,14.154824,-35.188137,0.9607165
19660,11.141805,7.231186,-79.92816,175.45325,-26.686522,-46.244427,131.97011,4.7917566,9.35928,-43.875504,16.140385,-22.200613,84.69768,2.1890435,2.570974,-110.8714,2.8921454,-4.0444345,14.208894,-35.18404,0.9618603
19671,11.597204,7.489947,-79.503296,175.5098,-26.360289,-46.67915,131.97011,4.7917566,9.35928,-43.874367,16.132784,-22.189264,84.6972,2.1892498,2.5709813,-110.879456,2.8917565,-4.0446177,14.255509,-35.186714,0.96441555
