millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2
7422,109.78339,-18.537163,6.2265024,20.355015,-14.780932,2.057079,-134.32538,-55.659393,34.144375,-127.37289,-48.10622,4.4729877,38.01002,-1.3607209,-4.051541,-179.59172,-11.548254,-2.7122917
7431,110.18459,-19.909155,5.987862,20.392569,-14.651948,1.9168873,-124.52033,-58.06148,31.923841,-127.07829,-49.474392,5.4491177,38.043583,-1.320776,-4.142285,-179.7839,-11.925833,-2.6173842
7443,110.234505,-18.97469,5.9609346,20.003342,-14.144377,1.8249366,-118.85066,-58.932167,31.05669,-126.42476,-51.090347,5.7348323,38.05864,-1.317687,-4.171244,-179.81415,-11.75771,-2.5994937
7453,109.74561,-18.304195,6.081486,19.467222,-13.558753,1.8448565,-115.111435,-60.67222,29.287472,-125.4933,-52.565693,5.489169,38.016335,-1.3073527,-4.248261,-179.72847,-11.671405,-2.621846
7464,109.1176,-17.585672,6.3061633,18.98543,-12.733307,1.9053494,-112.37346,-62.1922,27.735497,-124.867,-53.4536,5.3665056,38.00203,-1.3071259,-4.2921968,-179.58656,-11.576677,-2.6566682
7474,108.710945,-16.864231,6.4889827,18.803528,-12.162197,1.884448,-110.87712,-63.060158,26.846075,-124.802124,-53.54424,5.2766547,38.078075,-1.3261778,-4.3155203,-179.52557,-11.582731,-2.620582
7486,108.65752,-16.51601,6.575906,18.943283,-12.482682,1.8563988,-110.48878,-63.350132,26.551311,-125.11771,-53.277058,5.3066044,38.11727,-1.3279829,-4.391196,-179.5577,-11.731742,-2.5549786
7495,108.62738,-16.958467,6.5656195,19.091541,-13.341245,1.8142794,-110.70367,-63.242813,26.661469,-125.48649,-52.886967,5.3346405,38.165733,-1.308191,-4.422709,-179.61308,-11.733198,-2.5353477
7506,108.59636,-17.724257,6.435943,19.186064,-13.87393,1.7428668,-110.6374,-63.095818,26.802526,-125.65197,-52.573696,5.2773,38.25658,-1.3026371,-4.5565314,-179.63693,-11.6483755,-2.5745554
7518,108.60132,-18.07366,6.290366,19.189577,-13.926357,1.7131594,-110.65089,-62.936974,26.95811,-125.68784,-52.405155,5.1943245,38.363934,-1.2705041,-4.7855897,-179.64719,-11.592472,-2.615544
7529,108.62644,-18.001286,6.248076,19.171227,-13.729658,1.7315208,-110.77589,-62.852905,27.04355,-125.665054,-52.334946,5.105879,38.450375,-1.1758705,-5.066503,-179.65436,-11.56404,-2.6216154
7538,108.6268,-17.758036,6.3259974,19.157412,-13.521653,1.7719002,-110.71835,-62.854588,27.040068,-125.66199,-52.25343,5.0276203,38.41951,-1.1559153,-5.274027,-179.65189,-11.550337,-2.6007361
7549,108.62578,-17.529596,6.4557943,19.157265,-13.424786,1.7870886,-110.64931,-62.861633,27.030935,-125.696815,-52.1732,4.9708858,38.246037,-1.1189526,-5.3159413,-179.64134,-11.557474,-2.566661
7559,108.62121,-17.413158,6.524322,19.158285,-13.471705,1.7722429,-110.55973,-62.86909,27.020674,-125.74447,-52.067677,4.907776,37.88806,-1.1153977,-5.1571784,-179.62427,-11.5574255,-2.5402417
7571,108.612724,-17.450186,6.5072417,19.16241,-13.583117,1.7547464,-110.471695,-62.861946,27.02489,-125.76859,-51.97177,4.841168,37.588097,-1.1494912,-4.8576736,-179.61545,-11.543489,-2.527017
7580,108.61462,-17.542969,6.449783,19.17124,-13.671753,1.726146,-110.35329,-62.870136,27.012861,-125.77128,-51.892017,4.771629,37.454956,-1.2058383,-4.5997295,-179.62949,-11.536856,-2.5256038
7591,108.62627,-17.588457,6.4103417,19.172853,-13.719751,1.7181559,-110.26683,-62.872494,27.007612,-125.78839,-51.806683,4.7074733,37.597523,-1.2804363,-4.517604,-179.63774,-11.522966,-2.5388033
7634,108.62444,-17.36997,6.512397,19.165783,-13.648161,1.7159042,-109.8879,-62.90349,26.964813,-125.87313,-51.472527,4.4594054,38.573574,-0.99039745,-6.163753,-179.63333,-11.452273,-2.5105999
7645,108.61929,-17.389248,6.5086455,19.171152,-13.7038555,1.7067416,-109.80124,-62.90568,26.959549,-125.88973,-51.395077,4.401498,38.568962,-0.9930945,-6.157229,-179.63249,-11.445385,-2.503636
7656,108.625496,-17.407942,6.4946623,19.182295,-13.751573,1.6910276,-109.711494,-62.912857,26.94923,-125.90619,-51.317535,4.343582,38.569225,-0.9865083,-6.15492,-179.63164,-11.438495,-2.4966717
7666,108.62514,-17.411997,6.488936,19.186749,-13.779843,1.6864263,-109.65064,-62.919277,26.940664,-125.9328,-51.23866,4.2827477,38.569786,-0.9888307,-6.1483283,-179.63135,-11.42458,-2.4966578
7676,108.628075,-17.398302,6.4965377,19.186749,-13.779843,1.6864263,-109.56089,-62.926395,26.930334,-125.94901,-51.160934,4.224807,38.571167,-0.986889,-6.132838,-179.63802,-11.403866,-2.4959424
7688,108.627014,-17.36033,6.5142713,19.182358,-13.771051,1.6807553,-109.44518,-62.929173,26.923285,-125.96512,-51.08311,4.166857,38.571724,-0.9892115,-6.1262474,-179.63768,-11.389258,-2.4957757
7697,108.62688,-17.316153,6.527226,19.18612,-13.778752,1.679578,-109.360085,-62.940815,26.908545,-125.98295,-51.016716,4.1142917,38.571983,-0.98262507,-6.123937,-179.63669,-11.375411,-2.4888048
7709,108.63201,-17.29687,6.530976,19.186413,-13.805083,1.6681644,-109.24629,-62.9539,26.891806,-126.005615,-50.949825,4.0713286,38.571983,-0.98262507,-6.123937,-179.63498,-11.361629,-2.474875
7720,108.63458,-17.28723,6.5328507,19.186468,-13.824558,1.657893,-109.13242,-62.96694,26.875063,-126.01491,-50.882637,4.015856,38.566383,-0.97842854,-6.114663,-179.63416,-11.354738,-2.46791
7730,108.629845,-17.271059,6.531521,19.190914,-13.85283,1.6532904,-109.0489,-62.98808,26.850853,-126.017975,-50.821377,3.957966,38.56147,-0.9722136,-6.1124206,-179.6333,-11.347847,-2.4609447
7740,108.63241,-17.261415,6.5333943,19.190739,-13.865448,1.6441604,-108.93491,-63.00104,26.834106,-126.043846,-50.755344,3.908236,38.562027,-0.9745354,-6.10583,-179.63289,-11.326972,-2.4609237
