millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2
27263,45.760212,47.268963,-42.338966,-42.95437,-36.55187,-50.615932,-96.05908,3.3703218,8.923257,108.7588,16.21304,-19.676111,-166.78453,7.9605665,2.8352036
27272,45.405533,46.876774,-42.77799,-43.469376,-36.58951,-50.293945,-96.04106,3.3776748,8.903668,108.75314,16.119629,-19.497168,-166.79115,7.946484,2.8329484
27283,43.898224,46.0224,-43.41393,-43.848324,-35.906746,-50.614063,-96.08248,3.22908,8.946146,108.80459,15.95238,-19.19201,-166.79771,7.927597,2.8162782
27292,40.776802,45.268967,-43.04225,-43.557434,-33.949234,-52.25832,-96.0862,3.1005707,8.953493,108.81498,15.880746,-19.03078,-166.79428,7.9602766,2.7778225
27303,34.382202,44.74567,-39.742977,-42.986446,-30.952196,-55.073116,-96.074455,3.0441666,8.942543,108.81003,15.895803,-19.033691,-166.79024,8.042726,2.738138
27312,22.70349,43.8358,-32.21133,-42.513683,-27.420769,-58.634457,-96.06273,3.0817993,8.920858,108.83178,15.930196,-19.05869,-166.78874,8.072083,2.727407
27322,5.798386,41.68572,-20.783312,-42.2438,-23.622217,-62.764435,-96.057076,3.1265714,8.922644,108.91513,15.923428,-18.956888,-166.79755,8.062897,2.7469456
27332,-10.684654,38.517704,-6.655528,-40.976288,-19.268656,-68.0485,-96.18627,3.1063108,9.005517,109.03379,15.858211,-18.749456,-166.80673,8.032935,2.764142
27342,-21.269354,35.660458,5.9919906,-38.403664,-14.946639,-73.59085,-96.31448,3.0820808,9.103492,109.07561,15.870144,-18.556889,-166.84233,8.108591,2.7842355
27353,-26.72164,35.222466,13.446184,-34.48084,-11.551537,-77.884445,-96.342766,3.027389,9.061366,109.11961,15.938109,-18.417763,-166.87463,8.530349,2.7449226
27362,-29.3129,35.76697,18.021318,-28.123558,-9.501869,-80.37167,-96.35075,2.9766173,9.03486,109.13284,15.919426,-18.170038,-166.89433,9.0733595,2.6914434
27376,-30.608555,35.901985,22.103361,-11.022987,-8.805389,-81.19393,-96.303856,2.8924842,9.021239,109.17412,15.784011,-17.947462,-166.91779,9.438124,2.6525345
27382,-32.049397,36.07709,25.995895,31.42107,-8.544944,-81.36424,-96.30396,2.883157,9.031674,109.2271,15.775743,-18.118742,-166.91728,9.467178,2.6489124
27392,-33.661324,36.335423,29.896782,92.91174,-8.059156,-81.48992,-96.385315,2.9722126,9.083968,109.22484,15.882358,-18.469755,-166.90161,9.093529,2.7001545
27402,-35.16389,36.61091,32.863213,116.4904,-7.3638306,-81.614494,-96.345276,3.1861706,9.051619,109.22775,16.013498,-18.773016,-166.88179,8.557445,2.7544541
27413,-35.900784,36.35279,34.63148,125.722046,-6.7117224,-81.66314,-96.30868,3.2856383,9.011278,109.24144,16.042398,-18.80541,-166.86478,8.114548,2.7974572
27423,-36.171974,36.237873,34.198235,129.48132,-6.465012,-81.63674,-96.305595,3.2304864,9.010007,109.28152,15.912748,-18.586882,-166.86833,7.9571247,2.814551
27433,-36.02176,36.35268,32.54314,128.75844,-6.76597,-81.52,-96.34243,3.0553606,9.030047,109.300705,15.803246,-18.384289,-166.88025,8.064406,2.8047106
27442,-36.00431,37.071507,28.315321,119.25824,-7.7787967,-81.243225,-96.36344,2.93387,9.052018,109.30576,15.773096,-18.355673,-166.89659,8.236714,2.7805512
27452,-34.170517,37.513145,19.387236,27.556196,-10.01557,-79.89871,-96.36338,2.938531,9.046799,109.31815,15.762165,-18.432768,-166.89531,8.267365,2.7630854
27462,-27.83693,35.85188,7.1720853,-30.432194,-13.529959,-76.22669,-96.28747,2.9743369,8.991352,109.31652,15.723671,-18.548153,-166.8836,7.9628577,2.8282645
27473,-17.938515,34.543125,-7.997013,-37.897636,-17.25201,-71.61163,-96.22633,3.1081152,8.985114,109.19499,15.935738,-19.000221,-166.89894,7.9347878,2.8311646
27483,-4.0143037,35.06318,-23.27131,-41.48475,-21.264128,-66.62942,-96.26218,3.3139849,8.966565,109.17615,16.111403,-19.347265,-166.91302,7.933962,2.8369467
27493,13.4616375,36.41866,-37.22927,-43.43258,-26.199104,-60.725018,-96.18082,3.3330994,8.887986,109.14468,16.063652,-19.16061,-166.92633,7.9698744,2.8329632
27503,29.08496,38.428608,-45.96817,-44.686203,-32.024338,-54.54123,-96.168846,3.178224,8.892671,109.14828,15.902461,-18.947102,-166.93224,8.007663,2.8158
27512,39.073055,41.60259,-47.563988,-45.24796,-36.634167,-50.342773,-96.21794,3.040552,8.944773,109.12179,15.852861,-18.93193,-166.94043,7.957302,2.8235567
27523,44.214333,44.30308,-45.695404,-45.417976,-38.975513,-48.415844,-96.219154,3.1107254,8.950162,109.12627,16.001312,-19.247211,-166.94861,7.9558887,2.8369572
27532,45.51822,45.04239,-44.911552,-45.578247,-39.57767,-47.79322,-96.2361,3.3244057,8.921851,109.147064,16.12707,-19.441618,-166.95497,7.9777174,2.83188
27543,44.27912,44.33883,-45.66063,-45.43691,-38.6039,-48.409603,-96.21816,3.32706,8.907463,109.12832,16.071043,-19.315304,-166.96738,8.008342,2.8132424
27553,42.168674,43.851727,-45.82342,-44.77322,-36.651123,-50.049572,-96.23358,3.1702836,8.926289,109.17314,15.928527,-19.044998,-166.96428,8.0201845,2.7724237
27562,39.41866,43.88018,-44.52047,-43.85773,-34.5404,-52.168587,-96.217155,3.0641181,8.918165,109.20366,15.847113,-18.8411,-166.96118,8.058912,2.7416263
27573,35.526768,44.160717,-41.541935,-43.22181,-32.84275,-54.03409,-96.19849,2.9823124,8.903593,109.19836,15.826541,-18.784393,-166.95984,8.09647,2.7249136
27582,29.917227,43.99966,-37.562454,-43.21959,-31.644018,-55.338615,-96.20694,2.9882424,8.907913,109.22936,15.84055,-18.80438,-166.9669,8.10362,2.7252133
27593,22.4031,42.95542,-33.660904,-43.413303,-30.32098,-56.706963,-96.26348,3.0544062,8.9421,109.29736,15.850831,-18.759817,-166.97446,8.094809,2.7376113
27603,13.870695,40.96157,-30.332632,-43.58585,-28.745564,-58.272327,-96.32242,3.0160058,8.978433,109.3089,15.815541,-18.572378,-166.9815,8.101961,2.73791
27612,8.421825,39.384632,-28.695242,-43.791897,-27.448614,-59.58082,-96.294914,2.9191427,8.969501,109.289894,15.772969,-18.402287,-166.98721,8.146667,2.7214863
27625,6.8806314,39.20326,-27.850555,-43.55109,-26.748577,-60.407516,-96.29045,2.8831582,8.957118,109.29937,15.777211,-18.32547,-166.9943,8.153817,2.7217805
27633,7.205309,39.710888,-27.236382,-42.967064,-26.733421,-60.614483,-96.263405,2.8894203,8.92737,109.33477,15.771936,-18.28854,-167.00194,8.138082,2.7334082
27643,7.3747916,40.346004,-26.420618,-42.350746,-26.96847,-60.568844,-96.29975,2.8932438,8.946389,109.371605,15.732312,-18.324213,-167.0172,8.116934,2.7370837
27653,6.664216,40.825645,-25.238646,-42.008,-27.01917,-60.65001,-96.3621,2.9006855,8.994558,109.3739,15.758365,-18.442917,-167.01646,8.131603,2.7316895
27664,5.4108386,40.9921,-24.114532,-41.89318,-26.75678,-60.994507,-96.37635,2.9465308,8.996702,109.36331,15.835085,-18.59661,-167.02263,8.160348,2.7273564
27673,3.8856723,41.18676,-22.831045,-41.505585,-26.120003,-61.733505,-96.35053,3.0276082,8.96707,109.3824,15.874997,-18.62509,-167.0312,8.138163,2.73844
27682,1.3361067,41.359283,-20.544567,-40.636497,-25.142208,-62.89264,-96.34613,2.9916186,8.9547205,109.41253,15.799729,-18.458626,-167.03926,8.116791,2.742595
27693,-2.1782649,41.444553,-17.477772,-39.321888,-23.937372,-64.33852,-96.35355,2.9040656,8.979798,109.44412,15.690091,-18.306305,-167.04645,8.117016,2.7421212
27703,-6.51236,41.3738,-13.670689,-37.93894,-22.65232,-65.873856,-96.390434,2.8936503,9.004106,109.477234,15.687587,-18.349573,-167.05287,8.116769,2.7414265
27713,-11.064548,41.047203,-9.601908,-36.530308,-21.358622,-67.41689,-96.39676,2.9239414,9.001998,109.467064,15.764481,-18.503262,-167.05943,8.124733,2.7347867
27724,-14.840484,40.74737,-6.153387,-35.024975,-20.080584,-68.93023,-96.39093,2.9967465,8.983237,109.465805,15.830353,-18.612736,-167.06648,8.131883,2.7350783
27732,-17.6039,40.62677,-3.1577122,-33.301563,-18.953514,-70.27723,-96.39821,3.0218525,8.976499,109.49183,15.81952,-18.581861,-167.0743,8.124369,2.7407706
27743,-19.633045,40.57437,-0.69545066,-31.65277,-18.136362,-71.26697,-96.40388,2.9630244,8.9796,109.51701,15.752397,-18.440775,-167.08224,8.109926,2.745699
27753,-21.47196,40.49015,1.7442018,-30.067358,-17.550417,-71.99671,-96.417564,2.9104378,8.997385,109.54633,15.693433,-18.370827,-167.08943,8.110151,2.7452257
27763,-23.454172,40.449585,4.350805,-27.983059,-16.828142,-72.86398,-96.454346,2.9187298,9.011701,109.55497,15.726525,-18.432957,-167.0893,8.117078,2.7459898
27774,-25.626173,40.35246,7.4474044,-25.006655,-15.806935,-74.02577,-96.4423,2.9425445,9.005031,109.543175,15.784158,-18.505281,-167.09586,8.12504,2.7393475
27784,-27.977926,39.958027,11.476151,-20.212824,-14.543514,-75.41073,-96.43066,2.9754422,8.988451,109.57077,15.784338,-18.507442,-167.10304,8.125264,2.7388732
27792,-30.288357,39.348167,15.837024,-12.047908,-13.194874,-76.803955,-96.45049,2.9671204,8.98845,109.592094,15.750057,-18.438116,-167.11086,8.11775,2.7445688
27803,-32.319336,38.86422,20.115734,3.676309,-11.8004675,-78.08789,-96.46321,2.9197266,9.010869,109.6025,15.715705,-18.379892,-167.11716,8.12443,2.744636
27813,-34.040474,38.56412,24.321712,34.317005,-10.518796,-79.022446,-96.46418,2.9145405,9.006255,109.61504,15.726831,-18.401812,-167.12372,8.13239,2.737992
27823,-35.442673,38.428673,27.549692,67.542595,-9.550535,-79.45888,-96.46207,2.938882,8.999812,109.627335,15.75306,-18.449453,-167.1309,8.132615,2.7375169
27834,-36.432396,38.61994,29.33555,85.63214,-8.89929,-79.57415,-96.4705,2.94483,9.004125,109.65023,15.738155,-18.461395,-167.13884,8.1181755,2.742452
27842,-37.00407,38.724655,30.790071,94.78657,-8.48319,-79.531296,-96.489876,2.9414656,9.009275,109.678734,15.706686,-18.459661,-167.13872,8.125102,2.7432134
27852,-37.54979,38.765717,32.147346,100.06582,-8.077669,-79.401024,-96.49527,2.9722872,9.016972,109.66491,15.758957,-18.563845,-167.14503,8.146916,2.7380896
27862,-38.070526,38.770172,33.30992,105.14485,-7.601939,-79.29587,-96.51891,3.0142472,9.023964,109.66407,15.809899,-18.647488,-167.15358,8.1247425,2.7491972
27873,-38.513973,38.726685,34.327526,110.32759,-7.1518874,-79.15416,-96.490944,3.0256226,8.99884,109.69858,15.774323,-18.5577,-167.16089,8.118039,2.747963
27885,-38.81215,38.58872,35.20735,114.27982,-6.765448,-78.96648,-96.48815,2.9655058,8.992456,109.715195,15.716558,-18.449965,-167.16795,8.125193,2.7482483
27893,-39.131313,38.60741,35.690155,116.66978,-6.4923253,-78.76248,-96.52019,2.919413,9.014822,109.71625,15.708346,-18.461609,-167.1744,8.140079,2.74236
27902,-39.339325,38.7124,35.902843,117.10793,-6.4239173,-78.57564,-96.51807,2.943752,9.008368,109.725525,15.755198,-18.538507,-167.1822,8.132568,2.7480586
27913,-39.52334,38.931976,35.875996,116.401146,-6.5707536,-78.415535,-96.50327,3.0108213,8.984697,109.74124,15.795332,-18.603878,-167.18861,8.132319,2.7473629
27923,-39.699547,39.195255,35.79796,115.6205,-6.757134,-78.30537,-96.52115,3.012875,8.993916,109.74378,15.773217,-18.56226,-167.19643,8.12481,2.7530625
27934,-39.871002,39.394093,35.769974,115.65193,-6.864641,-78.23632,-96.526375,2.9590096,9.002222,109.76209,15.72653,-18.487556,-167.20361,8.125035,2.7525883
27943,-39.95416,39.3907,35.885517,116.41904,-6.895127,-78.18032,-96.52893,2.9297159,9.003539,109.77657,15.719652,-18.462008,-167.2108,8.125259,2.752114
27954,-40.01992,39.3125,36.19363,117.741425,-6.8556223,-78.05984,-96.538864,2.9302442,9.003767,109.786316,15.736277,-18.487476,-167.21799,8.125483,2.7516394
27963,-40.193462,39.247696,36.7655,119.41318,-6.7216716,-77.88408,-96.53771,2.949393,8.992697,109.79118,15.74459,-18.500212,-167.22453,8.133439,2.744988
27974,-40.34645,39.11097,37.502544,121.13861,-6.5260234,-77.68002,-96.53868,2.9442036,8.988087,109.80253,15.740524,-18.494928,-167.23172,8.133663,2.7445133
27984,-40.45429,38.96038,38.35361,122.8466,-6.350981,-77.426094,-96.549164,2.9304693,8.993628,109.81981,15.728175,-18.465813,-167.2389,8.133888,2.744038
27993,-40.568302,38.847897,39.160973,124.27147,-6.1888504,-77.169685,-96.55019,2.9206266,8.994244,109.83341,15.72274,-18.451136,-167.2389,8.133888,2.744038
28003,-40.714752,38.8231,39.71346,125.33851,-6.0590787,-76.96543,-96.55013,2.9252791,8.989017,109.849625,15.726984,-18.458591,-167.24599,8.14104,2.744318
28013,-40.792583,38.784416,39.90167,125.88702,-6.0129814,-76.84587,-96.559586,2.9213877,8.993942,109.85816,15.728378,-18.45688,-167.2524,8.140789,2.7436216
28023,-40.81057,38.75809,39.742977,125.93689,-6.0606112,-76.810196,-96.56903,2.9174964,8.998871,109.86949,15.724304,-18.451605,-167.25958,8.141012,2.743146
28033,-40.84916,38.797768,39.43478,125.52917,-6.0991244,-76.82929,-96.57842,2.9182575,8.998569,109.89077,15.721716,-18.44609,-167.26686,8.13431,2.7419171
28042,-40.910606,38.84162,39.097466,125.021675,-6.1069665,-76.8735,-96.58835,2.9187856,8.998797,109.897026,15.724478,-18.45378,-167.27394,8.14146,2.7421951
28053,-40.957912,38.815907,38.669186,124.759605,-6.061094,-76.95791,-96.59677,2.924739,9.003106,109.913765,15.724628,-18.467058,-167.28163,8.140883,2.748653
28064,-40.946625,38.69398,38.123978,124.62535,-5.987035,-77.10018,-96.59617,2.929622,8.997345,109.915855,15.738423,-18.483347,-167.28868,8.148035,2.7489297
28074,-40.965714,38.57364,37.08791,123.9706,-6.010061,-77.30276,-96.59514,2.9394636,8.996725,109.92979,15.744048,-18.500185,-167.29587,8.14826,2.7484534
28083,-40.887203,38.48907,35.038265,122.32926,-6.2149625,-77.695015,-96.604034,2.9498343,8.996331,109.94028,15.741441,-18.50578,-167.30305,8.148483,2.7479775
28092,-40.482197,38.276672,32.08293,119.066185,-6.6581903,-78.22894,-96.60501,2.944643,8.991723,109.94601,15.748306,-18.50763,-167.31026,8.148707,2.7475016
28104,-39.783577,37.994102,28.073687,113.11103,-7.313945,-78.77571,-96.613365,2.9552453,8.990797,109.972694,15.749962,-18.520668,-167.31792,8.148133,2.7539592
28114,-38.785908,37.85509,23.548372,103.05166,-8.131817,-79.12831,-96.62172,2.9658475,8.98987,109.9753,15.759668,-18.54277,-167.32498,8.140158,2.7594454
28124,-37.612488,37.887623,18.891169,85.14934,-9.04626,-79.20892,-96.62069,2.9756894,8.9892435,109.98558,15.772242,-18.574032,-167.33276,8.132656,2.7651544
28135,-36.110348,37.89491,14.029546,53.429554,-10.077786,-78.98494,-96.62698,3.0059743,8.987065,110.00353,15.787688,-18.614437,-167.34058,8.125156,2.7708638
28143,-33.91134,37.698895,9.030617,18.890562,-11.312346,-78.31584,-96.63532,3.0165758,8.986131,110.00048,15.808331,-18.643642,-167.34776,8.12538,2.770389
28152,-31.413643,37.590538,4.1441565,-1.4409474,-12.501463,-77.40708,-96.6453,3.012458,8.991585,110.01723,15.808516,-18.6569,-167.35493,8.125605,2.7699149
28164,-28.735514,37.391464,-0.47241318,-12.529478,-13.660501,-76.33796,-96.6447,3.017335,8.985821,110.035706,15.811426,-18.654943,-167.36212,8.125831,2.7694402
28173,-25.924746,37.1447,-4.9972425,-19.425163,-14.8418865,-75.12238,-96.65464,3.0178668,8.986043,110.038536,15.805957,-18.651388,-167.3693,8.126055,2.7689652
28184,-22.765148,36.82326,-9.530422,-24.595293,-16.17956,-73.6595,-96.65415,3.0134466,8.990743,110.04478,15.808737,-18.659052,-167.3693,8.126055,2.7689652
28193,-18.831259,36.609955,-14.214763,-28.617216,-17.734303,-71.91326,-96.65507,3.012901,8.9809065,110.06326,15.811647,-18.657091,-167.37622,8.125012,2.7752032
28202,-14.042352,36.713146,-18.836906,-31.431515,-19.407936,-70.02959,-96.65507,3.012901,8.9809065,110.07406,15.811679,-18.645983,-167.38342,8.125238,2.7747285
28213,-9.203425,37.165497,-22.68056,-33.045563,-20.873476,-68.39038,-96.67442,3.009544,8.9860525,110.0959,15.805024,-18.646305,-167.39058,8.125462,2.774254
28224,-4.8821583,37.616386,-25.717941,-34.043083,-22.023851,-67.09531,-96.68283,3.0154977,8.990345,110.1039,15.819007,-18.68692,-167.39888,8.117171,2.7869017
28234,-0.93874377,37.94322,-28.32451,-34.69903,-22.897755,-66.099,-96.69908,3.0416687,8.9936,110.11389,15.84681,-18.743765,-167.40732,8.101952,2.7988057
28244,2.5787158,38.180058,-30.52685,-35.23933,-23.595507,-65.28006,-96.70644,3.0574656,8.997256,110.12131,15.864891,-18.778522,-167.4229,8.086961,2.8102403
28252,5.85107,38.0668,-32.91664,-36.081295,-24.417204,-64.29729,-96.71576,3.0628707,8.991708,110.129524,15.863687,-18.793503,-167.4229,8.086961,2.8102403
28263,8.713457,37.875015,-35.207787,-36.959126,-25.290195,-63.272366,-96.72416,3.0688264,8.995994,110.14802,15.866612,-18.79153,-167.42981,8.085925,2.8164785
28274,11.616229,37.67908,-37.66464,-37.944405,-26.263708,-62.140915,-96.71527,3.0584514,8.996406,110.151695,15.859674,-18.777115,-167.43698,8.086151,2.8160067
28284,14.700904,37.483685,-40.168274,-38.978825,-27.405977,-60.847927,-96.71772,3.0524793,8.982506,110.16533,15.854243,-18.762459,-167.44417,8.086379,2.8155348
28294,17.73188,37.34175,-42.49679,-39.905563,-28.580471,-59.54027,-96.71821,3.0428638,8.982602,110.166176,15.852769,-18.751585,-167.45134,8.086607,2.8150623
28304,20.405912,37.13449,-44.65257,-40.7231,-29.71603,-58.284405,-96.71821,3.0428638,8.982602,110.184654,15.855692,-18.749615,-167.45853,8.086834,2.8145905
28312,22.68036,36.89128,-46.536835,-41.421646,-30.747398,-57.142612,-96.72807,3.0480413,8.97759,110.19946,15.8655615,-18.762058,-167.46571,8.087061,2.814118
28323,24.528627,36.644028,-48.10698,-41.956955,-31.603943,-56.195835,-96.73745,3.0487998,8.977277,110.2057,15.868358,-18.769705,-167.47278,8.094217,2.8143868
28333,26.179195,36.338326,-49.59089,-42.454147,-32.417805,-55.29094,-96.73745,3.0487998,8.977277,110.214775,15.865684,-18.77381,-167.47278,8.094217,2.8143868
28344,27.618315,36.117428,-50.755703,-42.87699,-33.237053,-54.424103,-96.74584,3.0547552,8.981562,110.23326,15.868609,-18.77184,-167.47995,8.094443,2.8139143
28354,29.035727,36.060535,-51.6085,-43.213158,-34.00794,-53.651134,-96.74688,3.0449142,8.982199,110.24322,15.870117,-18.771599,-167.48714,8.09467,2.8134418
28363,30.442743,36.1445,-52.190357,-43.567604,-34.825397,-52.85657,-96.74627,3.0497842,8.976429,110.2554,15.864577,-18.755453,-167.49431,8.094896,2.812969
28373,31.646929,36.192814,-52.667706,-43.937317,-35.653503,-52.064938,-96.757225,3.0404754,8.977286,110.26902,15.859132,-18.740803,-167.5004,8.10363,2.7993653
28383,32.778225,36.226967,-53.06635,-44.34212,-36.507492,-51.25301,-96.75821,3.0352774,8.972687,110.269844,15.857647,-18.729933,-167.50694,8.111574,2.7926965
28393,33.885044,36.345543,-53.270393,-44.69002,-37.28342,-50.529152,-96.75918,3.03008,8.968086,110.28118,15.853586,-18.724663,-167.50632,8.119291,2.7865005
28404,34.882442,36.387203,-53.4581,-45.00357,-38.034016,-49.82741,-96.760216,3.0202382,8.968723,110.29196,15.853604,-18.713552,-167.51263,8.125973,2.786543
28413,35.963562,36.4152,-53.56948,-45.340416,-38.88163,-49.029053,-96.75967,3.0204647,8.968189,110.31098,15.852435,-18.71742,-167.51932,8.126985,2.779133
28422,37.1412,36.574314,-53.399128,-45.65428,-39.732346,-48.237846,-96.776955,3.0367935,8.972062,110.323524,15.8637085,-18.739231,-167.5265,8.12721,2.7786582
28433,38.08337,36.723793,-53.10979,-45.94424,-40.492596,-47.537785,-96.776886,3.0414362,8.9668255,110.32612,15.873473,-18.76128,-167.53368,8.127434,2.7781832
28444,38.705948,36.811844,-52.842953,-46.20078,-41.11899,-46.967648,-96.776886,3.0414362,8.9668255,110.344025,15.88048,-18.75346,-167.54024,8.135374,2.7715101
28453,39.08238,36.84184,-52.655724,-46.385117,-41.5452,-46.58202,-96.7789,3.0263963,8.962864,110.35414,15.861069,-18.721119,-167.53961,8.143088,2.7653122
28463,39.228428,36.84631,-52.58379,-46.451508,-41.74262,-46.41919,-96.77994,3.0165548,8.963502,110.36513,15.84583,-18.684422,-167.54619,8.151026,2.7586381
28474,39.060997,36.820133,-52.683052,-46.400013,-41.70099,-46.486694,-96.78139,3.0017412,8.959009,110.377815,15.836181,-18.674135,-167.55325,8.15818,2.7588978
28483,38.719692,36.80849,-52.838543,-46.16999,-41.431202,-46.78616,-96.79131,3.002272,8.95923,110.40134,15.832207,-18.65925,-167.56052,8.151474,2.757685
28493,38.4037,36.97449,-52.833008,-45.75278,-40.969692,-47.28538,-96.800735,2.9983869,8.964159,110.41401,15.822553,-18.648966,-167.56772,8.151697,2.7572079
28504,38.032566,37.25792,-52.687103,-45.20287,-40.35051,-47.94149,-96.818146,3.0054333,8.978507,110.43021,15.826859,-18.65637,-167.57478,8.158852,2.7574663
28514,37.45557,37.515385,-52.48431,-44.748825,-39.78637,-48.53193,-96.83487,3.0219922,8.981839,110.448204,15.842462,-18.696688,-167.58197,8.159076,2.7569897
28524,36.628643,37.682953,-52.224377,-44.499336,-39.36957,-48.966026,-96.83487,3.0219922,8.981839,110.45027,15.856328,-18.712885,-167.58923,8.152368,2.755778
28533,35.411934,37.572872,-52.06743,-44.43584,-39.01913,-49.298042,-96.83682,3.0115907,8.972647,110.46203,15.839553,-18.665339,-167.58788,8.159605,2.7493572
28544,34.077972,37.488644,-51.693848,-44.2485,-38.44351,-49.83943,-96.82359,2.960537,8.966104,110.479744,15.799077,-18.568438,-167.59454,8.160609,2.7419446
28554,32.609425,37.625523,-50.77392,-43.767097,-37.58408,-50.70302,-96.82872,2.9113305,8.969305,110.49709,15.755997,-18.48822,-167.60161,8.167761,2.7422006
28563,30.840662,38.056828,-48.987156,-42.964527,-36.519398,-51.850643,-96.838135,2.9074488,8.97424,110.515175,15.7506275,-18.496475,-167.6088,8.167985,2.741723
28574,28.588291,38.52495,-46.54215,-42.025764,-35.323658,-53.157265,-96.84751,2.9082074,8.973939,110.51094,15.776997,-18.530613,-167.61597,8.168206,2.741245
28585,25.974285,39.09955,-43.4218,-40.928062,-33.98781,-54.628006,-96.85641,2.9185755,8.973525,110.53215,15.774394,-18.525112,-167.62315,8.168428,2.7407672
28593,22.696245,39.645435,-39.696815,-39.754044,-32.570328,-56.191704,-96.856865,2.908966,8.973639,110.54508,15.751953,-18.472559,-167.62192,8.18385,2.7283607
28604,18.8911,39.964214,-35.779068,-38.64733,-31.241274,-57.655174,-96.84949,2.8931646,8.969984,110.55942,15.729593,-18.421474,-167.62721,8.207199,2.7092712
28614,15.41506,40.33777,-31.94079,-37.59516,-30.096651,-58.936657,-96.85046,2.8879623,8.965386,110.57566,15.718574,-18.403307,-167.62534,8.230328,2.6906617
28624,11.872124,40.66855,-28.075916,-36.368618,-28.930367,-60.24526,-96.85046,2.8879623,8.965386,110.585815,15.722595,-18.38636,-167.63167,8.252116,2.685439
28635,8.313816,40.661407,-24.373835,-35.14989,-27.882963,-61.426865,-96.85982,2.8887203,8.965087,110.6083,15.714365,-18.375862,-167.63884,8.252336,2.6849558
28643,5.309975,40.756546,-21.105526,-33.840725,-26.892052,-62.546604,-96.88616,2.8874881,8.989098,110.63651,15.697668,-18.341599,-167.64676,8.237918,2.6899462
28653,2.609589,40.83706,-18.217283,-32.581886,-26.007563,-63.538662,-96.90653,2.8742971,8.994913,110.66009,15.680782,-18.284426,-167.65393,8.238137,2.6894636
28664,-0.14857215,40.825516,-15.30985,-31.20458,-25.080235,-64.56585,-96.89807,2.8729706,8.985376,110.6726,15.671046,-18.274189,-167.65382,8.245068,2.6901941
28674,-2.9804022,40.77916,-12.429945,-29.648046,-24.108522,-65.63486,-96.90646,2.8789337,8.989673,110.682526,15.687863,-18.299536,-167.66098,8.245287,2.689711
28684,-5.8727627,40.720024,-9.526917,-27.850262,-23.119389,-66.71582,-96.91486,2.8848982,8.993966,110.69078,15.686716,-18.314524,-167.66817,8.245505,2.6892285
28695,-8.657714,40.686935,-6.5327916,-25.86568,-22.190928,-67.7222,-96.92574,2.8802202,8.989601,110.70772,15.674104,-18.285513,-167.67534,8.245726,2.6887453
28704,-11.429296,40.695778,-3.3857617,-23.658005,-21.326263,-68.6432,-96.92524,2.8758178,8.994314,110.72331,15.667097,-18.261501,-167.68251,8.245944,2.6882622
28713,-14.194738,40.70967,-0.14024298,-21.218775,-20.494286,-69.50317,-96.93523,2.8717089,8.999785,110.73581,15.657352,-18.251266,-167.6897,8.246164,2.687779
28723,-16.808712,40.775066,3.0348775,-18.415026,-19.688606,-70.30448,-96.93461,2.8765779,8.994016,110.75474,15.656131,-18.255167,-167.69678,8.253314,2.6880238
28734,-19.174967,40.850742,6.131092,-15.339038,-18.911518,-71.04204,-96.94453,2.8771045,8.994245,110.76319,15.657495,-18.25346,-167.69678,8.253314,2.6880238
28744,-21.456236,40.836082,9.116044,-12.007321,-18.2288,-71.65043,-96.94397,2.8773377,8.993714,110.77439,15.653357,-18.248222,-167.70308,8.259981,2.6880515
28754,-23.477362,40.940487,11.6820965,-8.120342,-17.55179,-72.214355,-96.95485,2.8726585,8.98935,110.78505,15.6532755,-18.237133,-167.70975,8.260975,2.6806319
28763,-25.591434,40.87191,14.424959,-3.4369984,-16.854164,-72.75664,-96.954346,2.8682575,8.994065,110.79898,15.643634,-18.228363,-167.7163,8.268898,2.6739388
28773,-27.4616,40.808258,16.975773,2.4442666,-16.176256,-73.22855,-96.9553,2.863051,8.989472,110.812355,15.638046,-18.213743,-167.72334,8.276048,2.6741805
28783,-29.22546,40.69568,19.4426,9.36531,-15.549849,-73.60495,-96.965225,2.8635771,8.989701,110.82355,15.633898,-18.20851,-167.72282,8.276821,2.6672447
28794,-30.817621,40.556477,21.931599,18.079807,-14.891715,-73.943565,-96.965614,2.8586042,8.984582,110.83692,15.628302,-18.193888,-167.7299,8.28397,2.6674855
28804,-32.345524,40.362244,24.728502,29.658733,-14.158945,-74.25212,-96.965614,2.8586042,8.984582,110.8481,15.624158,-18.188654,-167.73645,8.291891,2.660789
28813,-33.79479,40.18565,27.634552,43.29424,-13.508251,-74.39578,-96.97553,2.85913,8.984811,110.85655,15.625512,-18.18695,-167.7435,8.29904,2.6610277
28824,-34.996216,40.226776,29.937546,56.32054,-12.976717,-74.39247,-96.97497,2.8593636,8.984283,110.8749,15.628338,-18.185001,-167.74297,8.29981,2.6540918
28834,-35.917774,40.286636,32.21403,67.615265,-12.540499,-74.26571,-96.97593,2.8541563,8.9796915,110.88882,15.618683,-18.176237,-167.75005,8.306959,2.6543298
28845,-36.752144,40.295544,34.430637,76.8495,-12.145086,-74.07003,-96.98584,2.854682,8.979922,110.89852,15.614417,-18.169556,-167.75722,8.3071785,2.653843
28854,-37.455082,40.27285,36.260597,84.43805,-11.739639,-73.864174,-96.99525,2.8508077,8.984868,110.919586,15.611732,-18.164074,-167.7644,8.307394,2.6533556
